# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-11 18:20:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4121395905 (Default)
# output
#   file = sporadic-survival-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
# Adaptation terminated
# Step size = 0.114315
# Diagonal elements of inverse mass matrix:
# 0.0102392, 0.00877644, 0.00982526, 0.0179169, 0.226457, 0.0271319
-27.3445,0.756499,0.114315,5,31,0,29.3877,0.0184268,0.110232,0.414853,0.90617,6.61281,0.716188,0.984567,0.913518,0.731639,0.545366,0.917043,0.636073,0.28794,0.137589
-27.4316,0.977944,0.114315,5,63,0,29.7214,0.0200329,0.114752,0.456811,1.0415,4.3069,0.782572,0.984775,0.91829,0.735691,0.546019,0.912012,0.634352,0.281093,0.132664
-27.1163,0.967349,0.114315,4,23,0,29.6509,0.0188423,0.104249,0.4608,1.08414,4.5778,0.78039,0.985431,0.924051,0.730215,0.530192,0.916621,0.656479,0.278046,0.126527
-26.8159,0.954566,0.114315,5,31,0,28.93,0.0160078,0.113484,0.437634,0.94117,5.90139,0.683875,0.986848,0.912817,0.724296,0.53922,0.927421,0.627878,0.270747,0.127071
-26.8209,0.967343,0.114315,5,31,0,30.3986,0.0162498,0.1206,0.464687,1.08323,4.2931,0.778995,0.987628,0.91452,0.732383,0.536078,0.927549,0.622012,0.276693,0.126926
-26.6645,0.803509,0.114315,4,31,0,30.7072,0.0191869,0.110518,0.458204,1.03436,4.52809,0.797771,0.985212,0.920099,0.73256,0.544605,0.915312,0.643688,0.282336,0.135749
-27.1716,1,0.114315,5,47,0,28.3351,0.0155438,0.106306,0.394375,0.835759,9.83712,0.582081,0.98619,0.911299,0.725114,0.537817,0.928209,0.634583,0.274136,0.123361
-29.0962,0.974543,0.114315,4,15,0,29.5449,0.0138173,0.10458,0.394937,0.826133,8.59588,0.612051,0.98791,0.91409,0.729488,0.548759,0.936017,0.641234,0.279944,0.1312
-27.2345,0.831191,0.114315,4,23,0,32.9306,0.01601,0.109474,0.380321,0.819235,11.3009,0.576273,0.985574,0.907575,0.729371,0.53841,0.92598,0.626038,0.281499,0.124831
-26.6356,0.938796,0.114315,5,31,0,29.2453,0.0194801,0.0984416,0.404989,0.874146,7.7621,0.643701,0.983265,0.919979,0.728463,0.540546,0.912012,0.658459,0.280037,0.129021
-26.9133,0.93007,0.114315,4,31,0,29.3372,0.0171904,0.105522,0.377857,0.804972,13.1914,0.573848,0.98431,0.9095,0.727644,0.538932,0.920667,0.634619,0.282035,0.126626
-26.9572,0.942839,0.114315,4,15,0,27.8719,0.017398,0.105325,0.379518,0.810848,9.27123,0.551985,0.984665,0.912517,0.733679,0.545655,0.920192,0.635454,0.278684,0.122451
-26.5606,0.984082,0.114315,5,31,0,27.8168,0.0167171,0.10235,0.388673,0.820142,10.2667,0.558635,0.985088,0.913905,0.726333,0.539479,0.922991,0.64256,0.273286,0.121634
-26.7479,0.970954,0.114315,4,31,0,30.0568,0.0168727,0.106986,0.402607,0.875829,6.66195,0.584393,0.985821,0.915311,0.733123,0.54244,0.92318,0.63566,0.272027,0.118564
-27.2838,0.792469,0.114315,3,15,0,29.9509,0.0167152,0.106193,0.405685,0.881061,7.5422,0.584226,0.985667,0.914266,0.72701,0.534287,0.923594,0.636604,0.269168,0.117084
-27.9249,0.985002,0.114315,5,63,0,30.5257,0.0174152,0.103765,0.381888,0.844327,7.9764,0.583489,0.984951,0.915433,0.737724,0.543406,0.920485,0.642006,0.283743,0.122907
-30.6601,0.994207,0.114315,4,15,0,31.2785,0.0189998,0.0900461,0.382344,0.766888,13.5469,0.576218,0.982645,0.921792,0.724755,0.551999,0.912873,0.673682,0.27937,0.134597
-32.2607,0.969925,0.114315,4,15,0,35.97,0.0216192,0.0959744,0.399362,0.833526,9.81473,0.552588,0.980874,0.919284,0.721434,0.535913,0.902209,0.658452,0.265606,0.118225
-30.5504,0.801167,0.114315,4,31,0,37.6144,0.0158854,0.107416,0.406288,0.821606,8.06834,0.660549,0.986244,0.912822,0.727144,0.557041,0.927243,0.637795,0.281952,0.14128
-30.2415,0.991177,0.114315,4,15,0,34.8302,0.0154974,0.116281,0.422168,0.946005,5.87646,0.762954,0.98728,0.911212,0.734494,0.545111,0.929799,0.626707,0.292649,0.140289
-32.7678,0.989652,0.114315,4,15,0,33.5776,0.0138651,0.118174,0.420211,0.962379,6.21494,0.632227,0.988473,0.908425,0.728682,0.525158,0.936404,0.613847,0.270783,0.114505
-30.0248,0.984887,0.114315,4,31,0,35.8471,0.0163062,0.10997,0.460927,1.03373,5.09148,0.711197,0.987027,0.917941,0.721789,0.527362,0.926613,0.638709,0.26499,0.120106
-26.5024,0.997146,0.114315,5,63,0,31.5575,0.0182165,0.0994479,0.420374,0.923815,6.74764,0.6607,0.984681,0.92096,0.726256,0.534136,0.91769,0.657878,0.275064,0.124815
-29.5365,0.854614,0.114315,4,15,0,32.5011,0.0166472,0.0915204,0.410282,0.91859,7.90057,0.707601,0.98564,0.925244,0.727391,0.532164,0.924147,0.678691,0.287836,0.133263
-29.593,0.972584,0.114315,4,23,0,34.4742,0.019335,0.113996,0.393558,0.868725,6.53192,0.555489,0.983831,0.910351,0.737631,0.543199,0.912696,0.617697,0.272594,0.114459
-28.9276,0.83369,0.114315,2,7,0,34.3657,0.0192492,0.113461,0.412174,0.845966,8.20697,0.594837,0.983323,0.907821,0.721263,0.542641,0.91268,0.619787,0.266641,0.124615
-33.9688,0.930921,0.114315,5,31,0,35.8232,0.0187098,0.0862901,0.398809,0.905064,6.87095,0.701575,0.984229,0.930693,0.737711,0.542349,0.915719,0.692684,0.294609,0.134968
-29.6046,0.999874,0.114315,5,31,0,35.29,0.0204783,0.092449,0.413299,0.860928,7.18426,0.653194,0.982627,0.925416,0.727202,0.549208,0.908069,0.67438,0.277338,0.133363
-31.4785,0.996112,0.114315,3,7,0,32.578,0.0216494,0.0877508,0.397698,0.873164,7.91243,0.626928,0.981376,0.92791,0.731049,0.538463,0.902881,0.68466,0.281396,0.126036
-31.6772,0.816826,0.114315,4,15,0,38.3236,0.0197775,0.0976648,0.424909,0.909268,6.14739,0.572483,0.983651,0.923269,0.724746,0.535802,0.911068,0.658333,0.257302,0.111491
-28.2419,0.993105,0.114315,5,31,0,34.5956,0.0186262,0.0978066,0.424769,0.951418,5.89409,0.633834,0.984723,0.923941,0.728816,0.531812,0.916224,0.66156,0.26895,0.116638
-27.7564,0.932128,0.114315,3,7,0,29.356,0.0183844,0.0989779,0.417829,0.904798,5.86987,0.677175,0.984936,0.923276,0.733832,0.549453,0.917394,0.660988,0.280565,0.131512
-29.3391,0.906976,0.114315,5,39,0,32.7892,0.0195642,0.121181,0.444616,1.0629,4.82521,0.720955,0.984671,0.911377,0.732435,0.525316,0.913269,0.615755,0.275503,0.118559
-34.6576,0.571785,0.114315,5,31,0,36.8836,0.0165544,0.117828,0.456597,1.10652,5.1063,0.750045,0.986827,0.912623,0.724944,0.513016,0.925665,0.623995,0.273803,0.118028
-31.2092,0.998715,0.114315,3,15,0,36.514,0.0158441,0.113699,0.46414,1.05781,4.07451,0.832418,0.988116,0.920356,0.737655,0.551562,0.929548,0.640126,0.286453,0.139522
-32.0964,0.741677,0.114315,5,31,0,37.1035,0.0205984,0.127344,0.446264,1.01607,6.12176,0.777157,0.983025,0.902844,0.721914,0.525247,0.908506,0.604625,0.281897,0.132612
-31.4871,0.696419,0.114315,5,63,0,37.5859,0.0228437,0.112625,0.526746,1.153,3.40402,0.827716,0.983902,0.925279,0.725593,0.549247,0.902154,0.64463,0.260901,0.129511
-30.126,0.789456,0.114315,4,31,0,35.1603,0.0184307,0.114246,0.554156,1.2685,3.00784,0.854834,0.987553,0.927593,0.727009,0.544307,0.920358,0.644775,0.257006,0.124064
-28.2601,0.471926,0.114315,3,15,0,33.0639,0.0191281,0.116998,0.529133,1.27322,3.42739,0.874422,0.986458,0.922559,0.725746,0.528762,0.916975,0.638113,0.267599,0.12502
-27.5069,0.914276,0.114315,4,19,0,29.0347,0.0198608,0.122158,0.509711,1.18607,3.58119,0.920756,0.985741,0.918419,0.731235,0.544584,0.914008,0.629913,0.282231,0.140557
-27.8186,0.545485,0.114315,5,63,0,31.8426,0.0199074,0.121175,0.44639,1.01848,5.51028,0.761678,0.983928,0.908935,0.726119,0.530078,0.91158,0.617008,0.280165,0.13026
-27.7312,0.978818,0.114315,3,15,0,29.7162,0.0190698,0.119497,0.462364,1.01342,4.84433,0.711696,0.985037,0.912395,0.723914,0.53659,0.915253,0.618637,0.264896,0.123162
-30.258,0.924954,0.114315,5,63,0,33.5123,0.0151079,0.0985166,0.400445,0.794297,8.79208,0.556106,0.98675,0.918329,0.723966,0.553794,0.93021,0.652796,0.266215,0.126609
-31.151,0.985389,0.114315,6,71,0,33.9708,0.0215176,0.129863,0.588623,1.64214,2.67282,1.07812,0.986198,0.922834,0.733677,0.523371,0.909808,0.62975,0.282659,0.132632
-32.2659,0.876523,0.114315,5,63,0,37.0237,0.0150017,0.123659,0.530789,1.15447,3.78917,0.868886,0.988989,0.915877,0.717256,0.540566,0.933387,0.623084,0.264587,0.134923
-30.6959,1,0.114315,2,3,0,31.958,0.0150058,0.123629,0.527612,1.15064,3.59481,0.884107,0.989172,0.917298,0.722942,0.548301,0.933592,0.62482,0.269069,0.138404
-28.5965,0.989622,0.114315,3,7,0,31.0094,0.0158722,0.124393,0.500503,1.23495,3.47038,0.880234,0.988689,0.917751,0.735817,0.535073,0.930141,0.623631,0.280073,0.12943
-33.5972,0.789372,0.114315,3,7,0,37.0212,0.0161089,0.133179,0.515116,1.15046,3.29038,0.755605,0.988726,0.913543,0.730354,0.547728,0.929086,0.599528,0.253884,0.118168
-30.2908,1,0.114315,3,7,0,34.6955,0.0163686,0.135159,0.501354,1.18787,3.49959,0.792079,0.9883,0.910688,0.731999,0.535686,0.927846,0.597302,0.265,0.119618
-28.4821,0.679361,0.114315,5,63,0,34.3101,0.0159954,0.0988624,0.432486,0.930979,5.74414,0.629801,0.986925,0.923544,0.726116,0.539038,0.927399,0.658987,0.264168,0.119054
-28.2807,0.999957,0.114315,5,31,0,30.0606,0.018418,0.114346,0.376106,0.816373,10.5241,0.564208,0.983548,0.90437,0.732861,0.540472,0.915659,0.614316,0.282509,0.123303
-29.1751,0.973525,0.114315,4,15,0,30.6383,0.0189421,0.111864,0.386796,0.785398,10.1526,0.522498,0.983145,0.906448,0.726366,0.548735,0.913327,0.617492,0.267883,0.121378
-27.7882,0.993879,0.114315,4,31,0,31.2969,0.0160682,0.0951848,0.400356,0.82594,9.7361,0.608968,0.985749,0.920152,0.723134,0.543887,0.926018,0.663456,0.275313,0.130194
-29.6095,0.915716,0.114315,5,31,0,31.6579,0.0173526,0.100279,0.373226,0.847863,12.7063,0.608108,0.984217,0.914063,0.732072,0.528579,0.920118,0.649502,0.291392,0.125317
-29.1622,1,0.114315,3,7,0,30.038,0.0171586,0.09707,0.392947,0.781424,12.5164,0.579377,0.984408,0.91663,0.720476,0.549022,0.920884,0.65599,0.273403,0.132425
-28.272,0.993512,0.114315,3,7,0,30.3338,0.0172589,0.0971153,0.389227,0.82397,12.8854,0.577986,0.984279,0.916394,0.721914,0.53337,0.920412,0.655686,0.275406,0.123926
-27.7188,0.804886,0.114315,5,47,0,34.5882,0.0172219,0.118977,0.456485,1.04767,4.15537,0.758772,0.987015,0.916251,0.737324,0.545836,0.92357,0.624517,0.277711,0.128132
-26.6534,1,0.114315,5,63,0,29.3474,0.0194601,0.110094,0.425808,0.895636,6.73608,0.669039,0.983656,0.913182,0.723935,0.543328,0.91252,0.633448,0.27349,0.13075
-27.3939,0.955606,0.114315,5,47,0,29.7846,0.0188789,0.116048,0.480954,1.18189,3.80126,0.838561,0.986165,0.920477,0.73558,0.53185,0.917391,0.636509,0.28056,0.126998
-27.8563,0.580925,0.114315,2,3,0,29.7788,0.0190258,0.115923,0.481332,1.19285,3.74838,0.836596,0.98612,0.920886,0.736349,0.53092,0.916851,0.636849,0.280265,0.12569
-27.5898,0.930655,0.114315,5,55,0,30.7236,0.0188725,0.10772,0.438612,0.910757,5.9252,0.654507,0.98451,0.916762,0.722611,0.545122,0.915252,0.639071,0.264995,0.126427
-25.9922,0.998429,0.114315,3,15,0,29.0704,0.0184395,0.111046,0.431742,0.925568,5.76133,0.656856,0.984946,0.914847,0.727272,0.542838,0.917146,0.631886,0.269387,0.12473
-26.8341,0.956575,0.114315,4,15,0,27.4066,0.0165853,0.101893,0.411297,0.93096,6.90389,0.669988,0.985984,0.918882,0.730228,0.531672,0.924572,0.652341,0.281738,0.125283
-29.0008,0.947917,0.114315,5,31,0,31.8459,0.0156982,0.112955,0.398338,0.898173,7.69842,0.692209,0.986498,0.909383,0.73376,0.537965,0.928212,0.627481,0.292486,0.133868
-28.779,0.996883,0.114315,4,31,0,30.2087,0.0152481,0.112361,0.420492,0.884837,8.19636,0.689457,0.986763,0.909048,0.720478,0.538973,0.930034,0.62822,0.278656,0.135289
-27.269,0.996469,0.114315,4,31,0,30.2745,0.0166264,0.112855,0.394192,0.862926,8.1153,0.577723,0.98559,0.908341,0.730436,0.536067,0.923819,0.620139,0.274614,0.118561
-26.9066,0.954042,0.114315,4,15,0,29.183,0.0164742,0.106015,0.396485,0.831412,8.90046,0.631472,0.985551,0.9127,0.728349,0.547355,0.924467,0.63876,0.282205,0.133695
-27.8145,0.943609,0.114315,5,31,0,28.7734,0.0173275,0.110402,0.41678,0.86944,7.84524,0.613816,0.985065,0.910738,0.721027,0.538827,0.920985,0.628284,0.267681,0.124288
-29.1672,0.927674,0.114315,4,31,0,32.9971,0.0192444,0.102671,0.397644,0.886349,6.07915,0.585385,0.984122,0.919798,0.739413,0.544704,0.913378,0.646803,0.276079,0.117531
-29.5755,1,0.114315,4,15,0,31.2787,0.020928,0.109914,0.408695,0.911698,8.48713,0.68995,0.981824,0.910482,0.725403,0.529505,0.905987,0.633514,0.285297,0.13091
-27.4897,0.983494,0.114315,4,31,0,30.9532,0.0162703,0.110454,0.417215,0.887589,5.93455,0.603447,0.986613,0.914596,0.731196,0.547462,0.926076,0.62971,0.267741,0.120802
-27.9723,0.982603,0.114315,5,63,0,31.8591,0.0188231,0.121162,0.525089,1.26531,3.08753,0.850527,0.987163,0.9228,0.735044,0.541101,0.918639,0.630085,0.266999,0.123276
-28.107,0.618569,0.114315,5,47,0,32.2725,0.0195477,0.0993096,0.456013,0.991813,4.71347,0.691772,0.984769,0.926649,0.727637,0.542721,0.913312,0.663051,0.264864,0.122773
-29.6345,0.60271,0.114315,4,15,0,32.5849,0.0189939,0.0962791,0.437818,1.02721,4.57293,0.712657,0.985312,0.92933,0.738296,0.538044,0.91577,0.671695,0.278264,0.121975
-29.662,0.945208,0.114315,5,31,0,33.6459,0.0213468,0.12025,0.416555,0.918222,7.31253,0.696123,0.981858,0.904737,0.726429,0.534837,0.904628,0.612309,0.282794,0.131622
-27.8876,0.9474,0.114315,5,31,0,32.6757,0.019159,0.107592,0.409176,0.864161,6.18318,0.591244,0.984141,0.915979,0.733027,0.551093,0.913711,0.635259,0.269912,0.122191
-30.0269,0.830857,0.114315,5,55,0,33.0216,0.0166587,0.105352,0.3763,0.790864,20.4215,0.54417,0.984349,0.907062,0.721203,0.532629,0.922489,0.631828,0.276278,0.122821
-26.2054,0.924994,0.114315,5,47,0,32.0748,0.0191265,0.110021,0.453723,1.03408,4.78684,0.794328,0.985047,0.919331,0.731228,0.539714,0.915351,0.643963,0.28335,0.134763
-28.6186,0.87893,0.114315,4,31,0,31.4414,0.0152598,0.116186,0.458183,1.03394,4.41569,0.697032,0.988277,0.916516,0.730751,0.538081,0.931417,0.625843,0.265467,0.118685
-26.8565,0.964839,0.114315,5,31,0,30.0909,0.0175476,0.122669,0.453466,1.03921,4.81149,0.801968,0.986248,0.910752,0.731308,0.538713,0.921852,0.617924,0.284685,0.135358
-28.2263,0.968785,0.114315,4,31,0,29.4705,0.0164679,0.109565,0.495067,1.08006,3.98066,0.7827,0.987735,0.923402,0.724775,0.544462,0.926914,0.646486,0.264302,0.128619
-26.399,0.86917,0.114315,6,63,0,30.5877,0.0156437,0.10563,0.400002,0.859824,8.57616,0.62507,0.986335,0.913362,0.727338,0.539065,0.928092,0.639514,0.27913,0.127624
-29.2002,0.907357,0.114315,5,31,0,30.8503,0.0156111,0.111516,0.38161,0.784344,9.46791,0.525545,0.986186,0.907423,0.731089,0.551825,0.927826,0.618898,0.27229,0.122421
-34.9099,0.743608,0.114315,2,3,0,35.5696,0.0154899,0.113878,0.366811,0.861923,9.83302,0.535381,0.986234,0.905263,0.738703,0.524728,0.928326,0.613826,0.284098,0.110117
-33.3138,0.999649,0.114315,5,31,0,41.331,0.0187491,0.0920209,0.430159,0.858902,6.35107,0.691353,0.984411,0.927325,0.724958,0.559659,0.915712,0.67816,0.275459,0.141301
-32.3387,0.990613,0.114315,3,11,0,36.0427,0.0186104,0.105204,0.391997,0.9149,5.77692,0.609034,0.984795,0.918819,0.745229,0.541497,0.916261,0.642539,0.284351,0.117683
-30.6739,1,0.114315,3,15,0,35.352,0.0180085,0.105748,0.414828,0.852277,7.21941,0.542853,0.984671,0.915003,0.722356,0.541902,0.918027,0.635507,0.256323,0.114355
-27.6071,0.950802,0.114315,3,7,0,33.0508,0.0178506,0.106487,0.403577,0.898657,8.09486,0.614377,0.984552,0.913314,0.726844,0.528365,0.918698,0.637225,0.275411,0.119509
-27.6385,0.990358,0.114315,3,15,0,31.1697,0.0162235,0.0993163,0.414978,0.875407,6.81508,0.592163,0.986308,0.920719,0.726193,0.542015,0.925933,0.654463,0.265822,0.119956
-26.8927,0.937713,0.114315,4,15,0,31.3586,0.0155819,0.101684,0.38868,0.819784,10.9012,0.59634,0.986007,0.914058,0.726267,0.541135,0.927942,0.646061,0.279807,0.128603
-29.6614,0.898167,0.114315,4,31,0,31.2106,0.0167904,0.106207,0.358989,0.798398,14.911,0.520477,0.984521,0.907929,0.734566,0.533437,0.922111,0.629227,0.285114,0.117423
-27.9126,0.965689,0.114315,5,39,0,32.1371,0.0183886,0.101888,0.401451,0.924492,6.44097,0.648962,0.984662,0.919746,0.737144,0.535492,0.91704,0.651738,0.284505,0.122841
-26.0251,0.987494,0.114315,3,7,0,28.5246,0.0184066,0.102782,0.413674,0.897744,7.02261,0.629409,0.984416,0.91787,0.727018,0.5369,0.916692,0.647861,0.273077,0.123022
-27.0997,0.978525,0.114315,5,63,0,28.3729,0.0181215,0.102841,0.373686,0.803602,12.1143,0.571646,0.98359,0.912232,0.731492,0.541405,0.916755,0.641343,0.284823,0.126695
-28.7759,0.967057,0.114315,5,63,0,30.5722,0.0157499,0.11084,0.371419,0.817978,12.0581,0.574631,0.98572,0.905969,0.732952,0.536848,0.92703,0.622445,0.286932,0.12457
-30.8228,0.948504,0.114315,4,15,0,32.2839,0.0141824,0.111039,0.367703,0.79802,11.2426,0.558306,0.987209,0.90632,0.735917,0.544259,0.933952,0.621251,0.286915,0.125452
-31.3904,0.931143,0.114315,4,15,0,34.3931,0.0150674,0.104722,0.386437,0.801756,17.2754,0.559277,0.985961,0.908449,0.718089,0.532975,0.929642,0.634744,0.272771,0.123892
-30.6898,0.993917,0.114315,5,31,0,34.6771,0.0189698,0.0896183,0.360892,0.774368,11.8708,0.505958,0.982854,0.922763,0.73698,0.546438,0.912911,0.671876,0.282001,0.119886
-30.1958,0.999304,0.114315,5,31,0,35.4731,0.0173349,0.0883282,0.38297,0.778407,15.8409,0.586584,0.983967,0.922386,0.722258,0.545402,0.91989,0.678225,0.280263,0.133833
-28.0276,0.781124,0.114315,3,15,0,34.5789,0.017816,0.0911116,0.372366,0.801946,12.5962,0.540012,0.983804,0.921264,0.730417,0.53804,0.917913,0.669343,0.279835,0.120893
-28.4227,0.968439,0.114315,5,31,0,31.1691,0.0154941,0.114045,0.387716,0.813849,11.3379,0.606166,0.986032,0.90412,0.726282,0.542863,0.928301,0.617403,0.281992,0.131431
-28.5079,0.967537,0.114315,4,31,0,32.7644,0.0157021,0.117902,0.394671,0.833011,9.24692,0.580307,0.986151,0.903037,0.7265,0.540802,0.927606,0.608085,0.273972,0.123738
-30.0257,0.829682,0.114315,4,31,0,32.0504,0.014633,0.112336,0.385701,0.831511,8.23811,0.610819,0.987276,0.908687,0.735592,0.548634,0.932511,0.623346,0.285882,0.130159
-28.4591,0.9939,0.114315,3,7,0,30.5467,0.0146848,0.111085,0.396182,0.835991,9.88962,0.588428,0.986938,0.907583,0.724235,0.538139,0.931968,0.62372,0.27412,0.124488
-32.998,0.987639,0.114315,5,31,0,36.2124,0.0150297,0.08667,0.363439,0.735228,31.925,0.543002,0.985603,0.921185,0.724623,0.547764,0.929412,0.67911,0.284084,0.133579
-31.7843,0.998845,0.114315,4,15,0,33.8687,0.0156446,0.0885641,0.365553,0.76831,31.0237,0.52405,0.985033,0.919582,0.722903,0.533827,0.926652,0.673075,0.279164,0.122898
-31.2713,0.845606,0.114315,5,31,0,37.3065,0.0190962,0.0945301,0.363629,0.77858,23.8396,0.499229,0.981953,0.915239,0.725357,0.530635,0.91164,0.656302,0.276461,0.116346
-27.7353,0.944119,0.114315,5,31,0,33.5501,0.0151265,0.103593,0.457665,1.0047,4.97239,0.76198,0.988027,0.922934,0.726303,0.541216,0.931789,0.656131,0.275576,0.132844
-28.1496,0.95907,0.114315,5,31,0,31.382,0.0170682,0.108133,0.367966,0.79837,11.1313,0.518837,0.984648,0.908516,0.73468,0.540836,0.921239,0.625669,0.279598,0.117864
-28.6444,0.946626,0.114315,5,31,0,35.6983,0.0160365,0.117799,0.390421,0.838426,9.48774,0.634496,0.985821,0.903086,0.729956,0.542965,0.926261,0.611828,0.286166,0.132743
-28.6171,0.937052,0.114315,4,23,0,33.0941,0.0200328,0.0928955,0.37981,0.7991,10.4703,0.549611,0.982133,0.921177,0.730433,0.545296,0.908748,0.665936,0.277384,0.123809
-27.1865,0.956493,0.114315,4,15,0,30.9243,0.0185935,0.107789,0.396503,0.825099,10.3306,0.592669,0.98343,0.909738,0.72315,0.540705,0.915039,0.631456,0.274458,0.127106
-28.6956,0.900389,0.114315,4,15,0,30.9747,0.0186937,0.116808,0.404979,0.841385,7.69296,0.565794,0.983943,0.906008,0.726066,0.544439,0.915057,0.610738,0.266078,0.120267
-27.6247,0.989801,0.114315,5,63,0,30.3871,0.0172152,0.0918393,0.381958,0.796164,11.8182,0.571797,0.984435,0.921197,0.727385,0.544691,0.920687,0.669279,0.2794,0.128227
-26.47,0.978734,0.114315,5,63,0,30.6648,0.0171179,0.116984,0.421434,0.90807,6.02242,0.643659,0.985887,0.909838,0.729824,0.543922,0.922549,0.617472,0.272397,0.124791
-27.512,0.923836,0.114315,5,63,0,30.086,0.0172656,0.0967777,0.378853,0.829321,10.1104,0.540928,0.984628,0.918358,0.731493,0.535221,0.920591,0.655619,0.276623,0.116672
-27.5144,0.843519,0.114315,5,31,0,31.5092,0.0194743,0.101081,0.409575,0.856748,8.82023,0.63731,0.982977,0.916591,0.721982,0.540035,0.911752,0.650911,0.275368,0.130294
-27.5277,0.971202,0.114315,4,31,0,29.7574,0.0159639,0.102176,0.411666,0.853185,6.8018,0.610423,0.986531,0.918674,0.728578,0.550769,0.9271,0.648498,0.271102,0.127117
-27.6461,1,0.114315,4,15,0,28.5077,0.0148456,0.107922,0.41674,0.879059,7.6139,0.671359,0.987243,0.913175,0.724093,0.542393,0.931855,0.637645,0.278122,0.133307
-27.9958,0.940025,0.114315,3,11,0,29.9993,0.0145341,0.109495,0.417203,0.901756,5.96789,0.631357,0.988016,0.915294,0.73189,0.545286,0.933588,0.633559,0.272716,0.123607
-29.3002,0.98001,0.114315,4,15,0,31.3156,0.0136067,0.117357,0.441245,0.956318,5.66791,0.728729,0.988896,0.910946,0.726018,0.54164,0.937903,0.62264,0.276971,0.133001
-26.9361,0.990697,0.114315,5,31,0,32.0405,0.0196657,0.101147,0.388464,0.8276,9.17199,0.567555,0.982718,0.915914,0.729618,0.541762,0.910603,0.646637,0.275674,0.122348
-27.7165,0.880165,0.114315,5,31,0,28.9223,0.0171184,0.0995854,0.378257,0.786382,11.2436,0.577312,0.984595,0.915399,0.730656,0.550037,0.921187,0.650026,0.283089,0.131348
-28.2262,0.991212,0.114315,4,23,0,29.8471,0.0179753,0.106051,0.385232,0.828416,9.67871,0.521606,0.984079,0.911418,0.728389,0.535246,0.917542,0.631602,0.269012,0.11331
-28.6904,0.922525,0.114315,5,55,0,31.6292,0.0156977,0.109881,0.42253,0.874971,7.92067,0.700074,0.986444,0.911345,0.720922,0.544395,0.928183,0.634622,0.279565,0.138993
-28.7544,0.97896,0.114315,3,15,0,30.6863,0.0154112,0.113483,0.39531,0.898556,7.78263,0.617452,0.986715,0.908551,0.732505,0.530471,0.929242,0.621547,0.281318,0.120249
-26.6611,0.994822,0.114315,4,23,0,30.6957,0.0170672,0.0987439,0.406653,0.903132,7.00772,0.668501,0.985546,0.92103,0.731965,0.538938,0.922487,0.659716,0.284103,0.129252
-27.5053,0.972833,0.114315,5,31,0,29.3536,0.019031,0.117964,0.422149,0.89305,7.25202,0.682399,0.983818,0.906458,0.723466,0.541466,0.914184,0.616352,0.277319,0.133212
-27.6834,0.997683,0.114315,4,15,0,29.2665,0.0189359,0.119722,0.404627,0.894744,6.5851,0.62936,0.984147,0.906378,0.734031,0.541309,0.914621,0.609799,0.278953,0.123816
-26.6282,0.995883,0.114315,5,31,0,31.1226,0.016756,0.114244,0.435106,0.932871,5.54209,0.656335,0.986415,0.913248,0.727485,0.54333,0.924331,0.62508,0.267827,0.123773
-26.2695,0.978596,0.114315,5,63,0,28.5474,0.0192016,0.104758,0.465288,1.0624,4.40463,0.767743,0.985307,0.924418,0.730163,0.537645,0.915249,0.6551,0.274194,0.127323
-25.9656,0.987921,0.114315,4,31,0,28.0426,0.0180138,0.121731,0.470554,1.08806,4.26159,0.807101,0.986332,0.914053,0.731273,0.538135,0.92036,0.621554,0.278682,0.131148
-28.9569,0.64419,0.114315,5,63,0,32.6688,0.02248,0.127429,0.549373,1.3147,3.28208,0.958554,0.984373,0.917727,0.724747,0.533909,0.904363,0.623489,0.274128,0.135144
-29.8625,0.359353,0.114315,5,31,0,35.0988,0.0182733,0.147995,0.549056,1.39092,2.98525,0.990649,0.987704,0.909006,0.7339,0.535948,0.921439,0.591377,0.280876,0.135031
