# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-11 18:20:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4121395509 (Default)
# output
#   file = sporadic-survival-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
-29.9729,0.952819,0.114719,3,7,0,30.4503,0.0167308,0.0924305,0.422694,0.912536,5.37988,0.613675,0.986518,0.929132,0.733466,0.54758,0.924398,0.674827,0.267379,0.119342
-32.5392,0.978358,0.114719,5,31,0,33.9382,0.0201303,0.114466,0.360609,0.790141,18.1978,0.542513,0.981252,0.900233,0.73159,0.534603,0.907601,0.610417,0.287283,0.122839
-33.9851,0.846551,0.114719,4,31,0,37.4763,0.0203445,0.114218,0.365758,0.806798,17.3925,0.521209,0.981102,0.900578,0.728446,0.527433,0.906644,0.609674,0.279844,0.115679
-34.5126,0.912902,0.114719,4,31,0,37.4843,0.0207543,0.113429,0.358196,0.75558,14.8519,0.545943,0.98093,0.902288,0.735927,0.551421,0.905186,0.613716,0.290319,0.130946
-31.6629,0.992245,0.114719,4,15,0,36.1415,0.0206438,0.110704,0.37538,0.798489,8.58872,0.550041,0.982017,0.909194,0.737981,0.552744,0.906543,0.622978,0.281607,0.12473
-30.4465,0.97123,0.114719,4,15,0,34.0735,0.0202481,0.117386,0.389738,0.804803,10.5501,0.551975,0.98193,0.901945,0.724874,0.543275,0.907835,0.606562,0.271233,0.123146
-26.9558,0.967394,0.114719,5,31,0,32.8961,0.0181459,0.0990344,0.425307,0.895986,6.76023,0.647757,0.984733,0.921203,0.723291,0.541129,0.91794,0.658185,0.26998,0.126826
-27.9752,0.947972,0.114719,4,31,0,29.0571,0.0186046,0.0978147,0.423025,0.883462,6.16795,0.668292,0.98461,0.923389,0.728853,0.551959,0.916311,0.662936,0.275633,0.133094
-28.0577,0.980871,0.114719,5,47,0,31.7294,0.0194174,0.128003,0.461138,1.08538,4.2961,0.819967,0.985251,0.909863,0.735185,0.539134,0.914651,0.609888,0.285193,0.133556
-26.8768,0.975973,0.114719,4,31,0,29.4229,0.0201948,0.113028,0.437567,1.01317,4.91783,0.723484,0.98411,0.916532,0.734694,0.536494,0.910632,0.633054,0.279428,0.125133
-29.34,0.659925,0.114719,4,31,0,32.025,0.0179677,0.102862,0.391184,0.784113,8.63168,0.556189,0.98431,0.915163,0.729459,0.558104,0.917888,0.642122,0.272207,0.128716
-29.3448,0.990998,0.114719,4,23,0,32.6349,0.0164003,0.105723,0.384318,0.858305,8.47209,0.530623,0.985695,0.913074,0.732853,0.531278,0.924585,0.633735,0.272102,0.110352
-26.8029,0.972951,0.114719,5,55,0,31.4165,0.0176442,0.107677,0.398573,0.829399,7.70344,0.58384,0.984832,0.912891,0.729998,0.549943,0.919577,0.63292,0.273326,0.125796
-26.9258,0.976035,0.114719,4,31,0,28.0656,0.0187868,0.106509,0.426387,0.917489,7.16555,0.685488,0.984054,0.915039,0.721914,0.535093,0.915244,0.642132,0.275582,0.129934
-26.5018,0.989612,0.114719,5,31,0,28.4404,0.01586,0.110145,0.429812,0.935657,6.4151,0.695419,0.986762,0.913947,0.724855,0.536729,0.927889,0.635286,0.276273,0.12948
-28.5177,0.992766,0.114719,5,31,0,30.2868,0.0176091,0.0908775,0.413533,0.889317,8.12604,0.672478,0.984757,0.925357,0.723647,0.536446,0.919902,0.678508,0.279733,0.131532
-28.9661,0.911928,0.114719,5,31,0,32.2469,0.0156375,0.119345,0.395545,0.873729,7.19068,0.627063,0.986684,0.90533,0.735355,0.542862,0.928435,0.609768,0.283436,0.126398
-31.4664,0.973979,0.114719,4,15,0,35.0752,0.0145393,0.119892,0.38314,0.79096,9.6515,0.535278,0.987097,0.900847,0.730083,0.549642,0.932519,0.600242,0.272961,0.122922
-28.0484,0.970833,0.114719,4,15,0,32.974,0.0163655,0.112956,0.383452,0.804325,10.4511,0.593849,0.985374,0.905639,0.72998,0.547492,0.924589,0.619478,0.282962,0.13119
-27.893,0.942092,0.114719,5,31,0,30.3299,0.018615,0.107265,0.423536,0.895216,7.10465,0.623621,0.984212,0.91437,0.721426,0.536535,0.915768,0.636847,0.266278,0.122314
-28.3571,0.979102,0.114719,3,15,0,29.4354,0.0186019,0.106374,0.426807,0.89006,7.21761,0.633257,0.984184,0.914861,0.719563,0.538187,0.915821,0.639381,0.266059,0.124826
-27.9938,0.999968,0.114719,3,11,0,29.8504,0.0174411,0.112697,0.398868,0.893184,8.06389,0.603159,0.984908,0.90864,0.729035,0.529163,0.920415,0.622176,0.276316,0.118339
-25.8208,0.997152,0.114719,4,31,0,28.5833,0.0190667,0.108361,0.424204,0.935869,5.9598,0.703249,0.984341,0.916378,0.730941,0.54182,0.914601,0.640377,0.281335,0.131248
-28.0084,0.839483,0.114719,4,15,0,28.8704,0.0184226,0.110839,0.40231,0.86952,7.92351,0.691076,0.984121,0.910592,0.73078,0.545262,0.916577,0.631932,0.289705,0.138303
-30.1987,0.896525,0.114719,3,15,0,33.1295,0.0192054,0.116801,0.39965,0.89429,9.12056,0.625163,0.983137,0.904224,0.725795,0.525828,0.912775,0.61363,0.278996,0.121715
-29.8668,1,0.114719,3,7,0,31.4177,0.0196579,0.117022,0.398847,0.845522,7.61613,0.655815,0.983163,0.906369,0.732648,0.551492,0.911356,0.616314,0.286005,0.136278
-26.3466,0.946034,0.114719,4,31,0,31.0373,0.017826,0.102759,0.394149,0.840409,8.27267,0.617374,0.984527,0.91591,0.731212,0.546124,0.918771,0.646137,0.281625,0.129752
-27.7192,0.899012,0.114719,2,7,0,29.1775,0.0178447,0.100662,0.398715,0.864592,8.72563,0.573514,0.984396,0.916805,0.725721,0.532062,0.91845,0.648458,0.270541,0.117214
-27.0097,0.983232,0.114719,4,23,0,31.3358,0.0162848,0.100972,0.378005,0.784704,12.3515,0.530569,0.985204,0.913426,0.727282,0.54383,0.924549,0.643501,0.274319,0.122475
-26.1524,0.964477,0.114719,5,35,0,29.4034,0.0192435,0.115582,0.441336,0.996121,4.82764,0.709178,0.984915,0.915107,0.733513,0.541141,0.914541,0.626857,0.275183,0.125059
-27.8128,0.951806,0.114719,5,63,0,29.8933,0.0209053,0.0986776,0.411822,0.906372,7.10155,0.664869,0.982305,0.920905,0.72876,0.536958,0.906381,0.659593,0.280328,0.128021
-26.5688,0.888932,0.114719,4,15,0,30.2696,0.0173689,0.100175,0.422479,0.906055,5.90375,0.660856,0.98574,0.922276,0.730773,0.547296,0.92159,0.657204,0.275021,0.128337
-25.8307,0.901392,0.114719,5,31,0,27.7685,0.0183501,0.107422,0.430883,0.927443,5.5715,0.673368,0.985124,0.918031,0.729822,0.546021,0.91767,0.641405,0.273084,0.127616
-31.3174,0.989888,0.114719,5,31,0,33.2795,0.0177815,0.0937662,0.351597,0.712675,29.0697,0.417143,0.983037,0.914967,0.728003,0.546218,0.916944,0.653442,0.269397,0.113774
-26.1907,0.858578,0.114719,5,63,0,32.8065,0.0162208,0.108519,0.439158,0.995754,5.13347,0.714626,0.98707,0.918809,0.731401,0.536869,0.926959,0.642069,0.276613,0.125621
-26.7291,0.96055,0.114719,4,23,0,27.8187,0.0203378,0.111137,0.418471,0.938999,5.95918,0.668454,0.983308,0.914273,0.732567,0.537822,0.909212,0.632076,0.278544,0.124588
-26.2595,0.843755,0.114719,4,31,0,31.128,0.0188546,0.100614,0.411207,0.87874,7.69343,0.638257,0.983816,0.918418,0.725385,0.539037,0.914636,0.652934,0.275442,0.127301
-26.9324,0.994975,0.114719,5,63,0,28.5202,0.0176802,0.12349,0.434112,0.975754,5.16531,0.711256,0.985901,0.908385,0.733309,0.541416,0.920808,0.609604,0.27866,0.127753
-25.5032,0.998515,0.114719,4,31,0,27.1898,0.017088,0.111818,0.435264,0.966591,5.64276,0.712586,0.986102,0.914847,0.728474,0.537694,0.923044,0.633691,0.277405,0.12871
-26.7903,0.975256,0.114719,5,31,0,28.0618,0.0184865,0.0968649,0.393748,0.843636,9.92296,0.616207,0.983599,0.918695,0.726428,0.538048,0.915641,0.659511,0.280605,0.12828
-27.4109,0.926268,0.114719,4,15,0,28.8957,0.0177644,0.102367,0.407828,0.873519,6.17875,0.586387,0.985283,0.919786,0.733578,0.547771,0.919572,0.647459,0.269847,0.119723
-28.264,0.955442,0.114719,3,15,0,31.9104,0.0194658,0.103192,0.398724,0.880309,6.7539,0.561085,0.983629,0.917851,0.733828,0.538131,0.912082,0.643288,0.270069,0.113436
-29.4696,0.749056,0.114719,4,19,0,32.0451,0.0176025,0.110383,0.38907,0.853646,8.89196,0.676161,0.984581,0.909564,0.733772,0.544175,0.919779,0.63135,0.294575,0.137892
-29.0289,0.92758,0.114719,2,3,0,31.6238,0.0176969,0.108936,0.389963,0.852636,9.77733,0.681196,0.984324,0.909722,0.731018,0.541518,0.919238,0.634412,0.294339,0.138638
-25.7308,0.952625,0.114719,4,15,0,30.4536,0.0168727,0.110068,0.422995,0.906313,6.27265,0.658581,0.985981,0.914206,0.727826,0.543275,0.923532,0.633456,0.2738,0.127536
-30.6608,0.931642,0.114719,4,15,0,33.2088,0.0195334,0.125039,0.401367,0.900203,8.12156,0.690148,0.983118,0.899797,0.730468,0.534794,0.911869,0.601173,0.289952,0.132945
-27.8132,0.953372,0.114719,4,15,0,32.9662,0.0171992,0.109691,0.401454,0.887984,6.27348,0.57736,0.985704,0.914184,0.735889,0.541526,0.921906,0.629378,0.271968,0.115608
-27.8774,0.959068,0.114719,4,15,0,29.181,0.0194614,0.101967,0.424045,0.891267,5.70525,0.63686,0.984152,0.92143,0.730763,0.551848,0.912844,0.651917,0.270201,0.126568
-27.3852,0.610331,0.114719,5,63,0,35.8679,0.0178612,0.11545,0.476658,1.10062,4.58665,0.874505,0.986182,0.916805,0.726492,0.534665,0.920935,0.637474,0.285996,0.140244
-27.318,0.963678,0.114719,3,7,0,29.2078,0.0184679,0.11444,0.484255,1.13359,3.71643,0.765127,0.986552,0.921812,0.733475,0.538051,0.918914,0.635942,0.267103,0.120194
-30.4179,0.812519,0.114719,4,15,0,32.7879,0.0222132,0.130251,0.460264,1.01793,4.42783,0.722125,0.983007,0.907289,0.730504,0.544097,0.902873,0.598503,0.268773,0.125086
-31.1161,0.995497,0.114719,5,31,0,32.5117,0.0162525,0.104812,0.550999,1.32608,3.28885,1.00268,0.988645,0.931326,0.725498,0.535503,0.929108,0.670514,0.280398,0.140978
-32.8104,0.926877,0.114719,3,7,0,33.5456,0.0155481,0.104337,0.555016,1.39541,2.83619,0.907013,0.989724,0.935041,0.733741,0.534956,0.932417,0.669384,0.266382,0.122522
-28.4883,0.984324,0.114719,5,31,0,35.1619,0.0197358,0.120614,0.433247,0.903123,5.79839,0.654328,0.983881,0.907965,0.726166,0.548758,0.911724,0.610683,0.268056,0.127732
-26.8088,0.977481,0.114719,4,23,0,30.4837,0.0174658,0.11326,0.474369,1.04107,4.13235,0.756593,0.986854,0.920092,0.729965,0.547781,0.922575,0.636533,0.268769,0.128646
-26.765,0.952664,0.114719,4,23,0,28.0459,0.017085,0.121694,0.490547,1.12907,4.0538,0.81293,0.987214,0.915267,0.726416,0.534226,0.924378,0.622627,0.271155,0.127836
-27.1642,0.839065,0.114719,4,31,0,29.4462,0.0172977,0.10424,0.475383,1.07548,4.60997,0.809284,0.986588,0.924007,0.724502,0.534229,0.923045,0.657925,0.275867,0.132379
-27.252,0.998587,0.114719,5,63,0,28.7262,0.0171824,0.11344,0.394274,0.839136,10.1615,0.603993,0.9847,0.905577,0.725141,0.537608,0.921136,0.619175,0.277974,0.126736
-27.7328,0.807277,0.114719,2,3,0,30.7007,0.017091,0.114087,0.383211,0.843048,9.55823,0.605434,0.984884,0.905698,0.732659,0.538563,0.921626,0.618135,0.285654,0.126517
-26.9452,0.98095,0.114719,5,31,0,29.9028,0.0185575,0.114868,0.400097,0.884146,7.19314,0.606834,0.984226,0.908522,0.732321,0.53777,0.915924,0.61831,0.277019,0.120966
-27.3722,0.964177,0.114719,2,3,0,27.5296,0.0185477,0.114522,0.399278,0.89399,7.27026,0.607703,0.984208,0.908635,0.732399,0.534264,0.915944,0.619066,0.277601,0.119492
-29.1479,0.919295,0.114719,5,63,0,30.8603,0.0196487,0.0998355,0.480621,1.04969,4.01899,0.782473,0.985356,0.929558,0.730062,0.550619,0.913848,0.668194,0.270627,0.132236
-26.8072,0.851231,0.114719,5,31,0,33.6592,0.0173097,0.106331,0.435199,1.00213,5.30553,0.761306,0.986114,0.919904,0.733097,0.536937,0.922427,0.649257,0.286286,0.132627
-26.0739,0.985438,0.114719,3,7,0,28.0578,0.0170774,0.108452,0.453762,1.01087,4.71627,0.715192,0.986671,0.920434,0.729408,0.539785,0.923616,0.643148,0.270083,0.124307
-26.431,0.873895,0.114719,5,47,0,27.433,0.0171563,0.112208,0.415152,0.901558,6.90985,0.625874,0.9855,0.911112,0.726753,0.536276,0.922012,0.625826,0.271707,0.121853
-26.1569,0.995787,0.114719,4,23,0,27.2278,0.0169966,0.101001,0.397726,0.845854,8.59038,0.62833,0.985165,0.91689,0.728594,0.543775,0.922276,0.650765,0.281097,0.130654
-26.6101,0.828179,0.114719,4,15,0,31.2906,0.0154391,0.109659,0.403775,0.877893,7.6002,0.621889,0.986738,0.911717,0.729037,0.538385,0.929175,0.630709,0.277057,0.124502
-26.3156,0.841033,0.114719,4,31,0,29.0649,0.0180478,0.10803,0.387523,0.840764,9.23393,0.59804,0.984113,0.910652,0.730981,0.539901,0.917566,0.631819,0.281735,0.125671
-26.5686,0.96039,0.114719,5,63,0,27.7491,0.0162601,0.105239,0.43507,0.983104,5.35407,0.739007,0.986918,0.920445,0.731975,0.539277,0.926743,0.650428,0.282517,0.131329
-26.4453,0.868846,0.114719,5,47,0,30.3906,0.0166898,0.111579,0.460775,0.996431,4.96679,0.744622,0.986806,0.917405,0.72438,0.541913,0.925162,0.637352,0.271103,0.130979
-26.1616,0.872011,0.114719,3,15,0,27.8582,0.0168948,0.11135,0.46106,1.03075,4.58496,0.731503,0.986909,0.919079,0.728366,0.53861,0.924515,0.637968,0.26959,0.124763
-28.1695,0.829689,0.114719,4,31,0,29.2209,0.0176085,0.110923,0.490128,1.1524,4.35293,0.881638,0.986564,0.920895,0.724325,0.528553,0.922171,0.647874,0.28173,0.135934
-27.12,0.865821,0.114719,5,31,0,29.1989,0.0178533,0.126655,0.475832,1.1065,4.3178,0.855203,0.986408,0.910749,0.729829,0.536966,0.921118,0.614705,0.283957,0.136867
-28.0029,0.979571,0.114719,5,55,0,30.794,0.0186922,0.125952,0.445923,0.958938,5.16811,0.68437,0.9851,0.906585,0.726901,0.543567,0.916508,0.602721,0.267734,0.125402
-28.3391,0.993923,0.114719,5,63,0,30.5551,0.0182165,0.09128,0.422835,0.888617,6.72112,0.646402,0.98469,0.927058,0.724691,0.543557,0.917652,0.677498,0.271174,0.127804
-27.0075,0.968575,0.114719,4,15,0,32.1421,0.0167311,0.102644,0.412431,0.850609,7.48947,0.641085,0.985675,0.917214,0.725767,0.549384,0.923702,0.648387,0.275411,0.132751
-28.0968,0.814481,0.114719,4,15,0,30.8104,0.0165913,0.111545,0.398559,0.809978,9.94563,0.605783,0.985255,0.907248,0.723441,0.548243,0.923718,0.62373,0.275736,0.132513
-26.9222,0.970082,0.114719,5,31,0,29.6777,0.018484,0.107479,0.41341,0.853462,7.43945,0.606821,0.984205,0.913557,0.724297,0.545781,0.91616,0.635015,0.268752,0.125962
-26.3159,0.999679,0.114719,4,23,0,27.982,0.0172813,0.11321,0.40573,0.90199,6.92868,0.631146,0.98539,0.910361,0.7316,0.536483,0.921491,0.623876,0.2782,0.12273
-27.6479,0.965701,0.114719,5,31,0,28.7497,0.0191646,0.101332,0.417674,0.871416,6.22984,0.603917,0.984115,0.92048,0.728872,0.54947,0.913714,0.650877,0.267127,0.123272
-26.184,0.899367,0.114719,5,55,0,29.5569,0.017141,0.110455,0.429587,0.977456,5.62332,0.688106,0.986067,0.91578,0.730496,0.532745,0.922759,0.635304,0.276279,0.122893
-26.4437,0.888668,0.114719,4,19,0,28.3251,0.018155,0.104294,0.40684,0.847638,7.90186,0.638564,0.984348,0.915334,0.72676,0.547648,0.917534,0.643963,0.277904,0.132571
-27.5065,0.996192,0.114719,4,31,0,29.5128,0.0185311,0.0981256,0.400555,0.893581,8.6148,0.662556,0.983842,0.919178,0.728208,0.5318,0.915859,0.659584,0.285333,0.128818
-28.7122,1,0.114719,5,31,0,29.6948,0.0209449,0.0992451,0.392215,0.858578,7.70924,0.569728,0.982032,0.91921,0.73285,0.539079,0.905607,0.652541,0.274773,0.118024
-28.1696,0.997809,0.114719,5,31,0,31.3929,0.0149694,0.0980994,0.414291,0.91905,7.10243,0.697817,0.987278,0.921435,0.728643,0.536206,0.931507,0.662694,0.28459,0.131931
-33.0509,0.707588,0.114719,2,3,0,33.5722,0.0147737,0.0971054,0.395818,0.927515,7.30608,0.711012,0.987387,0.921883,0.737375,0.533543,0.932329,0.665574,0.297555,0.132835
-30.9181,0.991882,0.114719,4,31,0,36.3706,0.0163015,0.0883689,0.380527,0.853039,7.94182,0.560221,0.985909,0.927223,0.737842,0.538631,0.92521,0.679912,0.280492,0.117061
-27.4667,0.99524,0.114719,4,31,0,32.0552,0.0191424,0.100007,0.391504,0.862261,9.98565,0.626637,0.983015,0.91622,0.727834,0.532775,0.91289,0.652271,0.283827,0.126948
-29.3362,0.94832,0.114719,5,31,0,31.7174,0.0178651,0.0967785,0.364141,0.772659,14.5069,0.460519,0.983567,0.915517,0.729962,0.537801,0.91727,0.649619,0.270251,0.110832
-27.5124,0.998199,0.114719,3,15,0,30.4342,0.0170558,0.0991889,0.369198,0.765757,16.6593,0.539628,0.984164,0.913065,0.727681,0.544793,0.920908,0.64743,0.280928,0.127345
-31.1866,0.792648,0.114719,4,19,0,33.0752,0.0166494,0.100094,0.366609,0.846336,10.4083,0.589152,0.985129,0.915665,0.739202,0.533069,0.923354,0.649785,0.293548,0.12263
-28.9992,0.981812,0.114719,2,7,0,32.6376,0.0164676,0.0993101,0.371303,0.837548,11.7698,0.590927,0.985111,0.915319,0.734035,0.532428,0.923983,0.651262,0.290014,0.124144
-33.1069,0.685332,0.114719,3,15,0,39.5694,0.0165853,0.102161,0.403106,0.823834,15.0547,0.609856,0.984708,0.911483,0.712843,0.532802,0.923257,0.644379,0.27192,0.129542
-31.7951,1,0.114719,4,15,0,34.3599,0.0165536,0.103198,0.354813,0.780688,14.1547,0.559843,0.984799,0.910833,0.739092,0.544568,0.923311,0.639161,0.295454,0.128539
-35.1731,0.912474,0.114719,4,23,0,39.3798,0.014781,0.107134,0.343238,0.745949,31.3999,0.534347,0.985845,0.903984,0.736507,0.543058,0.930503,0.625993,0.297554,0.129567
-29.6174,0.942038,0.114719,5,63,0,41.5594,0.016923,0.0911157,0.425395,0.932905,7.29385,0.716138,0.985579,0.926423,0.722855,0.532546,0.923155,0.680606,0.28129,0.132926
-28.881,0.93808,0.114719,5,31,0,32.1877,0.0171171,0.114093,0.381076,0.848601,8.69283,0.612885,0.985037,0.906751,0.73658,0.541023,0.921694,0.619159,0.288926,0.127271
-30.0292,0.966933,0.114719,3,7,0,32.6566,0.0178802,0.116944,0.383034,0.836681,7.43298,0.539641,0.984709,0.906255,0.737977,0.545299,0.918501,0.608896,0.275534,0.11632
-28.8271,0.984304,0.114719,4,23,0,31.4605,0.0186495,0.0966006,0.442465,0.945555,4.94473,0.699408,0.985288,0.927724,0.73136,0.55196,0.916878,0.669451,0.272635,0.130347
-27.3754,0.996816,0.114719,5,31,0,30.5072,0.0167524,0.103983,0.438074,0.965779,4.83302,0.689719,0.98684,0.922964,0.734311,0.547424,0.92483,0.651672,0.273523,0.125851
-26.9215,0.98703,0.114719,3,15,0,30.5208,0.0184783,0.116941,0.417072,0.921833,5.9718,0.690045,0.98481,0.910193,0.733867,0.544533,0.916999,0.620619,0.283066,0.131035
-27.2767,0.917916,0.114719,5,43,0,28.9408,0.0167462,0.0926608,0.388394,0.814007,9.9157,0.565445,0.98512,0.921851,0.727569,0.543373,0.922937,0.667619,0.274896,0.124174
-28.3389,0.901535,0.114719,6,63,0,29.8508,0.0168301,0.108172,0.503919,1.13699,4.11101,0.854931,0.987354,0.923817,0.72152,0.53485,0.925493,0.652991,0.27215,0.13377
-30.9205,0.960788,0.114719,5,63,0,33.2069,0.0171096,0.105876,0.504367,1.26682,3.38544,0.828131,0.987918,0.929576,0.734579,0.527253,0.925045,0.659232,0.270282,0.118297
-29.8656,0.886395,0.114719,5,47,0,34.5964,0.0175683,0.119745,0.408196,0.948556,5.48898,0.653278,0.985793,0.909561,0.740839,0.539274,0.920923,0.613001,0.282661,0.120967
-30.48,0.9615,0.114719,3,7,0,33.4024,0.0179807,0.119972,0.436737,0.949845,5.33059,0.607616,0.985551,0.909771,0.726962,0.536878,0.919131,0.609753,0.258535,0.112756
-30.8313,0.944692,0.114719,4,15,0,32.4028,0.0181056,0.119391,0.44376,0.973794,6.96028,0.788923,0.984709,0.906465,0.718351,0.530217,0.918505,0.62043,0.28414,0.139788
-25.6858,0.974811,0.114719,3,15,0,32.3999,0.0181991,0.107449,0.423484,0.948224,5.67167,0.681845,0.98519,0.917747,0.732808,0.53967,0.918278,0.641664,0.278493,0.125907
-26.8487,0.999412,0.114719,4,15,0,27.5289,0.0165763,0.121181,0.441988,0.958761,5.64059,0.725973,0.986515,0.908358,0.725804,0.541052,0.925238,0.614472,0.276155,0.132192
-27.4671,0.898545,0.114719,5,31,0,30.1429,0.0176721,0.104841,0.491912,1.09007,4.00034,0.82831,0.986834,0.926491,0.727281,0.545592,0.922061,0.659221,0.273283,0.135039
-30.4254,0.442406,0.114719,3,11,0,34.0693,0.017266,0.110978,0.4706,1.05927,4.13481,0.856741,0.987009,0.921871,0.734785,0.55185,0.923685,0.647022,0.287158,0.143267
-27.2048,0.900489,0.114719,2,3,0,30.7782,0.0174054,0.110871,0.476703,1.07721,4.72739,0.845919,0.986422,0.919163,0.723747,0.53497,0.922625,0.645123,0.281018,0.138098
-26.9543,0.97221,0.114719,3,15,0,29.9308,0.0186108,0.10599,0.482047,1.12868,4.2465,0.83634,0.985902,0.924522,0.727664,0.531917,0.918027,0.656374,0.278251,0.131345
-27.3933,0.989663,0.114719,5,47,0,28.2426,0.0196663,0.124029,0.439272,0.952901,5.66355,0.719148,0.984023,0.90628,0.726645,0.541785,0.912326,0.608103,0.276371,0.131825
-30.4301,0.916325,0.114719,4,15,0,32.3424,0.0176816,0.135655,0.449097,0.970388,4.75388,0.712954,0.986178,0.902035,0.730978,0.549542,0.921066,0.586477,0.271978,0.129418
-30.3649,0.778691,0.114719,5,31,0,33.7913,0.0157251,0.0891384,0.441345,0.951184,5.69028,0.727944,0.987177,0.930984,0.72576,0.542719,0.928823,0.687956,0.276748,0.133595
-27.4253,0.496072,0.114719,4,31,0,37.2979,0.0168398,0.0996287,0.385705,0.838747,8.38952,0.605166,0.985344,0.91811,0.734866,0.544992,0.922922,0.652992,0.284762,0.127726
-32.5478,0.916518,0.114719,4,31,0,35.2781,0.0205966,0.10648,0.360909,0.792269,18.4908,0.584248,0.980814,0.906782,0.732622,0.537457,0.905786,0.631825,0.294457,0.130326
-30.9565,0.846964,0.114719,4,15,0,36.3605,0.0205504,0.103322,0.374362,0.783597,16.1927,0.606248,0.981014,0.910118,0.727453,0.544889,0.906212,0.641117,0.289408,0.136449
-35.4085,0.853687,0.114719,5,31,0,39.2192,0.0144245,0.120173,0.38312,0.829499,18.3875,0.61336,0.986509,0.895985,0.721105,0.527458,0.932561,0.602464,0.284479,0.128772
-33.678,1,0.114719,3,7,0,36.0242,0.0145755,0.116339,0.382752,0.792662,17.1504,0.644809,0.986428,0.899571,0.723337,0.544096,0.932016,0.613235,0.290418,0.141719
-27.8238,0.992291,0.114719,5,31,0,35.039,0.0161009,0.103924,0.373661,0.799823,10.714,0.50617,0.985562,0.912104,0.731871,0.540339,0.925462,0.635349,0.273442,0.115266
-26.3645,0.941008,0.114719,5,31,0,29.0529,0.0187581,0.107801,0.429774,0.93038,5.34184,0.667529,0.984934,0.918457,0.732206,0.54764,0.916075,0.640604,0.27308,0.126398
-26.112,0.876549,0.114719,4,31,0,30.5685,0.018806,0.106244,0.429925,0.964946,5.59753,0.730926,0.984751,0.918976,0.731978,0.540323,0.915956,0.647287,0.283486,0.132211
-27.4341,0.816228,0.114719,5,31,0,29.0757,0.0166193,0.105384,0.387933,0.805307,8.65194,0.566366,0.985471,0.913239,0.731487,0.551518,0.923705,0.636581,0.276156,0.126497
-28.0441,0.81422,0.114719,5,63,0,31.4988,0.0189298,0.116118,0.49727,1.17969,3.39346,0.846115,0.98664,0.923269,0.737709,0.545669,0.917723,0.638451,0.276261,0.129734
-26.731,0.948815,0.114719,5,31,0,28.3965,0.0178756,0.117553,0.486998,1.16036,3.89954,0.877263,0.98679,0.91904,0.732625,0.537088,0.921476,0.635318,0.283781,0.135358
-27.6348,0.626969,0.114719,5,39,0,30.6969,0.0208367,0.102961,0.458302,1.0294,4.85215,0.796612,0.983676,0.923903,0.728538,0.539976,0.908368,0.659615,0.281327,0.13566
-25.7964,0.999771,0.114719,4,31,0,28.9192,0.0177553,0.103595,0.418766,0.909818,6.97503,0.688041,0.984984,0.91755,0.726747,0.538958,0.919646,0.649236,0.280489,0.131721
-29.2109,0.775645,0.114719,4,23,0,33.6361,0.016612,0.106245,0.446287,0.904774,5.71789,0.676522,0.986444,0.918456,0.721413,0.55111,0.924916,0.644052,0.26518,0.13156
-29.1532,0.98905,0.114719,5,47,0,30.9192,0.0172755,0.113342,0.459923,1.13732,4.03409,0.778378,0.987089,0.920643,0.738388,0.529775,0.923513,0.637927,0.279702,0.121205
-29.4875,0.942041,0.114719,3,15,0,33.8984,0.0181912,0.111803,0.464567,0.956779,4.64629,0.69124,0.985865,0.918376,0.72464,0.553266,0.918957,0.634459,0.260685,0.127724
-28.788,0.783015,0.114719,4,23,0,35.0482,0.0189381,0.101506,0.430445,0.991265,5.08629,0.754458,0.98497,0.923968,0.737194,0.542284,0.915784,0.660312,0.288111,0.133224
-27.9533,0.961119,0.114719,5,47,0,30.5746,0.0162314,0.108894,0.381334,0.801048,14.3727,0.582324,0.985077,0.906274,0.724532,0.539071,0.924762,0.626788,0.280913,0.12877
-27.6251,0.989219,0.114719,5,63,0,29.5037,0.019348,0.102678,0.43856,0.985073,5.83231,0.782728,0.984191,0.921026,0.727799,0.536835,0.913785,0.657822,0.287201,0.138074
