# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = ppc_model
# start_datetime = 2022-07-15 20:21:55 UTC
# method = generate_quantities
#   generate_quantities
#     fitted_params = fit-4.csv
# id = 1 (Default)
# data
#   file = calibration.json
# init = 2 (Default)
# random
#   seed = 179303540 (Default)
# output
#   file = ppc-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
p_MSI_MLH1,p_MSI_MSH2,p_MSI_MSH6,pred_log_risk_ratio_under60,pred_log_risk_ratio_lowrisk,ppc_Dabir_MSI_MLH1,ppc_Dabir_MSI_MSH2,ppc_Dabir_MSI_MSH6,ppc_risk_ratio_under60,ppc_risk_ratio_lowrisk,ppc_PLSD_crc_MLH1_male.1,ppc_PLSD_crc_MLH1_male.2,ppc_PLSD_crc_MLH1_male.3,ppc_PLSD_crc_MLH1_male.4,ppc_PLSD_crc_MLH1_male.5,ppc_PLSD_crc_MLH1_male.6,ppc_PLSD_crc_MLH1_male.7,ppc_PLSD_crc_MLH1_male.8,ppc_PLSD_crc_MLH1_male.9,ppc_PLSD_crc_MLH1_male.10,ppc_PLSD_crc_MLH1_male.11,ppc_PLSD_crc_MLH1_female.1,ppc_PLSD_crc_MLH1_female.2,ppc_PLSD_crc_MLH1_female.3,ppc_PLSD_crc_MLH1_female.4,ppc_PLSD_crc_MLH1_female.5,ppc_PLSD_crc_MLH1_female.6,ppc_PLSD_crc_MLH1_female.7,ppc_PLSD_crc_MLH1_female.8,ppc_PLSD_crc_MLH1_female.9,ppc_PLSD_crc_MLH1_female.10,ppc_PLSD_crc_MLH1_female.11,ppc_PLSD_crc_MSH2_male.1,ppc_PLSD_crc_MSH2_male.2,ppc_PLSD_crc_MSH2_male.3,ppc_PLSD_crc_MSH2_male.4,ppc_PLSD_crc_MSH2_male.5,ppc_PLSD_crc_MSH2_male.6,ppc_PLSD_crc_MSH2_male.7,ppc_PLSD_crc_MSH2_male.8,ppc_PLSD_crc_MSH2_male.9,ppc_PLSD_crc_MSH2_male.10,ppc_PLSD_crc_MSH2_male.11,ppc_PLSD_crc_MSH2_female.1,ppc_PLSD_crc_MSH2_female.2,ppc_PLSD_crc_MSH2_female.3,ppc_PLSD_crc_MSH2_female.4,ppc_PLSD_crc_MSH2_female.5,ppc_PLSD_crc_MSH2_female.6,ppc_PLSD_crc_MSH2_female.7,ppc_PLSD_crc_MSH2_female.8,ppc_PLSD_crc_MSH2_female.9,ppc_PLSD_crc_MSH2_female.10,ppc_PLSD_crc_MSH2_female.11,ppc_PLSD_crc_MSH6_male.1,ppc_PLSD_crc_MSH6_male.2,ppc_PLSD_crc_MSH6_male.3,ppc_PLSD_crc_MSH6_male.4,ppc_PLSD_crc_MSH6_male.5,ppc_PLSD_crc_MSH6_male.6,ppc_PLSD_crc_MSH6_male.7,ppc_PLSD_crc_MSH6_male.8,ppc_PLSD_crc_MSH6_male.9,ppc_PLSD_crc_MSH6_male.10,ppc_PLSD_crc_MSH6_male.11,ppc_PLSD_crc_MSH6_female.1,ppc_PLSD_crc_MSH6_female.2,ppc_PLSD_crc_MSH6_female.3,ppc_PLSD_crc_MSH6_female.4,ppc_PLSD_crc_MSH6_female.5,ppc_PLSD_crc_MSH6_female.6,ppc_PLSD_crc_MSH6_female.7,ppc_PLSD_crc_MSH6_female.8,ppc_PLSD_crc_MSH6_female.9,ppc_PLSD_crc_MSH6_female.10,ppc_PLSD_crc_MSH6_female.11,ppc_PLSD_crc_PMS2.1,ppc_PLSD_crc_PMS2.2,ppc_PLSD_crc_PMS2.3,ppc_PLSD_crc_PMS2.4,ppc_PLSD_crc_PMS2.5,ppc_PLSD_crc_PMS2.6,ppc_PLSD_crc_PMS2.7,ppc_PLSD_crc_PMS2.8,ppc_PLSD_crc_PMS2.9,ppc_PLSD_crc_PMS2.10,ppc_PLSD_crc_PMS2.11,ppc_Germany_index_findings.1,ppc_Germany_index_findings.2,ppc_Germany_index_findings.3,ppc_Netherlands_index_findings.1,ppc_Netherlands_index_findings.2,ppc_Netherlands_index_findings.3,ppc_Finland_index_findings.1,ppc_Finland_index_findings.2,ppc_Finland_index_findings.3,ppc_Germany_fu_adenomas,ppc_Netherlands_fu_adenomas,ppc_Finland_fu_adenomas,ppc_Germany_fu_crc.1,ppc_Germany_fu_crc.2,ppc_Germany_fu_crc.3,ppc_Germany_fu_crc.4,ppc_Netherlands_fu_crc.1,ppc_Netherlands_fu_crc.2,ppc_Netherlands_fu_crc.3,ppc_Netherlands_fu_crc.4,ppc_Finland_fu_crc.1,ppc_Finland_fu_crc.2,ppc_Finland_fu_crc.3,ppc_Finland_fu_crc.4
0.828171,0.864929,0.416913,0.532269,-1.3509,237,192,15,1.97918,0.228832,5,5,7,5,6,4,7,6,5,5,4,3,5,9,7,14,6,15,13,6,5,4,2,2,6,2,14,8,6,6,1,2,0,4,4,8,8,11,5,17,5,8,4,5,0,0,2,1,2,0,2,2,3,1,1,1,0,1,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,304,41,20,528,63,22,563,69,44,189,557,355,86,5,4,0,50,16,2,1,44,23,8,3
0.804641,0.852547,0.433755,0.510412,-1.29631,245,196,16,1.60112,0.365265,4,6,4,12,7,5,7,4,6,3,1,10,10,10,7,16,11,15,4,11,2,3,2,3,10,10,4,4,8,3,6,1,3,2,2,9,9,13,18,15,10,17,7,3,0,3,1,0,2,2,2,4,4,1,1,0,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,299,55,11,507,77,29,580,71,25,179,531,357,88,5,1,1,30,34,4,1,33,27,16,2
0.827223,0.852795,0.392408,0.525138,-1.3478,240,186,14,1.73362,0.271081,9,7,10,14,11,5,10,1,4,4,1,10,6,13,11,25,17,16,8,6,6,6,2,4,5,6,10,11,5,5,6,1,2,3,3,6,12,14,7,17,9,11,5,1,1,1,3,1,5,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,286,56,23,505,86,22,587,54,35,163,541,357,83,10,2,0,36,31,2,0,31,38,9,0
0.820583,0.860227,0.265809,0.518291,-1.33122,234,200,13,1.86429,0.285368,7,3,6,7,13,7,7,5,3,0,1,1,5,13,2,18,15,14,4,10,0,8,6,3,3,6,13,5,6,4,3,5,2,6,4,5,3,12,12,15,4,10,4,6,1,1,1,0,1,1,3,7,0,0,2,1,0,1,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,298,56,11,502,82,29,576,79,21,184,550,402,90,2,2,1,36,30,1,2,28,34,15,1
0.806198,0.864099,0.396443,0.515462,-1.21922,232,194,14,1.55831,0.32517,4,9,16,7,22,8,7,3,5,2,3,8,12,12,13,22,11,20,7,4,3,5,1,1,9,3,5,5,4,3,8,1,0,4,2,7,5,7,1,18,7,6,8,6,1,1,1,2,4,3,5,3,3,0,2,1,1,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,295,58,12,505,76,32,582,74,20,160,549,372,91,3,1,0,44,21,2,2,40,27,11,0
0.788201,0.854498,0.486965,0.511428,-1.24752,233,184,15,1.92697,0.235348,10,8,12,8,9,6,5,4,6,5,3,8,5,12,10,11,21,20,6,3,4,3,4,2,4,8,6,6,4,3,2,4,2,2,3,4,0,13,6,15,8,12,6,5,0,0,2,3,6,3,3,1,4,1,0,0,1,0,0,2,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,301,50,14,497,98,18,577,77,22,170,596,381,87,4,1,3,36,28,3,2,38,25,12,3
0.810001,0.869046,0.441633,0.518683,-1.18064,230,186,11,1.57842,0.378451,7,6,10,11,14,8,7,2,9,1,2,9,4,12,11,22,8,11,6,6,5,4,2,3,7,3,11,1,5,3,5,2,1,1,2,6,6,13,6,15,11,10,4,3,0,0,1,2,3,2,2,4,3,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300,47,18,518,77,18,557,82,37,189,531,397,92,1,2,0,47,21,0,1,46,21,11,0
0.811332,0.863426,0.48303,0.527086,-1.34032,229,195,16,1.58023,0.245608,6,2,14,11,13,5,6,3,3,3,2,7,6,16,11,20,6,15,9,5,10,3,1,4,7,6,5,6,7,8,4,3,2,7,2,10,8,8,13,12,15,14,6,4,3,0,0,1,2,1,3,9,0,0,1,0,4,1,4,5,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,293,55,17,484,99,30,561,84,31,157,550,388,89,1,2,3,45,23,0,1,41,23,11,3
0.848415,0.877625,0.402743,0.545491,-1.20769,234,193,7,2.20243,0.345078,4,4,11,8,13,3,11,1,4,3,2,16,7,11,10,19,20,15,6,14,4,3,3,4,1,10,11,10,10,6,1,3,1,3,2,7,1,10,9,16,10,10,5,7,1,0,1,2,4,2,2,0,2,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,306,46,13,520,69,24,581,62,33,236,529,383,89,0,4,2,35,30,3,1,44,23,9,2
0.841412,0.866873,0.481615,0.542572,-1.32338,248,189,17,1.57261,0.253365,3,9,15,8,9,10,4,2,5,1,5,6,7,11,13,20,10,7,8,13,4,4,4,5,6,7,8,7,11,3,1,1,2,7,1,5,6,14,8,13,10,10,3,4,0,2,2,1,3,0,5,5,0,0,2,2,1,0,2,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,291,63,11,511,83,19,574,79,23,175,556,430,91,2,2,0,43,21,4,1,39,22,15,2
0.83047,0.869541,0.494183,0.535976,-1.26514,246,187,20,1.84247,0.298485,9,6,15,3,13,9,12,4,6,4,3,6,4,14,10,28,13,23,10,9,2,5,2,1,9,4,7,5,4,6,3,0,0,1,3,9,2,15,4,9,11,12,6,3,1,0,3,1,6,0,3,2,2,0,0,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,304,46,15,512,82,19,573,71,32,172,567,359,86,7,0,2,40,28,1,0,42,27,7,2
0.800094,0.868939,0.349787,0.526688,-1.38823,231,190,14,1.95846,0.249482,7,8,11,9,17,9,9,7,9,1,0,2,5,9,8,15,16,17,9,5,5,5,3,3,0,3,12,5,4,2,3,2,2,5,7,5,6,15,6,23,12,16,3,2,0,2,4,1,0,0,4,3,1,0,3,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,298,54,13,491,90,32,561,81,34,210,581,389,82,7,3,3,47,17,3,2,45,23,9,1
0.818806,0.855928,0.388386,0.530182,-1.33582,236,191,8,1.90087,0.255432,7,2,12,6,15,5,4,8,2,3,2,7,5,12,16,15,10,13,8,9,3,8,4,2,5,4,7,11,8,1,4,2,2,4,3,6,6,13,6,21,4,5,4,4,0,0,3,2,2,1,2,0,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,49,22,501,83,29,565,81,30,177,527,405,90,5,0,0,38,27,4,0,38,30,8,2
0.828772,0.849517,0.47967,0.521575,-1.26932,240,194,13,1.78981,0.267745,6,9,16,12,10,13,7,7,13,1,1,7,5,12,9,15,9,15,7,10,5,3,2,2,6,6,9,8,6,3,3,0,2,6,0,8,4,9,2,15,13,10,7,5,0,0,5,1,1,1,3,2,4,3,0,0,1,3,4,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,298,52,15,517,74,22,562,89,25,164,529,415,91,1,3,0,39,28,2,0,39,30,8,1
0.83881,0.867143,0.367707,0.538863,-1.23778,256,190,12,1.7705,0.237113,3,5,8,7,9,7,7,4,6,4,2,7,2,9,5,16,11,15,5,3,2,1,1,6,7,6,10,4,7,2,3,5,0,8,1,11,10,14,11,11,12,10,6,2,1,2,2,2,1,3,1,5,4,0,1,1,1,1,1,1,3,0,1,4,0,1,0,0,0,0,0,1,0,0,1,0,0,297,44,24,511,80,22,559,83,34,178,542,405,89,4,0,2,41,27,1,0,32,33,10,3
0.827556,0.887935,0.287316,0.539239,-1.25071,237,199,10,1.8548,0.345214,5,2,11,13,13,2,11,4,6,3,0,6,9,19,14,17,10,16,9,7,6,3,5,1,6,4,11,5,14,3,2,6,2,0,1,7,3,6,8,9,9,7,6,4,0,2,0,2,3,2,4,3,6,1,1,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,43,19,510,91,12,586,72,18,188,558,389,89,4,1,1,36,30,3,0,42,25,10,1
0.822552,0.874034,0.536111,0.536686,-1.33196,239,187,15,1.89153,0.301466,6,4,11,14,13,9,8,3,6,3,3,11,2,15,9,11,6,14,7,9,2,4,2,3,4,3,4,5,12,6,3,2,3,6,1,7,7,10,10,7,12,15,5,4,0,1,2,2,4,3,2,5,5,1,2,0,1,3,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,289,51,25,496,83,34,565,78,33,168,556,360,83,6,2,4,42,24,2,1,44,25,7,2
0.811963,0.875034,0.496276,0.543747,-1.24527,235,195,17,1.84551,0.30947,5,6,11,9,7,7,15,6,6,2,0,9,8,17,9,10,11,14,6,10,6,6,2,4,4,7,7,5,3,3,2,4,4,6,3,5,5,11,9,14,14,13,6,3,2,0,2,1,3,1,4,3,5,2,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,60,11,513,73,27,560,85,31,210,552,367,89,3,0,3,43,25,1,0,44,23,9,2
0.814721,0.84606,0.473691,0.499475,-1.30052,233,178,14,1.66491,0.291386,5,5,12,7,14,5,6,2,4,2,2,6,8,8,9,16,9,15,7,10,6,9,4,1,3,9,18,4,8,5,1,1,1,5,5,10,7,16,9,16,12,9,3,0,0,0,1,0,1,3,6,4,1,3,2,0,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,293,58,14,510,78,25,567,78,31,171,560,411,85,5,2,3,36,31,2,0,41,28,8,1
0.783252,0.849966,0.37624,0.485325,-1.27546,219,178,14,1.80331,0.257532,5,6,9,7,21,13,8,2,4,8,2,8,4,13,15,20,12,18,6,13,5,8,2,3,4,5,9,6,3,3,2,2,2,6,2,10,6,5,9,7,8,13,3,6,1,0,4,3,7,1,3,4,1,3,2,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,62,19,488,100,25,571,70,35,169,529,385,91,3,1,0,39,28,2,0,40,25,12,1
0.817009,0.865352,0.31584,0.516878,-1.26299,236,190,6,1.49612,0.250726,2,0,8,4,15,2,12,4,7,2,2,5,6,5,7,15,11,8,8,10,4,9,4,2,3,4,6,8,9,4,1,2,3,6,3,10,4,18,13,13,15,13,4,5,0,0,0,4,4,2,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,49,14,498,88,27,568,78,30,165,571,424,84,6,2,3,40,25,2,2,38,26,13,1
0.82266,0.860469,0.358905,0.524469,-1.18548,234,182,12,1.5826,0.297031,5,3,7,16,10,2,4,3,5,2,1,2,6,13,6,10,14,10,11,10,10,4,2,4,3,5,7,6,6,6,3,1,2,6,1,8,4,9,7,22,11,11,4,4,0,1,0,1,4,0,0,3,2,2,0,3,1,0,0,2,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,294,55,16,500,82,31,566,87,23,186,519,409,86,7,0,2,48,20,0,1,40,24,12,2
0.835798,0.841453,0.48521,0.531544,-1.40973,234,184,21,2.02123,0.27727,10,8,14,8,10,10,14,7,8,3,0,6,10,9,9,13,7,16,4,8,4,3,7,1,5,2,10,6,4,5,3,1,1,4,5,3,9,13,8,14,6,2,4,3,1,1,2,0,0,3,1,1,2,1,3,1,2,2,1,2,2,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,303,52,10,519,75,19,540,100,36,188,527,378,79,9,1,6,44,23,0,2,31,33,12,2
0.813396,0.855107,0.362708,0.517704,-1.34683,239,189,14,2.00079,0.285959,5,2,7,8,5,4,5,2,1,3,1,10,4,7,11,21,12,14,11,6,5,6,2,2,5,2,3,3,4,1,2,5,1,3,4,8,5,7,5,17,12,16,6,1,0,1,1,1,3,2,3,5,3,0,1,0,0,1,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,50,15,494,95,24,549,90,37,181,561,393,92,2,1,0,35,32,1,1,40,25,12,1
0.834864,0.883705,0.376775,0.538845,-1.23445,235,181,13,1.90223,0.290389,2,6,9,6,12,8,8,3,7,6,1,8,4,14,7,10,8,17,8,11,4,7,2,3,6,5,10,7,5,1,2,1,2,4,2,3,3,10,11,15,5,8,4,2,0,0,0,1,5,1,5,1,3,0,1,0,0,1,1,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,304,50,11,515,73,25,592,61,23,204,532,360,88,5,1,1,47,18,3,1,36,36,5,1
0.80679,0.895639,0.345002,0.54272,-1.16353,229,201,13,1.59475,0.318713,3,4,9,5,8,7,4,7,3,2,1,8,3,14,12,20,12,10,6,10,4,6,2,1,7,2,4,5,8,4,3,3,0,3,4,9,5,15,8,10,9,12,11,3,0,0,2,4,4,3,3,1,4,1,1,0,0,1,0,0,3,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,299,52,14,514,77,22,575,78,23,166,527,395,91,1,1,2,32,32,4,1,41,20,13,4
0.844891,0.870148,0.594974,0.547487,-1.20707,245,185,19,1.41197,0.392879,6,3,14,5,7,8,4,11,2,3,2,6,4,11,8,24,7,15,4,12,1,4,1,2,5,7,7,7,14,1,3,2,0,4,7,5,3,10,9,13,8,15,3,3,1,1,2,1,3,4,3,4,2,1,4,0,0,1,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,299,52,14,511,77,25,579,71,26,205,530,460,92,1,1,1,41,27,0,1,41,27,9,1
0.835878,0.88841,0.32416,0.553338,-1.24806,242,193,12,1.7354,0.230094,7,6,7,10,15,8,10,1,9,1,2,7,7,17,13,17,9,9,7,7,4,3,3,3,5,1,4,4,6,4,3,2,3,8,2,5,12,13,5,14,6,11,6,5,0,1,4,2,0,1,5,2,3,0,0,2,1,0,4,0,1,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,302,48,15,518,74,21,565,75,36,194,533,411,87,3,0,5,42,19,4,4,42,27,8,1
0.816079,0.86519,0.35164,0.52025,-1.28338,227,186,16,1.59982,0.256192,7,5,9,3,11,6,9,6,8,3,0,5,3,11,6,15,12,21,5,12,4,3,6,2,3,5,4,5,6,8,7,1,5,3,4,5,3,9,8,15,5,12,2,4,1,0,2,0,1,0,7,2,2,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,50,13,525,63,25,577,71,28,173,573,393,93,1,1,0,31,34,2,2,42,22,13,1
0.851846,0.85039,0.408159,0.538647,-1.23814,244,187,10,1.84539,0.277786,5,4,9,9,12,9,4,3,2,3,1,12,5,8,16,13,9,11,9,7,6,4,3,3,7,5,13,8,10,3,7,2,0,3,1,10,9,9,7,18,10,11,9,2,2,0,4,1,5,1,2,0,5,0,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,286,60,19,518,71,24,560,82,34,165,558,391,91,1,1,2,42,23,2,2,42,25,10,1
0.823429,0.877606,0.271262,0.536625,-1.2223,247,190,6,1.65407,0.287339,2,11,3,10,9,7,4,4,3,7,1,8,6,11,5,13,11,10,8,11,5,4,0,0,4,3,7,5,13,5,1,0,1,4,5,7,3,8,4,14,6,9,4,4,0,0,2,2,0,1,4,4,4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,310,39,16,486,94,33,553,90,33,178,578,366,86,4,3,2,40,26,2,1,31,35,12,0
0.798005,0.877436,0.293731,0.528151,-1.21385,232,194,10,1.91368,0.32382,4,5,13,9,15,8,13,5,6,2,2,5,2,12,7,18,10,16,8,8,4,5,4,1,3,1,3,6,6,2,3,1,2,4,1,11,1,2,9,14,5,13,4,2,0,1,1,1,3,2,5,2,2,4,2,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,296,55,14,505,87,21,571,82,23,162,567,380,89,3,1,2,40,28,1,0,36,28,14,0
0.846682,0.841731,0.371506,0.530871,-1.26936,235,190,10,1.78701,0.286624,3,5,9,10,17,7,14,3,8,2,2,6,4,14,8,22,6,22,14,10,1,6,6,2,6,7,6,6,9,4,2,4,0,1,2,8,5,13,5,10,13,13,9,6,1,3,2,1,2,2,1,3,4,1,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,289,63,13,500,95,18,566,82,28,190,531,453,91,4,0,0,43,22,2,2,38,25,14,1
0.841353,0.869095,0.512136,0.546722,-1.21094,241,190,19,1.89573,0.330397,6,6,9,8,18,10,5,1,0,1,2,6,5,4,13,16,13,18,11,5,4,4,3,5,2,6,4,8,7,4,8,0,0,3,4,12,6,5,10,15,11,3,4,2,0,1,3,0,1,1,4,0,1,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,53,15,509,82,22,547,94,35,189,545,390,86,4,1,4,45,23,1,0,41,22,13,2
0.830355,0.867239,0.375397,0.530469,-1.24147,234,197,13,1.67745,0.274777,2,7,7,3,12,8,11,4,3,3,1,9,3,17,10,14,8,15,9,9,4,2,3,2,6,3,8,3,5,4,3,1,0,2,3,7,4,11,5,15,4,8,7,7,0,0,2,1,3,2,3,1,1,5,0,0,0,2,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,296,60,9,511,73,29,573,83,20,175,535,379,85,6,1,3,47,22,0,0,40,27,10,1
0.816515,0.841919,0.377878,0.52342,-1.29532,238,190,12,1.51254,0.244635,11,7,13,5,11,7,6,5,5,1,2,9,3,11,6,15,7,13,10,16,3,4,1,1,3,5,14,3,6,2,5,2,2,4,0,5,4,7,7,11,14,7,7,5,1,0,2,1,1,0,3,1,3,0,1,0,0,1,1,1,1,1,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,292,60,13,513,79,21,558,94,24,172,578,365,89,4,1,1,36,25,5,3,25,36,13,4
0.844005,0.858885,0.348362,0.528936,-1.24201,248,190,18,1.67159,0.295306,8,1,10,2,15,5,9,3,7,1,2,7,6,9,9,18,15,13,7,13,4,7,3,1,6,4,5,5,8,4,2,2,2,6,2,5,11,15,7,12,7,11,7,2,1,0,2,2,4,0,5,1,2,1,1,0,2,4,1,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,317,36,12,523,73,17,571,71,34,188,542,428,86,5,4,0,39,25,2,3,37,30,7,4
0.819413,0.866438,0.27922,0.532579,-1.227,229,197,13,1.61664,0.272182,6,5,14,3,17,3,5,4,6,2,0,6,6,15,11,14,4,16,12,5,2,4,0,2,3,5,9,4,8,3,2,1,1,4,6,6,6,15,7,11,7,5,3,3,0,2,1,1,2,2,6,3,2,2,0,1,1,1,0,2,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,285,64,16,491,97,25,545,101,30,167,547,388,85,7,3,0,41,24,3,1,36,22,19,1
0.860911,0.878658,0.34189,0.552557,-1.24585,240,194,13,1.71472,0.317792,0,3,5,10,8,7,12,6,8,3,0,5,5,8,12,12,9,13,3,8,2,5,2,1,10,4,6,2,8,4,3,3,2,4,4,6,6,10,9,10,12,8,5,8,2,1,2,5,1,3,3,2,4,2,3,0,2,0,0,2,3,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,303,42,20,536,55,22,579,73,24,170,547,385,87,3,1,4,48,20,0,1,46,22,7,3
0.82026,0.880684,0.384125,0.541211,-1.24248,228,207,8,1.56781,0.291377,2,6,7,3,19,9,7,3,3,1,2,6,4,13,12,23,13,15,8,4,4,8,3,5,4,8,11,3,5,2,2,2,4,2,4,8,6,10,11,10,10,17,6,8,1,0,2,2,3,1,4,3,2,1,1,1,0,5,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,293,54,18,487,102,24,564,81,31,194,559,368,90,0,4,1,36,30,3,0,35,28,13,2
0.817928,0.870981,0.470324,0.532106,-1.27024,242,192,10,1.87503,0.265475,5,7,9,10,19,8,14,5,5,1,1,5,4,15,8,19,11,17,8,7,3,5,0,2,7,0,9,6,5,2,2,1,1,5,4,4,4,8,2,13,8,11,5,3,2,0,4,2,1,3,2,5,1,0,2,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,304,51,10,512,78,23,562,92,22,182,594,388,86,3,4,2,48,18,2,1,43,25,10,0
0.805942,0.870158,0.489169,0.528392,-1.2729,231,189,15,1.5972,0.251539,6,2,10,9,9,9,7,6,3,4,2,4,6,9,8,14,9,9,10,9,2,4,4,1,5,9,4,12,7,3,2,1,2,4,3,10,7,6,8,8,7,9,5,2,0,0,2,2,3,0,3,4,6,2,2,0,0,1,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,311,34,20,498,86,29,551,91,34,161,541,375,88,5,2,0,35,34,0,0,33,29,15,1
0.828767,0.871621,0.439661,0.536162,-1.20769,245,185,15,2.17349,0.241049,5,4,13,8,6,5,6,4,11,1,1,5,5,8,11,10,15,12,4,3,4,9,6,2,2,5,8,5,11,1,3,3,0,4,1,7,5,9,7,12,9,5,6,4,0,1,3,0,2,3,2,2,4,0,1,1,1,0,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,300,48,17,488,96,29,558,92,26,198,535,395,89,2,2,2,40,26,2,1,27,37,11,3
0.827286,0.853364,0.438964,0.516111,-1.26176,240,191,18,1.92161,0.249978,2,4,3,6,7,6,10,1,8,2,2,4,1,7,15,23,12,13,13,11,6,5,5,2,12,4,8,10,8,3,3,1,1,3,3,5,6,17,8,15,7,12,7,3,1,1,4,1,1,1,2,0,0,4,2,0,1,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,297,56,12,504,85,24,557,92,27,179,578,462,90,3,0,2,32,35,1,1,41,28,6,3
0.785519,0.860021,0.354455,0.500954,-1.20971,242,189,12,1.61433,0.296496,3,4,12,5,18,2,3,1,2,1,1,9,4,13,8,19,6,10,8,8,5,11,3,3,3,7,10,7,10,3,1,3,1,2,3,4,2,15,7,13,6,7,7,3,0,1,1,1,1,2,0,1,2,0,3,0,0,2,0,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,301,43,21,496,93,24,583,63,30,166,525,371,86,2,3,4,42,24,2,1,41,24,11,2
0.816944,0.839686,0.462958,0.508348,-1.25322,243,182,14,1.69215,0.24233,4,3,9,8,10,3,9,6,1,2,1,7,5,6,11,10,15,13,8,5,2,4,2,1,9,4,5,0,4,3,4,1,3,3,5,6,6,5,2,15,9,10,3,0,1,0,1,1,2,4,2,2,3,1,2,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,301,55,9,506,83,24,553,98,25,170,563,406,91,2,2,0,41,25,2,1,38,23,15,2
0.819007,0.864534,0.397364,0.525854,-1.23524,231,189,17,1.57603,0.320027,4,3,10,6,13,9,10,4,6,3,2,8,1,11,8,19,8,20,5,3,3,4,2,5,11,7,8,6,13,7,4,2,1,3,4,4,6,13,5,16,10,8,6,2,1,1,0,2,3,1,1,4,6,4,0,1,1,3,2,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,296,56,13,513,75,25,577,76,23,164,550,409,92,0,1,2,36,32,1,0,32,36,9,1
