# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = calibration_model
# start_datetime = 2022-07-04 15:24:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 0
# output
#   file = fit-1.csv
#   diagnostic_file =  (Default)
#   refresh = 10
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Adaptation terminated
# Step size = 0.117832
# Diagonal elements of inverse mass matrix:
# 0.00402287, 0.00178843, 0.0606368, 1.03347, 1.5358, 2.54036, 0.130208, 32.3695, 0.0671733, 1.79788, 0.965815, 2.46967, 1.44191, 0.212909, 0.443374, 1.05055, 0.126523, 0.061787, 0.613176, 1.81703, 1.09289, 0.0742128, 0.154101, 0.170865, 0.0356365, 0.120044
4964.67,0.915582,0.117832,5,31,0,-4953.99,-5.16283,-5.07574,-5.05679,0.0485645,0.0485994,0.00499552,0.120854,35.3428,31.3787,0.479167,0.0475235,0.430481,0.00727343,0.0811249,0.305591,0.0347267,0.0659632,0.0989185,0.113258,0.0365879,0.0117896,1.54764,0.929917,0.457525,0.674139,0.25679,0.0690703
4969.09,0.707529,0.117832,5,31,0,-4954.47,-4.91892,-5.22116,-4.04099,0.0414021,0.0494301,0.00358404,0.175943,33.3991,35.2024,0.462565,0.324139,0.0632114,0.118496,0.2571,0.391764,0.0290976,0.145445,0.123188,0.0366702,0.0047161,0.0057408,1.48093,4.15716,0.288988,0.532496,0.388892,0.0786126
4969.6,0.951055,0.117832,5,31,0,-4958.2,-5.07434,-5.11443,-3.44565,0.0426603,0.0485268,0.000442931,0.159004,43.1184,40.8833,0.459234,0.302348,0.200947,0.0301693,0.182106,0.328206,0.013938,0.129634,0.0894336,0.0242268,0.00754556,0.0141027,1.1643,2.50434,0.257502,0.528579,0.38384,0.087581
4961.82,0.744555,0.117832,5,31,0,-4951.69,-4.94661,-5.27468,-6.32673,0.0476579,0.0498446,0.0412975,0.129791,26.3063,25.4289,0.476969,0.363528,0.147875,0.0764411,0.0767559,0.408709,0.0718904,0.0682521,0.118889,0.0505481,0.00218216,0.00202923,1.69336,1.70197,0.465844,0.624532,0.299496,0.0759719
4965.46,0.987845,0.117832,5,31,0,-4948.44,-5.14732,-5.15238,-5.93303,0.0491785,0.0499576,0.0441825,0.135975,29.3577,23.6563,0.492847,0.193554,0.0788253,0.0123596,0.0975442,0.338829,0.0830969,0.0679177,0.113759,0.0512802,0.0105397,0.00262209,1.48265,2.02436,0.359268,0.602727,0.32293,0.0743428
4962.09,0.98874,0.117832,5,31,0,-4949.72,-5.25642,-5.20859,-6.37472,0.0492974,0.0499646,0.0477221,0.153709,35.5003,37.217,0.430826,0.361081,0.29579,0.0191396,0.125848,0.331402,0.0522412,0.0996227,0.112081,0.0445104,0.0533782,0.000404905,1.3792,2.87299,0.401003,0.539803,0.342725,0.117472
4958.85,0.930123,0.117832,5,31,0,-4943.96,-5.03408,-5.01844,-7.09785,0.0451169,0.0470078,0.0469647,0.125884,25.1062,25.7508,0.473176,0.164214,0.486711,0.0889859,0.115539,0.293429,0.0210334,0.0822095,0.100601,0.12877,0.0076437,0.0042078,1.21953,3.55911,0.312982,0.579953,0.354061,0.0659863
4960.99,0.834949,0.117832,5,31,0,-4944.65,-4.48557,-5.02057,-4.1037,0.041133,0.049256,0.00243561,0.207465,35.5955,34.558,0.456425,0.259686,0.256843,0.0144848,0.119488,0.398299,0.113324,0.0749081,0.110751,0.10461,0.00355784,0.00195424,2.46437,1.32203,0.442147,0.586027,0.254229,0.159744
4963.79,0.995015,0.117832,5,31,0,-4951.21,-5.31994,-5.05165,-6.14589,0.0443553,0.0459224,0.0192514,0.101629,35.0693,32.4522,0.48094,0.344585,0.184018,0.0714801,0.154108,0.405251,0.0171204,0.132499,0.115994,0.0828264,0.0479985,0.0161599,1.03048,1.89703,0.353718,0.56245,0.374461,0.0630897
4964.08,0.924825,0.117832,5,31,0,-4949.16,-4.74995,-4.76306,-5.10383,0.0384013,0.0494147,0.00100288,0.211329,41.3673,33.0521,0.465711,0.0834833,0.336329,0.024317,0.16976,0.330428,0.0238307,0.111147,0.0774549,0.112892,0.00160964,0.00212315,2.8423,3.17837,0.393369,0.637828,0.233964,0.128207
4964.3,0.910837,0.117832,5,31,0,-4949.58,-5.20452,-5.18645,-4.58609,0.0436492,0.0477388,0.00456788,0.136926,33.1499,26.2445,0.485004,0.369607,0.0198508,0.0269888,0.210118,0.388899,0.0350273,0.150116,0.139671,0.0381946,0.0170525,0.00170872,0.913362,1.19886,0.236483,0.537397,0.397905,0.0646975
4967.55,0.969653,0.117832,5,31,0,-4951.21,-4.64381,-4.99215,-4.76207,0.0389015,0.0499839,0.0038503,0.1968,34.285,38.7356,0.45682,0.178308,0.254458,0.0151145,0.126916,0.355141,0.0257774,0.0901454,0.117613,0.0917678,0.0105158,0.00544163,2.13862,1.67055,0.521376,0.613029,0.300697,0.0862744
4963.49,0.838223,0.117832,5,31,0,-4953.68,-4.78326,-5.12707,-4.46971,0.0389377,0.0499366,0.000423623,0.173306,43.2159,33.8404,0.493021,0.333353,0.0932093,0.0527257,0.128088,0.421843,0.12868,0.0738076,0.108357,0.0917707,0.011642,0.0123306,1.51008,2.71419,0.322027,0.576169,0.331645,0.0921864
4970.16,0.995274,0.117832,5,31,0,-4954.06,-4.75812,-5.15485,-4.4065,0.0401364,0.0498293,0.00329752,0.187966,34.7272,37.7599,0.493581,0.228621,0.200816,0.0483945,0.136215,0.462454,0.0791813,0.0950102,0.126355,0.14174,0.00881194,0.0143504,1.30805,2.2534,0.314172,0.609038,0.293268,0.0976942
4965.78,0.991501,0.117832,5,31,0,-4955.06,-4.35534,-5.08843,-4.64423,0.0283862,0.0496706,0.00359265,0.161431,31.1411,37.7427,0.421655,0.197653,0.378369,0.0691507,0.20691,0.312594,0.0212911,0.117666,0.0956275,0.0976076,0.00145523,0.00301889,1.67121,1.01587,0.364535,0.564721,0.309426,0.125853
4964.5,0.995283,0.117832,5,31,0,-4953.84,-4.40362,-4.93876,-3.74303,0.0319961,0.0481112,0.00321215,0.17283,31.0677,36.7972,0.489431,0.309484,0.207437,0.00969471,0.130358,0.395169,0.0228622,0.0948016,0.0969645,0.0344781,0.123971,0.0214649,2.14439,2.30216,0.26824,0.561175,0.347928,0.0908968
4964.38,0.978754,0.117832,5,31,0,-4954.99,-5.07292,-4.95874,-5.07416,0.0483392,0.0479803,0.00392419,0.195928,39.8453,37.9368,0.468565,0.180529,0.262798,0.052428,0.143639,0.324083,0.0939501,0.09591,0.0797002,0.166323,5.26781e-05,0.00200299,1.12829,1.5646,0.530214,0.581778,0.318578,0.0996441
4962.62,0.990665,0.117832,5,31,0,-4952.75,-4.8437,-5.1564,-4.96501,0.0355282,0.0479325,0.037664,0.126358,30.5357,29.5387,0.488929,0.137417,0.067852,0.0373649,0.145897,0.315089,0.0155855,0.133733,0.0951844,0.0190666,0.12657,0.00911532,2.34202,2.40945,0.233768,0.634439,0.280268,0.085293
4962.22,0.993615,0.117832,5,31,0,-4953.72,-5.3603,-5.31775,-5.00539,0.0484187,0.0490651,0.00128531,0.14569,38.3684,25.8124,0.455169,0.249695,0.315513,0.0600196,0.195583,0.367058,0.109372,0.125286,0.136323,0.149836,3.60624e-05,0.0132267,0.931001,1.53742,0.668997,0.550593,0.336484,0.112923
4970.18,0.9182,0.117832,5,31,0,-4952.21,-4.95436,-5.0083,-4.73419,0.03694,0.0476966,0.0103,0.135361,28.1356,29.5611,0.488101,0.251486,0.230755,0.00955107,0.194124,0.316061,0.042889,0.136309,0.095204,0.0540085,0.0119128,0.0140211,2.8952,1.93938,0.245536,0.579983,0.353972,0.0660451
4968.15,0.915073,0.117832,5,31,0,-4961.65,-5.04427,-5.0949,-4.02533,0.0464841,0.0494988,0.00143155,0.168116,37.8748,28.6432,0.448893,0.287162,0.0411485,0.0912568,0.14577,0.324271,0.0535224,0.0924489,0.0973614,0.0384555,0.00650311,0.00689514,0.907873,1.95384,0.621352,0.613634,0.292687,0.0936785
4964.86,0.871627,0.117832,5,31,0,-4955.22,-5.04279,-5.11468,-5.30174,0.0394029,0.0478355,0.0142743,0.163246,34.4604,35.6972,0.496442,0.245724,0.255522,0.0174869,0.233728,0.432692,0.0376258,0.185657,0.146372,0.0430615,0.0167743,0.0122306,2.76842,2.05441,0.23762,0.623392,0.316824,0.0597842
4968.21,0.973963,0.117832,5,31,0,-4950.69,-5.05354,-5.09726,-5.15343,0.0399485,0.0491051,0.000505319,0.164733,37.5048,33.0838,0.473881,0.255733,0.334464,0.112099,0.196245,0.430005,0.0367081,0.144043,0.124282,0.219711,0.025663,0.00510668,1.6739,2.37655,0.70732,0.519136,0.369691,0.111173
4968.98,0.584042,0.117832,5,31,0,-4953.14,-5.18986,-5.22817,-5.28959,0.0444499,0.0495857,0.0251804,0.135787,36.3988,31.8323,0.449993,0.275333,0.311504,0.0147451,0.172758,0.327209,0.0730458,0.130573,0.118516,0.0321508,0.0110751,0.0103552,1.27135,2.61627,0.267812,0.628065,0.309963,0.061972
4968.79,0.974116,0.117832,5,31,0,-4958.4,-5.03939,-4.79249,-4.34984,0.0443163,0.0447421,0.00435522,0.169847,31.1547,33.1732,0.488895,0.166331,0.0429369,0.0771484,0.136321,0.354316,0.0593055,0.0889626,0.0988872,0.17292,0.00461028,0.00556677,1.54782,1.21454,0.346164,0.619548,0.291459,0.088994
4964.71,0.986928,0.117832,5,31,0,-4955.88,-4.94581,-5.0832,-4.31406,0.0461174,0.048337,0.00161864,0.212782,40.4167,34.3252,0.491637,0.183606,0.190665,0.00493712,0.148924,0.41827,0.145098,0.0919375,0.119555,0.0851794,0.0397943,0.00549868,2.27765,3.14003,0.431746,0.689972,0.236998,0.0730305
4968.11,0.961492,0.117832,5,31,0,-4957.64,-4.99465,-4.96739,-4.63067,0.0453653,0.049231,0.000861332,0.19675,38.7499,34.0922,0.481192,0.161405,0.153324,0.00636798,0.147783,0.380539,0.117028,0.0942376,0.114654,0.0909757,0.0133378,0.00697728,1.77313,3.65612,0.368671,0.68953,0.221446,0.0890239
4965.03,0.885922,0.117832,5,31,0,-4954.07,-5.05675,-4.99109,-4.92549,0.047937,0.0497537,0.0162127,0.211192,35.3382,32.7841,0.470029,0.192901,0.243065,0.00563611,0.178487,0.434214,0.138877,0.103529,0.0962231,0.132628,0.00946405,0.0239984,1.46471,3.29186,0.325061,0.623294,0.284785,0.0919211
4966.12,0.99317,0.117832,5,31,0,-4953.47,-5.10499,-4.97041,-5.7526,0.0476887,0.0496962,0.0209383,0.206341,37.4975,35.6677,0.466078,0.192567,0.120834,0.0100073,0.173554,0.39239,0.0497178,0.0954726,0.108423,0.166214,0.017805,0.0107101,1.74403,2.07213,0.24899,0.65502,0.276806,0.0681739
4969.14,0.905171,0.117832,5,31,0,-4951.33,-5.02642,-4.92238,-5.26871,0.0464985,0.048438,0.0191028,0.196125,34.0879,40.4593,0.495769,0.257445,0.238855,0.00613749,0.133419,0.375278,0.0493357,0.10086,0.0929378,0.0993659,0.0136661,0.00784694,1.94934,1.84197,0.285787,0.643516,0.281351,0.0751322
4966.36,0.846126,0.117832,5,63,0,-4951.36,-4.95096,-4.82474,-4.043,0.0418316,0.0467301,0.00107285,0.179072,40.2183,28.252,0.497061,0.050489,0.175108,0.0172654,0.138696,0.281593,0.0296461,0.0947737,0.0835075,0.0450888,0.0175444,0.00521132,0.859856,2.20002,0.339829,0.648205,0.235503,0.116292
4971.06,0.901434,0.117832,4,15,0,-4957.5,-5.00757,-4.74458,-4.20936,0.04026,0.0487527,0.0022449,0.182542,37.0864,33.7457,0.49738,0.0672932,0.260939,0.0197555,0.161452,0.331433,0.0305633,0.117755,0.0811369,0.0524208,0.0223289,0.0173484,1.14991,1.60601,0.426847,0.63404,0.262781,0.103178
4966.07,0.812702,0.117832,5,31,0,-4949.93,-4.674,-4.88942,-4.57641,0.0375751,0.0473265,0.00704325,0.222886,37.4143,34.9595,0.496531,0.142711,0.326613,0.0265217,0.21378,0.428954,0.0122457,0.110618,0.107445,0.0942918,0.021351,0.00705395,1.30712,1.22599,0.192999,0.537994,0.357631,0.104375
4964.54,0.998714,0.117832,5,31,0,-4955.42,-5.03574,-5.08626,-4.09378,0.0424042,0.0487088,0.0215058,0.165447,30.4799,40.5456,0.430725,0.160029,0.00898956,0.0702279,0.198235,0.297874,0.0163166,0.136317,0.115602,0.0280057,0.00670276,0.00551267,1.90408,2.74541,0.790168,0.637509,0.289173,0.073318
4969.88,0.955553,0.117832,5,31,0,-4950.44,-4.89522,-5.07454,-4.73559,0.0364509,0.0488425,0.0194758,0.136801,35.8692,39.2352,0.491212,0.140212,0.0460516,0.0659423,0.176252,0.392065,0.0320647,0.113443,0.113867,0.0328438,0.00590138,0.0193059,1.38205,2.3235,0.536337,0.604472,0.298186,0.0973411
4973.22,0.70498,0.117832,5,31,0,-4955.41,-4.82064,-5.14877,-4.76929,0.0371082,0.0489907,0.0205647,0.137605,37.3287,32.9283,0.471638,0.108199,0.220293,0.0957843,0.131846,0.316334,0.0224258,0.102151,0.0991505,0.0274285,0.0276841,0.0187171,1.4734,1.77536,0.366614,0.645928,0.261283,0.0927892
4972.44,0.946088,0.117832,5,31,0,-4966.11,-5.18979,-5.01786,-4.24708,0.0460627,0.0486563,0.00550532,0.150264,30.3284,29.6533,0.482504,0.191135,0.188074,0.0642979,0.161846,0.397467,0.0181212,0.111147,0.103516,0.0666127,0.00561356,0.00519648,1.77745,1.27939,0.294576,0.631958,0.286402,0.0816396
4969.95,0.943766,0.117832,5,63,0,-4959.15,-4.78464,-4.94077,-4.44817,0.0363792,0.0489585,0.00416304,0.178261,36.0555,37.0563,0.492065,0.093365,0.181361,0.031308,0.212203,0.344669,0.0446936,0.131128,0.0872362,0.104868,0.0339061,0.0076632,1.18701,4.01295,0.456769,0.586408,0.328907,0.0846852
4967.17,0.992524,0.117832,5,31,0,-4958.97,-5.09691,-4.9275,-4.49334,0.0445698,0.0450498,0.00191351,0.167862,26.7572,24.8408,0.407524,0.395014,0.155765,0.0932481,0.226683,0.380101,0.112199,0.153238,0.126495,0.148623,0.00621004,0.00181659,1.7081,2.17921,0.30064,0.593614,0.319034,0.0873516
4966.38,0.80825,0.117832,5,31,0,-4957.35,-4.9265,-5.13138,-5.2392,0.0414421,0.0499364,0.0277725,0.143161,41.2576,44.771,0.496183,0.268313,0.277487,0.0151198,0.0988621,0.266108,0.0156712,0.071497,0.076876,0.0300547,0.0101196,0.00778312,1.18572,1.57099,0.403834,0.629038,0.277097,0.0938646
4964.22,0.862464,0.117832,5,31,0,-4948.6,-4.95402,-4.91885,-4.21473,0.0440214,0.0483655,0.000889493,0.208013,23.6108,28.2854,0.430034,0.392612,0.0849993,0.0598634,0.291435,0.412379,0.154995,0.163042,0.120582,0.132841,0.0212507,0.00696266,1.82074,2.16281,0.308141,0.593089,0.326935,0.0799759
4968.52,0.94634,0.117832,5,31,0,-4951.97,-5.07261,-5.0549,-4.25289,0.0422401,0.0490795,0.0049133,0.179412,41.4598,34.4265,0.482794,0.280651,0.0126323,0.0474499,0.197881,0.343159,0.0575077,0.139368,0.0824613,0.102099,0.00778933,0.0159437,1.7361,1.19088,0.200879,0.556612,0.349604,0.0937831
4965.09,0.918466,0.117832,5,31,0,-4955.61,-5.21758,-5.28734,-5.12927,0.043342,0.0498721,0.00203311,0.13448,40.2845,35.8956,0.470354,0.118487,0.477779,0.0785964,0.145484,0.364778,0.0487838,0.109198,0.121901,0.106284,0.0437493,0.00821611,1.24739,3.54667,0.711508,0.649866,0.264303,0.0858305
4965.66,0.742472,0.117832,5,31,0,-4952.55,-5.10768,-4.75506,-4.26228,0.0440026,0.0478566,0.00558167,0.160053,31.0354,31.703,0.488791,0.10141,0.367381,0.030627,0.140002,0.373742,0.00287146,0.106408,0.0975593,0.0363455,0.000749592,0.0133748,1.60371,1.66392,0.197918,0.589729,0.255661,0.15461
4964.8,0.811165,0.117832,5,31,0,-4955.21,-5.04404,-5.05846,-4.34094,0.0422427,0.0493474,0.00308856,0.139988,38.1689,30.4652,0.461776,0.0414467,0.320475,0.00783432,0.148372,0.215856,0.034291,0.0989055,0.0848104,0.030676,0.0795851,0.0193434,1.41009,1.61976,0.461471,0.632224,0.259444,0.108332
4963.92,0.97358,0.117832,5,31,0,-4949.17,-5.23352,-4.95251,-4.34815,0.0431173,0.0492642,0.00181058,0.175028,39.2958,36.4542,0.467823,0.0816185,0.337023,0.0104897,0.160856,0.395515,0.00372247,0.13847,0.0848644,0.0370772,0.0280924,0.0119732,1.04173,1.89077,0.948103,0.631774,0.243292,0.124934
4970.27,0.955171,0.117832,5,31,0,-4953.26,-4.92716,-5.03828,-4.86362,0.0411525,0.0481727,0.00342061,0.173811,47.9411,34.7704,0.469357,0.220038,0.337501,0.0111543,0.166543,0.2642,0.0298922,0.108994,0.0866479,0.066385,0.0269486,0.0165652,1.21119,2.79905,0.456476,0.602457,0.276552,0.120991
4965.35,0.89203,0.117832,5,31,0,-4957.96,-5.38475,-5.07577,-4.91992,0.047587,0.0490765,0.00101915,0.146737,29.9696,30.6142,0.467132,0.166503,0.349409,0.00722996,0.195943,0.422192,0.0271809,0.133802,0.137753,0.100891,0.0110692,0.00456539,1.42294,1.04564,0.231265,0.535342,0.310674,0.153983
4964.67,0.986311,0.117832,5,31,0,-4947.1,-5.0967,-5.05404,-4.63148,0.0446747,0.0463063,0.0041523,0.161576,30.309,40.3731,0.432324,0.222719,0.23817,0.00382297,0.215424,0.353998,0.0866686,0.142298,0.122041,0.194011,0.0302151,0.0167444,1.44111,1.07336,0.165373,0.609426,0.279686,0.110888
4964.19,0.967098,0.117832,5,31,0,-4951.36,-5.22489,-5.09292,-5.73483,0.040481,0.0486937,0.0380405,0.138782,44.2406,22.6888,0.494814,0.116526,0.418764,0.0853116,0.162745,0.448074,0.0113658,0.136929,0.127149,0.0340593,0.0116991,0.0116164,1.35536,1.88534,0.386902,0.644589,0.270809,0.0846015
4957.89,0.978839,0.117832,5,31,0,-4946.82,-4.66196,-4.9697,-5.38126,0.0371144,0.0481904,0.000662877,0.167187,20.9052,42.6973,0.498681,0.159095,0.408288,0.0125034,0.118558,0.46676,0.0813173,0.0882061,0.127148,0.243467,0.0209241,0.00501838,1.69482,2.12582,0.370682,0.551179,0.269892,0.178929
4959.69,0.514295,0.117832,5,31,0,-4948.05,-4.69627,-4.96548,-4.74213,0.0387722,0.0483865,0.000661535,0.15564,24.1953,47.0687,0.498809,0.17339,0.331323,0.0149614,0.105697,0.45676,0.0707781,0.0852885,0.12144,0.178616,0.0221553,0.00515992,1.56969,1.91526,0.364177,0.595346,0.228574,0.17608
4959.12,0.955604,0.117832,5,31,0,-4947.82,-4.88104,-5.07436,-5.16935,0.042024,0.0488776,0.0249004,0.160313,37.7717,21.1929,0.498952,0.19351,0.308321,0.0361943,0.127696,0.481701,0.0079242,0.0896217,0.160057,0.0212198,0.0182153,0.000730942,1.30511,1.31062,0.397016,0.592833,0.327153,0.0800133
4961.85,0.999238,0.117832,5,31,0,-4951.35,-5.05035,-5.20174,-4.14586,0.0424497,0.0488657,0.0017012,0.148502,23.8674,39.9545,0.398171,0.286562,0.0356977,0.0561961,0.141665,0.492315,0.0656895,0.122733,0.152992,0.102814,0.0180501,0.00145233,1.41486,2.12099,0.33865,0.599882,0.30633,0.0937875
4959.04,0.997227,0.117832,5,31,0,-4948.91,-4.97318,-5.07716,-4.84432,0.0406842,0.0482472,0.0156658,0.206498,43.3521,26.9013,0.499497,0.297085,0.185169,0.0495981,0.218075,0.470715,0.0593213,0.154994,0.156031,0.0428298,0.0141518,0.000221262,1.97893,3.85344,0.744241,0.622938,0.310993,0.066069
4962.82,0.923292,0.117832,5,63,0,-4948.81,-5.18005,-4.98613,-3.99197,0.0421489,0.0481788,0.00325772,0.171995,35.4385,46.0858,0.475735,0.198336,0.00540018,0.0295249,0.18588,0.443988,0.0311499,0.138037,0.128548,0.0707397,0.00935479,0.000156622,1.14527,2.95988,0.392508,0.592167,0.329562,0.0782712
4965.14,0.986137,0.117832,5,63,0,-4952.84,-4.83947,-4.97366,-3.83924,0.0406343,0.0486686,0.000501279,0.222062,44.7016,34.6583,0.487363,0.28572,0.417145,0.0872024,0.188997,0.365148,0.0354331,0.119755,0.1206,0.0289746,0.0336054,0.00205948,1.47795,1.95741,0.28488,0.607291,0.292667,0.100042
4963.96,0.981137,0.117832,5,63,0,-4956.3,-5.10381,-4.98343,-7.05998,0.0461927,0.0466201,0.0408407,0.124666,25.5318,30.9043,0.456009,0.221975,0.465631,0.0213277,0.154701,0.34108,0.00776581,0.0859809,0.0995019,0.100832,0.00674259,0.0182176,1.45438,1.59395,0.627748,0.604774,0.273185,0.122041
4961.05,0.965672,0.117832,5,31,0,-4946.13,-5.21858,-4.69857,-6.58006,0.0486178,0.0430483,0.0343727,0.197913,34.0514,29.7033,0.446359,0.156583,0.390567,0.0567803,0.16834,0.399261,0.170187,0.102238,0.103755,0.145024,0.0112199,0.0038512,1.11613,1.56526,0.305816,0.504559,0.337778,0.157663
4966.23,0.99639,0.117832,5,31,0,-4950.42,-4.8626,-5.03763,-4.68756,0.0455609,0.0486284,0.0151886,0.195407,37.2258,43.6081,0.476172,0.303106,0.201586,0.0276066,0.153502,0.294171,0.0160324,0.0843187,0.0746536,0.0707215,0.0155323,0.0108153,1.82226,1.67677,0.613544,0.643007,0.294364,0.0626288
4959.38,0.902846,0.117832,5,31,0,-4948.7,-4.96276,-4.95193,-4.05857,0.0393544,0.0499756,0.0284614,0.208274,38.3857,34.3156,0.484871,0.0152972,0.0980404,0.0305075,0.268763,0.294409,0.0105297,0.146697,0.0802848,0.0146834,0.0168209,0.00136523,1.25792,2.01798,0.336322,0.615957,0.242823,0.141221
4956.34,0.960955,0.117832,5,31,0,-4943.02,-4.96686,-4.95963,-5.3193,0.0405017,0.0490734,0.000186697,0.16441,28.8306,35.3765,0.482624,0.0127577,0.247923,0.0655952,0.160115,0.341407,0.00212798,0.140687,0.110879,0.123854,0.0208699,0.00865705,1.63615,2.21846,0.676705,0.682014,0.221773,0.0962134
4960.68,0.998676,0.117832,5,31,0,-4946.16,-5.00539,-5.06634,-5.61315,0.0378034,0.0492292,0.0168619,0.129047,41.5884,33.7972,0.491296,0.0218179,0.453138,0.0290023,0.216742,0.28704,0.00156868,0.133319,0.0879563,0.0296162,0.0142677,0.0138121,1.16574,1.3987,0.306012,0.63769,0.27412,0.0881899
4958.85,0.986896,0.117832,5,31,0,-4943.94,-4.97093,-4.69028,-4.72862,0.0475881,0.0471239,0.00393663,0.185809,31.709,36.1942,0.449548,0.211443,0.412647,0.0416767,0.175246,0.215378,0.00129945,0.0981363,0.0760457,0.155389,0.0225785,0.00178258,1.83109,4.99614,0.484712,0.62103,0.272726,0.106244
4967.38,0.978447,0.117832,5,31,0,-4950.05,-4.74909,-4.95296,-4.12782,0.0333911,0.048956,0.0179755,0.171292,35.4066,36.1414,0.483994,0.105579,0.399009,0.0355723,0.185525,0.394371,0.0172912,0.1405,0.102817,0.0233001,0.0176251,0.00367053,1.31311,3.69363,0.332142,0.555136,0.307155,0.137709
4966.28,0.95868,0.117832,5,31,0,-4950.81,-4.67773,-5.01111,-4.52837,0.0400183,0.0488264,0.00108422,0.174093,35.4925,36.8083,0.470283,0.337854,0.227852,0.0398562,0.117484,0.393652,0.0647111,0.0684673,0.109349,0.173412,0.000426739,0.00732065,1.72928,0.993022,0.416566,0.632542,0.298912,0.0685457
4969.02,0.98741,0.117832,5,31,0,-4953.99,-4.62865,-5.17465,-4.19792,0.033717,0.0497747,0.00108315,0.119724,29.7996,26.2528,0.482874,0.292259,0.18355,0.0739477,0.117808,0.389944,0.0365111,0.0778853,0.110759,0.0443016,0.0182951,0.0158761,1.48232,1.63804,0.301928,0.503444,0.396311,0.100245
4971.67,0.936384,0.117832,5,31,0,-4960.36,-5.34034,-4.93847,-4.6979,0.0490965,0.046743,0.00895848,0.158945,39.9551,35.7944,0.470899,0.225596,0.177967,0.0247331,0.161941,0.315352,0.0231724,0.115877,0.102415,0.03709,0.0196364,0.00292798,1.35099,2.06606,0.491347,0.640964,0.280815,0.0782207
4970.39,0.927599,0.117832,5,63,0,-4960.47,-4.6744,-4.89882,-4.38002,0.0355603,0.0497667,0.00392003,0.194446,33.2376,37.2504,0.496441,0.0599507,0.349266,0.0648174,0.148905,0.357585,0.0428039,0.104563,0.0855759,0.0868147,0.00254015,0.00615238,1.70526,1.96566,0.372144,0.636388,0.257894,0.105718
4967.63,0.848076,0.117832,5,31,0,-4959.1,-5.04861,-5.11466,-4.63175,0.0420227,0.0492452,0.00325557,0.189952,37.0529,35.5648,0.499133,0.230175,0.304008,0.0425882,0.211033,0.319869,0.0453377,0.130196,0.0959525,0.081975,0.00375009,0.00133866,1.13389,4.6562,0.325895,0.616757,0.290043,0.0931997
4968.97,0.969151,0.117832,5,31,0,-4955.11,-4.93056,-4.9029,-4.42357,0.037254,0.0469052,0.00849404,0.160909,34.8167,32.7053,0.487483,0.345864,0.0934999,0.058476,0.212278,0.378981,0.0277864,0.145713,0.0933311,0.0529711,0.0239297,0.0251753,1.71581,0.726075,0.33924,0.594166,0.327385,0.0784486
4973.44,0.934445,0.117832,5,31,0,-4961.64,-4.85044,-4.98505,-4.43021,0.0456878,0.04824,0.00685209,0.18419,33.49,28.5296,0.417218,0.199317,0.311517,0.060312,0.129549,0.381697,0.040045,0.0776623,0.120032,0.0480961,0.0149698,0.00291962,1.45903,2.10429,0.336143,0.571659,0.326793,0.101548
4968.45,0.982152,0.117832,5,31,0,-4961.41,-5.2353,-5.00672,-4.64247,0.0431099,0.0464183,0.00142614,0.135819,33.0418,32.5835,0.486255,0.362115,0.0847069,0.187984,0.196066,0.286445,0.0583309,0.146248,0.0855716,0.123523,0.0235129,0.00650324,1.50149,4.03539,0.327968,0.561522,0.371101,0.0673771
4968.81,0.890266,0.117832,5,31,0,-4952.65,-5.12069,-5.16486,-4.66905,0.0459392,0.0486834,0.0133401,0.1408,35.0265,20.7493,0.411209,0.289,0.255578,0.029385,0.148491,0.402447,0.0207219,0.0991243,0.141652,0.0400351,0.00938283,0.0109157,1.54981,2.4434,0.299767,0.543358,0.402332,0.0543106
