# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = ppc_model
# start_datetime = 2022-07-15 20:21:33 UTC
# method = generate_quantities
#   generate_quantities
#     fitted_params = fit-2.csv
# id = 1 (Default)
# data
#   file = calibration.json
# init = 2 (Default)
# random
#   seed = 179281814 (Default)
# output
#   file = ppc-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
p_MSI_MLH1,p_MSI_MSH2,p_MSI_MSH6,pred_log_risk_ratio_under60,pred_log_risk_ratio_lowrisk,ppc_Dabir_MSI_MLH1,ppc_Dabir_MSI_MSH2,ppc_Dabir_MSI_MSH6,ppc_risk_ratio_under60,ppc_risk_ratio_lowrisk,ppc_PLSD_crc_MLH1_male.1,ppc_PLSD_crc_MLH1_male.2,ppc_PLSD_crc_MLH1_male.3,ppc_PLSD_crc_MLH1_male.4,ppc_PLSD_crc_MLH1_male.5,ppc_PLSD_crc_MLH1_male.6,ppc_PLSD_crc_MLH1_male.7,ppc_PLSD_crc_MLH1_male.8,ppc_PLSD_crc_MLH1_male.9,ppc_PLSD_crc_MLH1_male.10,ppc_PLSD_crc_MLH1_male.11,ppc_PLSD_crc_MLH1_female.1,ppc_PLSD_crc_MLH1_female.2,ppc_PLSD_crc_MLH1_female.3,ppc_PLSD_crc_MLH1_female.4,ppc_PLSD_crc_MLH1_female.5,ppc_PLSD_crc_MLH1_female.6,ppc_PLSD_crc_MLH1_female.7,ppc_PLSD_crc_MLH1_female.8,ppc_PLSD_crc_MLH1_female.9,ppc_PLSD_crc_MLH1_female.10,ppc_PLSD_crc_MLH1_female.11,ppc_PLSD_crc_MSH2_male.1,ppc_PLSD_crc_MSH2_male.2,ppc_PLSD_crc_MSH2_male.3,ppc_PLSD_crc_MSH2_male.4,ppc_PLSD_crc_MSH2_male.5,ppc_PLSD_crc_MSH2_male.6,ppc_PLSD_crc_MSH2_male.7,ppc_PLSD_crc_MSH2_male.8,ppc_PLSD_crc_MSH2_male.9,ppc_PLSD_crc_MSH2_male.10,ppc_PLSD_crc_MSH2_male.11,ppc_PLSD_crc_MSH2_female.1,ppc_PLSD_crc_MSH2_female.2,ppc_PLSD_crc_MSH2_female.3,ppc_PLSD_crc_MSH2_female.4,ppc_PLSD_crc_MSH2_female.5,ppc_PLSD_crc_MSH2_female.6,ppc_PLSD_crc_MSH2_female.7,ppc_PLSD_crc_MSH2_female.8,ppc_PLSD_crc_MSH2_female.9,ppc_PLSD_crc_MSH2_female.10,ppc_PLSD_crc_MSH2_female.11,ppc_PLSD_crc_MSH6_male.1,ppc_PLSD_crc_MSH6_male.2,ppc_PLSD_crc_MSH6_male.3,ppc_PLSD_crc_MSH6_male.4,ppc_PLSD_crc_MSH6_male.5,ppc_PLSD_crc_MSH6_male.6,ppc_PLSD_crc_MSH6_male.7,ppc_PLSD_crc_MSH6_male.8,ppc_PLSD_crc_MSH6_male.9,ppc_PLSD_crc_MSH6_male.10,ppc_PLSD_crc_MSH6_male.11,ppc_PLSD_crc_MSH6_female.1,ppc_PLSD_crc_MSH6_female.2,ppc_PLSD_crc_MSH6_female.3,ppc_PLSD_crc_MSH6_female.4,ppc_PLSD_crc_MSH6_female.5,ppc_PLSD_crc_MSH6_female.6,ppc_PLSD_crc_MSH6_female.7,ppc_PLSD_crc_MSH6_female.8,ppc_PLSD_crc_MSH6_female.9,ppc_PLSD_crc_MSH6_female.10,ppc_PLSD_crc_MSH6_female.11,ppc_PLSD_crc_PMS2.1,ppc_PLSD_crc_PMS2.2,ppc_PLSD_crc_PMS2.3,ppc_PLSD_crc_PMS2.4,ppc_PLSD_crc_PMS2.5,ppc_PLSD_crc_PMS2.6,ppc_PLSD_crc_PMS2.7,ppc_PLSD_crc_PMS2.8,ppc_PLSD_crc_PMS2.9,ppc_PLSD_crc_PMS2.10,ppc_PLSD_crc_PMS2.11,ppc_Germany_index_findings.1,ppc_Germany_index_findings.2,ppc_Germany_index_findings.3,ppc_Netherlands_index_findings.1,ppc_Netherlands_index_findings.2,ppc_Netherlands_index_findings.3,ppc_Finland_index_findings.1,ppc_Finland_index_findings.2,ppc_Finland_index_findings.3,ppc_Germany_fu_adenomas,ppc_Netherlands_fu_adenomas,ppc_Finland_fu_adenomas,ppc_Germany_fu_crc.1,ppc_Germany_fu_crc.2,ppc_Germany_fu_crc.3,ppc_Germany_fu_crc.4,ppc_Netherlands_fu_crc.1,ppc_Netherlands_fu_crc.2,ppc_Netherlands_fu_crc.3,ppc_Netherlands_fu_crc.4,ppc_Finland_fu_crc.1,ppc_Finland_fu_crc.2,ppc_Finland_fu_crc.3,ppc_Finland_fu_crc.4
0.819877,0.840932,0.513858,0.519557,-1.23802,244,180,20,1.69342,0.312004,5,7,16,4,15,9,8,1,2,4,1,9,7,13,9,15,7,8,7,5,1,5,1,3,10,4,11,3,4,3,1,1,2,0,2,5,2,5,8,7,10,8,4,1,0,0,1,2,5,3,3,3,5,0,2,1,1,1,0,2,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,312,45,8,514,72,27,569,79,28,174,566,377,86,4,3,2,41,21,4,3,36,24,17,1
0.826353,0.886549,0.371699,0.543963,-1.21588,240,191,11,1.72994,0.247567,5,4,14,4,7,6,9,4,7,4,3,4,8,10,9,15,7,15,10,12,7,6,2,4,10,6,12,7,5,3,2,1,0,0,4,8,7,17,10,19,9,19,8,4,1,2,2,2,1,0,2,5,5,0,0,2,2,1,1,1,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,307,44,14,504,82,27,573,82,21,212,546,387,90,1,2,2,52,12,2,3,49,20,7,2
0.824087,0.8694,0.368531,0.534216,-1.30486,237,198,11,1.75012,0.272318,9,6,10,12,10,3,6,3,3,2,2,12,7,11,10,26,12,16,8,18,4,2,1,5,4,11,11,3,6,0,4,2,3,10,4,4,6,9,12,18,10,11,10,5,0,2,2,3,3,4,3,4,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,59,19,495,89,29,559,78,39,182,578,349,87,6,1,1,35,31,3,0,38,29,9,2
0.803682,0.876493,0.396092,0.52883,-1.23909,235,196,13,1.76389,0.308443,5,1,5,6,10,2,5,3,4,3,0,5,6,8,5,14,10,13,11,9,5,3,1,1,4,2,5,1,8,2,2,3,2,3,3,7,6,11,6,15,10,17,7,5,2,2,2,1,7,1,3,3,1,2,1,1,0,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,284,68,13,493,93,27,552,90,34,162,523,386,87,2,3,3,37,27,4,1,27,34,12,5
0.797832,0.834828,0.399219,0.49221,-1.24168,215,183,19,1.55972,0.250273,11,3,11,4,11,10,3,4,5,1,0,5,5,8,7,13,11,13,10,9,5,4,4,4,7,2,11,7,6,4,5,0,4,1,0,7,9,9,4,11,12,7,7,2,1,0,1,4,0,3,3,3,2,1,3,1,0,1,1,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,292,64,9,504,85,24,569,85,22,162,592,410,87,4,2,2,46,19,4,0,47,18,10,3
0.836534,0.860508,0.507016,0.532166,-1.22223,251,189,17,1.92728,0.323567,5,5,8,8,7,10,7,4,6,3,0,12,1,6,11,10,8,12,9,9,5,4,4,4,5,10,5,6,6,3,1,2,3,6,3,9,5,13,6,11,6,4,3,7,1,0,1,1,0,2,5,2,4,0,1,1,2,2,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,66,12,508,84,21,564,80,32,177,488,374,89,3,1,2,46,20,2,1,34,27,13,4
0.823533,0.876295,0.327326,0.530198,-1.24158,244,201,10,1.73004,0.291944,5,4,13,12,9,4,8,2,5,6,1,6,4,13,8,13,8,14,10,11,5,9,2,1,7,3,16,6,6,2,5,1,1,7,3,7,6,14,10,16,9,8,3,9,0,2,1,1,3,1,4,6,3,2,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,295,57,13,513,74,26,571,79,26,189,532,426,84,4,3,4,36,31,1,1,41,21,16,0
0.834175,0.853445,0.32604,0.519452,-1.18696,239,190,17,1.62765,0.321853,5,5,16,7,15,7,12,1,4,1,3,8,12,14,7,23,8,20,10,13,10,10,2,3,8,8,9,6,4,2,3,2,1,7,0,9,6,11,7,14,10,5,5,6,0,0,0,1,3,1,3,4,5,1,4,0,0,2,1,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,291,53,21,529,68,16,573,76,27,175,526,426,89,3,1,2,39,27,3,0,28,38,9,3
0.803803,0.855942,0.393885,0.520964,-1.33182,238,192,16,1.53291,0.240867,12,7,11,13,14,7,7,5,8,5,1,5,6,12,10,20,7,12,10,13,4,6,3,4,4,6,7,2,9,3,0,2,3,4,5,8,9,10,11,7,14,8,6,4,0,1,2,2,3,2,6,2,3,2,3,1,0,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302,56,7,519,65,29,552,90,34,169,496,343,88,2,1,4,42,25,2,0,40,28,9,1
0.832521,0.85905,0.392838,0.534882,-1.30506,234,192,10,1.93277,0.309005,1,5,16,7,11,11,5,6,4,4,2,3,9,9,8,14,10,8,7,13,7,6,1,2,9,1,11,3,5,1,3,1,1,2,6,5,3,13,8,11,13,7,4,3,0,0,0,3,0,3,6,4,3,1,3,0,1,2,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,47,16,517,75,21,558,86,32,196,481,391,94,1,0,0,37,30,1,1,46,26,5,1
0.846623,0.867097,0.416821,0.543554,-1.28423,228,187,16,1.5265,0.287854,4,3,14,5,14,5,10,4,5,4,0,4,6,8,14,23,7,11,5,7,2,6,1,6,5,5,3,6,3,3,4,4,1,5,3,10,12,10,6,17,11,9,2,5,0,1,6,1,2,1,1,2,1,1,1,1,0,1,2,2,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,297,55,13,485,104,24,555,89,32,197,572,441,83,6,5,1,38,26,4,1,33,30,13,2
0.817809,0.862003,0.41879,0.527928,-1.24674,240,191,12,1.51379,0.296593,5,5,14,7,13,9,12,7,4,4,1,10,8,16,15,19,7,16,11,8,1,6,1,3,5,2,12,5,4,4,4,2,2,3,2,6,4,8,9,7,6,11,3,5,1,0,1,0,1,1,4,2,4,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,294,62,9,501,86,26,546,94,36,159,610,396,86,6,1,2,30,37,1,1,39,30,5,4
0.803014,0.867761,0.36742,0.521661,-1.23542,231,189,15,1.67612,0.293776,4,7,5,11,6,4,8,4,4,1,1,10,7,7,6,16,13,12,10,6,2,6,4,2,4,3,4,9,7,4,3,0,1,5,3,7,6,10,14,17,10,7,1,5,1,1,2,0,1,3,3,3,0,2,1,1,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,292,62,11,497,91,25,572,75,29,174,509,390,86,4,1,4,35,32,1,1,41,27,8,2
0.820052,0.841025,0.474853,0.522447,-1.31474,231,190,12,1.84502,0.240434,8,3,7,6,10,9,6,6,6,5,0,8,3,13,15,14,8,17,12,9,0,2,3,6,6,8,5,0,9,6,2,2,2,7,2,6,2,9,6,17,8,13,8,3,2,0,2,2,4,2,1,4,5,1,1,2,0,1,2,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,305,47,13,514,77,22,560,84,32,183,548,403,85,5,2,3,39,29,1,0,37,30,11,0
0.798722,0.858163,0.303835,0.501194,-1.22479,233,191,10,1.75514,0.28542,7,4,12,10,15,11,6,3,8,1,3,10,7,10,17,14,12,16,4,12,4,6,2,4,7,2,7,5,8,3,3,1,6,3,5,7,6,7,11,9,7,20,10,7,0,1,1,2,4,1,5,2,4,2,2,1,0,2,1,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,290,62,13,504,79,30,559,88,29,185,572,360,90,4,1,0,35,27,4,3,31,32,15,0
0.818134,0.891641,0.483073,0.545808,-1.21462,234,204,24,1.56589,0.303073,4,7,6,12,13,6,10,5,8,3,0,12,6,14,10,23,5,8,9,7,4,5,7,5,8,4,3,4,8,5,4,3,2,3,3,6,3,10,11,12,6,11,5,8,1,0,1,2,2,0,1,0,5,1,3,0,0,1,0,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,306,47,12,520,70,23,555,90,31,161,564,399,86,5,1,3,49,18,2,0,40,29,8,1
0.841406,0.856218,0.559752,0.543496,-1.2493,249,186,21,1.59899,0.280503,9,7,11,10,18,12,7,4,8,3,1,6,8,10,7,24,11,15,12,8,4,4,3,5,4,2,11,5,4,4,5,1,1,4,6,6,5,6,12,19,11,11,9,5,0,0,1,0,1,1,3,2,3,2,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,309,44,12,506,79,28,558,89,29,172,492,378,92,2,1,0,48,16,3,2,43,21,13,1
0.80509,0.8829,0.298509,0.527104,-1.15242,233,191,7,1.5299,0.269519,4,4,6,10,16,12,6,6,5,3,3,7,3,11,10,10,13,16,10,11,3,5,0,5,5,5,10,5,8,3,2,5,0,5,3,10,15,19,6,18,5,8,4,2,0,0,2,0,1,2,6,5,6,2,3,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306,45,14,505,80,28,558,94,24,197,538,377,85,6,4,0,50,14,3,2,35,35,8,0
0.815373,0.845214,0.519484,0.507653,-1.24738,238,184,20,1.90695,0.241272,4,5,8,10,12,3,9,3,7,3,1,8,7,13,17,18,15,16,5,13,2,3,1,3,8,3,14,0,6,2,7,0,4,5,2,5,8,5,4,14,15,4,3,3,1,0,2,2,1,3,2,0,3,0,2,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,68,14,506,84,23,562,78,36,168,521,388,91,1,0,3,41,26,1,1,41,22,12,3
0.821673,0.864425,0.208367,0.51746,-1.34833,239,190,6,1.55224,0.272259,11,3,12,10,11,6,8,2,7,1,0,9,5,10,17,17,17,15,12,11,7,3,5,2,5,5,8,5,8,4,3,1,1,4,6,7,10,7,4,18,11,8,4,4,1,2,1,2,1,1,7,1,5,1,0,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,299,50,16,504,74,35,554,81,41,192,511,396,84,5,3,3,50,18,0,1,30,34,12,2
0.823081,0.879393,0.418321,0.53359,-1.17703,231,182,14,1.50679,0.263505,3,7,10,6,13,10,10,2,2,2,2,8,1,10,4,15,11,23,5,6,5,6,1,2,6,9,9,1,7,2,1,3,0,1,7,8,8,8,9,9,5,9,1,6,1,0,6,2,3,0,6,4,2,3,3,0,0,0,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291,60,14,481,109,23,572,74,30,187,549,381,92,1,1,1,42,24,2,1,42,31,5,0
0.831507,0.859763,0.462942,0.519193,-1.28521,250,193,9,1.85879,0.305634,4,4,13,9,12,4,5,7,4,7,0,7,5,16,8,16,8,14,8,7,5,7,5,1,5,4,9,7,7,4,5,3,1,2,3,11,6,15,13,15,7,14,7,5,0,1,1,2,0,2,3,1,1,2,2,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290,63,12,497,90,26,566,78,32,174,543,390,91,3,1,0,38,30,1,0,39,31,7,1
0.830975,0.878404,0.368122,0.536573,-1.19682,237,199,14,1.87959,0.29041,5,3,7,4,5,5,8,4,6,2,0,3,5,7,6,16,11,16,6,4,2,2,2,3,6,3,9,7,4,1,1,3,1,5,4,10,5,11,10,12,9,10,7,4,0,0,1,0,3,0,3,2,2,1,2,0,1,0,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,292,61,12,496,87,30,544,111,21,190,596,417,88,4,2,1,36,32,1,0,35,25,16,2
0.814973,0.842137,0.531555,0.515679,-1.32478,238,190,23,1.63078,0.313265,4,2,7,4,8,7,12,2,3,2,1,6,2,13,6,15,9,14,14,17,6,6,2,0,4,5,8,1,2,6,6,3,3,6,3,7,4,8,6,6,7,15,4,3,1,0,1,2,4,2,3,3,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300,54,11,496,88,29,565,80,31,178,566,360,90,3,2,0,37,26,5,1,31,26,18,3
0.826189,0.88091,0.468155,0.538451,-1.22777,247,201,18,1.62726,0.308067,4,1,14,7,11,5,10,6,7,3,3,10,7,9,13,16,12,16,4,7,4,3,3,3,4,7,7,5,7,2,4,3,4,6,2,6,3,13,17,10,13,10,5,6,0,0,1,1,1,1,2,4,3,1,1,0,0,0,1,1,4,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,288,58,19,497,88,28,563,77,36,183,539,376,90,2,1,2,45,21,3,0,43,26,9,0
0.82489,0.876038,0.202563,0.53434,-1.28032,240,192,8,1.81215,0.263912,6,5,6,5,10,5,5,6,2,3,1,8,5,10,8,18,12,16,7,8,2,8,4,1,7,2,7,6,5,1,3,5,1,3,8,5,5,3,9,11,4,7,8,5,1,0,1,2,3,2,3,1,2,1,0,1,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,299,51,15,513,80,20,560,89,27,198,568,367,87,4,3,1,44,21,1,3,48,24,4,2
0.818032,0.867442,0.270195,0.526991,-1.22235,233,187,10,1.52039,0.267522,2,2,7,15,10,7,11,4,4,1,1,5,3,1,5,17,12,13,6,10,2,3,7,2,3,6,7,6,8,4,3,2,1,5,3,3,5,8,3,15,8,10,3,6,0,0,1,4,2,0,1,4,1,0,0,2,2,2,2,3,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,302,50,13,502,79,32,559,79,38,190,518,366,85,8,1,1,38,27,3,1,39,27,11,1
0.830203,0.869181,0.276611,0.535252,-1.25586,244,195,8,1.58171,0.272761,8,1,11,11,13,9,8,6,3,2,4,3,5,15,11,13,9,15,8,10,3,3,2,5,5,4,9,2,2,6,7,1,0,2,4,5,9,7,16,12,6,9,12,1,1,0,4,2,3,2,4,4,0,1,1,0,0,2,1,6,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,301,50,14,512,83,18,562,84,30,156,583,360,88,4,0,3,36,32,1,0,38,29,11,0
0.832853,0.889846,0.272897,0.54692,-1.24319,230,199,9,1.66956,0.30397,5,6,7,8,14,8,9,4,7,1,0,8,8,8,7,11,12,11,5,11,2,7,2,1,6,5,13,9,8,4,2,0,0,6,3,6,8,8,9,16,10,9,3,2,0,1,0,0,1,1,1,4,3,0,2,2,0,1,1,3,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,302,47,16,522,62,29,562,75,39,200,535,346,88,3,2,2,42,26,1,0,43,19,14,2
0.841244,0.869747,0.607904,0.541891,-1.24048,237,196,20,1.54068,0.33647,6,4,15,11,17,7,10,6,8,3,0,5,9,11,9,13,14,20,16,9,5,7,3,2,5,2,4,4,7,3,3,0,1,7,0,5,7,14,8,11,7,11,4,2,0,2,1,2,1,3,3,3,3,3,2,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,299,52,14,511,78,24,579,70,27,187,520,381,87,6,0,2,48,17,1,3,39,26,12,1
0.813451,0.86463,0.336961,0.523341,-1.33969,227,182,9,1.83264,0.248041,8,0,20,8,12,2,9,5,4,4,2,8,4,8,11,14,12,17,7,10,2,5,3,3,7,2,13,10,7,1,1,1,0,4,3,12,10,10,5,18,6,10,5,2,1,2,5,1,3,1,5,1,2,1,0,0,0,1,2,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,300,43,22,511,84,18,558,90,28,171,542,366,86,5,1,3,41,24,3,1,51,19,5,3
0.813744,0.847425,0.38681,0.500787,-1.17534,235,201,10,1.61279,0.284794,5,5,13,15,14,9,8,3,3,5,0,6,4,14,12,17,12,18,8,11,2,6,1,4,5,2,11,6,6,6,2,3,1,7,4,8,6,14,6,13,10,14,3,3,2,3,1,2,2,0,4,4,6,3,1,0,1,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,277,65,23,486,94,33,542,103,31,171,527,389,86,2,3,4,52,17,0,0,35,34,9,0
0.819527,0.864385,0.443464,0.52543,-1.32186,241,191,11,1.77245,0.252247,10,7,11,9,8,11,12,3,5,1,0,10,4,19,5,18,10,15,9,9,2,3,2,2,8,8,7,3,4,4,2,2,1,4,2,2,3,13,10,8,8,5,7,4,1,0,1,0,4,6,3,2,1,2,1,1,0,5,1,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,300,48,17,480,91,42,556,84,36,203,534,390,82,8,2,3,40,26,2,1,34,29,9,6
0.819358,0.863452,0.377587,0.517023,-1.18315,238,181,13,1.60142,0.345933,3,4,6,12,14,6,6,4,6,4,0,2,2,10,14,18,7,14,4,10,5,2,3,2,6,4,8,5,3,3,4,3,2,6,3,7,3,14,8,3,6,6,3,1,0,0,2,1,0,1,3,0,1,2,1,2,2,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,303,50,12,503,86,24,561,76,39,151,534,360,86,3,2,4,38,28,3,0,47,24,5,2
0.829061,0.85047,0.380791,0.533096,-1.32074,236,189,12,1.62791,0.278443,6,6,13,3,10,4,5,4,2,1,1,7,5,15,9,16,13,17,5,8,2,2,4,1,4,7,14,6,8,6,5,4,0,3,4,11,8,13,8,12,7,5,10,2,2,0,0,0,6,2,4,4,3,4,0,3,0,1,3,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,293,58,14,497,91,25,544,108,24,178,554,408,90,3,2,0,41,24,3,1,41,24,11,2
0.833622,0.877963,0.394638,0.532048,-1.19365,248,196,15,1.78672,0.307819,5,7,11,7,17,8,4,4,7,1,1,1,3,5,14,27,8,16,6,8,7,4,3,0,5,2,10,2,5,4,2,1,1,3,8,5,4,7,4,9,9,6,2,4,0,1,2,1,2,3,3,0,2,1,2,0,1,1,2,3,1,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,301,54,10,515,80,18,570,86,20,158,531,389,89,2,1,3,52,14,2,1,35,29,13,1
0.795047,0.883181,0.437912,0.522478,-1.27329,233,197,19,1.65541,0.263561,3,6,14,6,15,8,5,3,9,3,2,7,2,18,13,13,11,10,3,12,6,6,2,0,9,5,4,8,4,3,3,1,0,3,2,5,5,12,7,14,7,5,4,5,0,2,1,1,1,2,5,1,3,2,2,0,0,0,2,2,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,301,55,9,503,93,17,577,78,21,177,519,362,91,1,2,1,42,21,3,3,53,18,6,1
0.834779,0.858028,0.331466,0.532748,-1.33667,237,190,12,2.04193,0.263711,4,4,10,5,8,4,8,5,2,2,0,5,6,5,7,13,10,14,7,6,2,9,1,2,9,4,11,7,2,2,2,1,2,5,2,7,2,9,7,18,9,9,5,5,2,0,3,0,3,0,3,4,1,1,1,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,314,42,9,533,61,19,582,69,25,167,501,405,90,3,0,2,43,23,2,1,33,32,12,1
0.813886,0.879463,0.41004,0.547452,-1.37146,243,198,18,1.47976,0.249867,8,4,6,7,10,9,4,2,2,2,0,7,3,8,6,16,7,16,5,7,2,4,4,3,5,6,7,5,6,2,2,1,1,4,6,6,5,14,8,10,11,5,3,5,0,0,2,3,1,2,3,3,1,3,0,0,1,0,1,4,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,284,63,18,489,100,24,574,73,29,218,597,389,87,4,3,1,42,24,2,1,35,36,6,1
0.850277,0.86453,0.366363,0.536568,-1.21878,247,184,10,1.93486,0.285409,5,8,10,10,13,7,7,5,4,4,1,6,3,15,9,19,13,9,13,8,5,6,3,4,11,5,10,7,5,3,5,6,1,1,1,12,4,11,6,17,9,11,4,5,0,2,1,2,2,0,2,4,3,2,1,0,0,1,1,1,2,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,301,45,19,494,100,19,563,87,26,184,567,384,79,8,3,5,46,21,1,1,34,27,13,4
0.812893,0.86278,0.325857,0.517753,-1.29787,228,184,5,1.67395,0.250601,3,3,13,9,7,5,10,6,8,6,1,7,4,9,12,17,9,16,10,9,3,8,2,0,2,3,7,3,6,3,6,2,0,3,3,7,3,15,6,10,10,12,5,5,0,1,2,1,0,0,3,5,1,2,1,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,291,62,12,504,78,31,571,74,31,197,591,361,87,2,4,2,42,22,4,1,38,28,9,3
0.83508,0.856726,0.352394,0.530543,-1.27441,247,191,14,1.62713,0.25699,4,3,10,4,10,6,12,5,5,2,0,5,5,3,9,11,8,10,4,11,10,7,4,5,5,5,3,6,4,1,2,2,3,2,4,4,8,11,9,12,7,13,3,8,2,2,0,0,4,1,4,4,4,3,3,1,2,0,0,6,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,300,44,21,524,65,24,576,73,27,170,457,376,90,3,1,1,38,21,6,4,47,16,13,2
0.816553,0.868806,0.542692,0.527841,-1.23491,229,196,17,1.81913,0.323861,5,7,9,4,12,7,7,4,10,3,0,7,3,11,8,16,11,15,6,11,4,6,5,5,5,5,5,4,9,4,2,3,1,5,5,7,3,11,7,12,9,9,7,7,0,1,2,0,6,1,1,3,4,1,3,0,0,3,0,0,2,5,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,288,58,19,490,92,31,562,90,24,187,569,410,82,8,2,3,38,26,4,1,35,27,15,1
0.842033,0.852367,0.225734,0.530704,-1.32404,237,188,4,1.70153,0.288596,5,9,11,11,9,5,7,6,8,2,2,6,5,6,7,16,14,10,8,10,2,5,4,3,4,9,10,7,12,1,4,0,0,3,2,3,5,9,7,18,11,7,4,4,0,0,2,3,5,0,3,3,3,2,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,302,46,17,532,57,24,561,86,29,178,520,357,88,3,2,2,49,17,3,0,34,27,16,1
0.789856,0.867149,0.317336,0.498715,-1.18155,224,202,13,1.53496,0.287862,3,7,6,8,12,7,10,4,5,0,1,5,1,5,9,14,10,12,8,14,2,7,2,4,9,4,9,4,7,5,4,5,0,2,2,9,6,7,7,13,7,15,3,4,0,0,1,1,5,2,4,7,6,1,1,1,0,1,1,0,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,302,42,21,513,71,29,583,69,24,184,557,392,88,5,1,1,43,21,2,3,39,28,10,1
0.820043,0.850512,0.424298,0.511232,-1.26274,241,188,15,1.47088,0.236047,3,3,8,4,10,8,11,3,7,2,1,4,4,8,11,11,7,11,11,8,4,8,4,1,4,3,6,12,9,3,6,6,1,1,2,7,6,8,11,16,8,14,7,3,1,1,0,1,6,1,5,2,0,0,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,39,15,533,61,19,573,73,30,192,537,396,88,1,3,3,38,30,1,0,34,27,15,2
0.805543,0.870485,0.623587,0.524532,-1.22957,232,190,18,1.82839,0.318718,4,7,12,13,7,6,7,5,3,3,0,4,6,10,8,22,9,17,11,8,6,8,3,6,1,2,7,7,9,5,1,1,1,3,4,8,6,16,5,13,7,14,7,1,0,0,1,1,1,2,5,5,1,2,2,0,0,0,1,0,1,3,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,301,54,10,492,87,34,557,86,33,191,560,385,89,4,1,1,42,24,1,2,42,24,10,2
