# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = calibration_model
# start_datetime = 2022-07-04 15:24:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 0
# output
#   file = fit-2.csv
#   diagnostic_file =  (Default)
#   refresh = 10
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Adaptation terminated
# Step size = 0.113347
# Diagonal elements of inverse mass matrix:
# 0.00310997, 0.00131789, 0.162253, 0.703535, 1.35832, 2.3302, 0.103163, 30.3088, 0.0580062, 1.76044, 0.74844, 2.2819, 2.37082, 0.179285, 0.728487, 1.33644, 0.12358, 0.0625029, 0.848459, 1.62877, 1.00466, 0.0639119, 0.154982, 0.151152, 0.0385206, 0.13702
4966.24,0.961496,0.113347,5,31,0,-4955.51,-5.18686,-4.95513,-4.83125,0.0411212,0.0489841,0.0117212,0.161946,35.1322,40.7075,0.495017,0.105535,0.118435,0.0527454,0.196499,0.385303,0.0263427,0.149139,0.102524,0.0464034,0.0243521,0.0113006,1.15518,2.74149,0.21778,0.721104,0.235236,0.0436595
4961.41,0.951354,0.113347,5,31,0,-4948.84,-4.58835,-5.14634,-5.84368,0.0369098,0.0497362,0.0457806,0.173271,40.5037,39.4275,0.493375,0.0311275,0.239064,0.0373317,0.113757,0.317703,0.0880928,0.0763713,0.113612,0.0730369,0.0137124,0.00552542,1.93966,1.26178,0.410502,0.621881,0.24759,0.130529
4961.48,0.99999,0.113347,5,63,0,-4945.69,-4.87983,-4.80242,-2.90887,0.0390581,0.047714,0.00326721,0.174892,35.7528,38.0866,0.486825,0.0373957,0.247021,0.0428636,0.130811,0.412619,0.00122942,0.109056,0.104476,0.00792269,0.0357866,0.0120439,1.65283,2.8462,0.683724,0.717454,0.210128,0.0724179
4968.64,0.982774,0.113347,5,31,0,-4950.91,-5.11032,-4.9516,-3.04264,0.0424907,0.0495627,0.00147849,0.148018,33.1199,31.5163,0.49581,0.206423,0.202102,0.0456729,0.14816,0.288848,0.00728765,0.108704,0.0767766,0.0100653,0.00975439,0.00223385,1.63969,1.16012,0.495886,0.575218,0.311569,0.113213
4967.96,0.956754,0.113347,5,31,0,-4956.58,-4.84611,-5.04402,-2.43533,0.0385724,0.0490115,0.00634333,0.151334,29.4575,28.7447,0.479921,0.158031,0.0800201,0.0383795,0.147413,0.408107,0.00597168,0.102056,0.128074,0.00886336,0.027111,0.00743406,3.23047,2.4298,0.40515,0.660136,0.274131,0.0657324
4961.14,0.976363,0.113347,5,31,0,-4950.39,-4.71743,-4.83387,-2.39724,0.0332917,0.0495677,0.00165474,0.186241,29.6502,29.429,0.47082,0.275315,0.0276863,0.0308103,0.314021,0.276416,0.00862434,0.19276,0.0807249,0.0101354,0.00905215,0.00107986,0.986033,2.02357,0.399552,0.488821,0.390681,0.120498
4962.07,0.884697,0.113347,5,31,0,-4946.01,-4.69423,-4.64514,-3.56339,0.036907,0.0456962,0.00378113,0.184486,24.1738,26.0289,0.469229,0.357563,0.329421,0.131303,0.236966,0.30901,0.00779518,0.112482,0.0875894,0.0170554,0.0118369,0.00506246,1.77314,3.71394,0.551527,0.563048,0.331066,0.105886
4961.16,0.996938,0.113347,5,31,0,-4949.23,-4.96287,-5.10205,-5.7163,0.0443519,0.0486775,0.0270574,0.198208,43.9944,43.3508,0.478175,0.117508,0.00202017,0.0091859,0.180895,0.325862,0.09318,0.103392,0.116305,0.129229,0.0174808,0.0100969,1.23407,0.993271,0.230288,0.640363,0.304367,0.05527
4967.65,0.99728,0.113347,5,31,0,-4950.46,-5.07012,-4.79536,-4.57723,0.0426556,0.0468563,0.00756092,0.199318,37.4246,34.1862,0.473345,0.393649,0.225922,0.164362,0.225938,0.316221,0.0790004,0.142115,0.0826045,0.0976994,0.0103293,0.00747506,1.29384,3.05712,0.840834,0.588104,0.330002,0.0818944
4967.11,0.861256,0.113347,5,31,0,-4953.61,-5.25791,-4.99227,-4.3075,0.0443091,0.0493105,0.00215466,0.165161,29.5022,29.5948,0.492617,0.0557631,0.417992,0.00331401,0.214302,0.377889,0.0159362,0.157433,0.112225,0.0888619,0.0100209,0.00248774,1.54496,1.45641,0.448233,0.642065,0.227179,0.130756
4966.21,0.855337,0.113347,5,63,0,-4950.44,-4.54963,-4.99447,-5.41243,0.0351334,0.047707,0.00458271,0.174899,34.1569,38.3482,0.461798,0.212472,0.261193,0.000678491,0.152452,0.316904,0.066367,0.0982411,0.102405,0.120941,0.031314,0.000563445,1.21145,2.48631,0.218133,0.63087,0.296207,0.0729229
4964.04,0.930475,0.113347,5,31,0,-4952.91,-4.57343,-4.88091,-4.88949,0.031923,0.0475276,0.0036053,0.185248,33.7622,53.6154,0.483373,0.247208,0.261262,0.00208217,0.145257,0.432274,0.0150749,0.113905,0.111478,0.0393961,0.0261681,0.00178203,1.64004,1.45836,0.34956,0.526229,0.339774,0.133997
4965.53,0.936646,0.113347,5,31,0,-4949.57,-4.68633,-5.10418,-3.65367,0.0384253,0.0487532,0.00327439,0.184951,31.2924,23.7095,0.410991,0.267966,0.309038,0.00739468,0.194536,0.466069,0.00706947,0.105307,0.138257,0.0181166,0.00887272,0.00899374,1.18687,1.88342,0.458797,0.605162,0.331799,0.0630393
4971.02,0.996571,0.113347,5,31,0,-4952.87,-4.89083,-5.21252,-4.71141,0.0399223,0.0499202,0.00066074,0.121272,29.206,26.7298,0.47458,0.26231,0.187149,0.0587517,0.134767,0.353664,0.040603,0.100673,0.118345,0.099833,0.0107394,0.00927618,1.06667,2.83717,0.495743,0.555007,0.355759,0.0892345
4967.95,0.98872,0.113347,5,31,0,-4960.72,-5.02931,-4.97715,-3.51082,0.0433608,0.0498326,0.01304,0.163778,29.2668,23.2593,0.463154,0.281014,0.162678,0.0340036,0.204402,0.311243,0.00503477,0.135663,0.0902911,0.0172832,0.0155325,0.00738381,2.02076,0.919059,0.330556,0.625092,0.295996,0.0789113
4971.22,0.996832,0.113347,5,63,0,-4960.15,-5.27014,-5.03252,-3.80299,0.0436602,0.0488186,0.00413541,0.126872,24.7882,20.376,0.488256,0.206982,0.0985649,0.0565078,0.237029,0.312191,0.0262559,0.162628,0.0889549,0.0211794,0.0225236,0.0185355,1.41326,1.34138,0.320325,0.597851,0.289616,0.112534
4966.94,0.880377,0.113347,5,63,0,-4957.41,-5.37919,-5.09731,-5.06516,0.0497463,0.0487992,0.0026399,0.18115,38.1447,30.0931,0.473197,0.260612,0.340569,0.00729546,0.21199,0.354613,0.022427,0.144232,0.119178,0.124147,0.012977,0.00175804,1.32423,2.43851,0.438151,0.577548,0.351216,0.0712361
4964.29,0.951143,0.113347,5,63,0,-4947.21,-4.66817,-4.93826,-4.84969,0.0388305,0.0468096,0.00304412,0.167564,35.1981,39.2631,0.446011,0.306081,0.237912,0.0590502,0.133867,0.37026,0.0195417,0.0868444,0.114365,0.0899231,0.00545107,0.0040713,2.01076,4.65039,0.470601,0.546292,0.2677,0.186009
4966.91,0.983206,0.113347,5,31,0,-4953.75,-4.71475,-4.97815,-5.05596,0.039341,0.0451629,0.00340413,0.147466,35.264,35.8189,0.486541,0.215264,0.475063,0.0227457,0.105222,0.401803,0.0219689,0.0745899,0.118446,0.081622,0.0100177,0.00439745,2.05607,3.1296,0.242984,0.575387,0.328428,0.096185
4967.51,0.908616,0.113347,5,31,0,-4954.65,-4.66036,-4.85418,-3.72535,0.0405639,0.0494398,0.00374593,0.197923,26.1293,31.0591,0.475435,0.212591,0.0594834,0.100673,0.152275,0.301325,0.0397251,0.0793757,0.0896679,0.0500837,0.0267002,0.00223373,0.900686,2.04642,0.403315,0.610311,0.280713,0.108977
4964.04,0.931165,0.113347,5,31,0,-4951.66,-4.53101,-4.93011,-6.46743,0.0298799,0.0468474,0.0484004,0.199734,37.9658,32.2586,0.46767,0.229431,0.191597,0.0125245,0.275456,0.349573,0.0576713,0.170475,0.105208,0.0668155,0.0140845,0.0117573,2.34011,1.2476,0.44928,0.615129,0.334947,0.0499232
4958.85,0.965792,0.113347,5,31,0,-4947.24,-4.42655,-4.87665,-6.06041,0.0291416,0.0471098,0.0477053,0.185992,36.3625,37.0076,0.483123,0.166004,0.0885265,0.00681721,0.27037,0.318948,0.0970046,0.149351,0.101611,0.0483243,0.0578117,0.0232401,2.4983,0.965646,0.411549,0.603703,0.345584,0.0507131
4966.31,0.95546,0.113347,5,31,0,-4949.93,-5.01022,-5.0736,-6.30057,0.04003,0.0497499,0.0375895,0.157048,31.2245,33.4359,0.472416,0.300368,0.300108,0.041034,0.185308,0.285364,0.0535689,0.134624,0.10361,0.0690477,0.00301198,0.000370662,1.13737,2.46055,0.380794,0.623085,0.25658,0.120335
4971.33,0.988367,0.113347,5,31,0,-4959.24,-5.27739,-5.16822,-4.52592,0.0455366,0.0478699,0.00467148,0.141641,34.3557,24.4111,0.488634,0.231066,0.219322,0.0439718,0.171011,0.361758,0.0274584,0.129465,0.147249,0.0564225,0.046426,0.0034176,1.64972,1.63101,0.395131,0.583613,0.3506,0.0657861
4968.89,0.978819,0.113347,5,31,0,-4960.68,-5.26917,-5.2345,-5.33177,0.0472629,0.049592,0.00921665,0.106751,37.1235,34.8895,0.454264,0.104102,0.362739,0.0370487,0.0944059,0.423486,0.0675016,0.0775657,0.12214,0.121321,0.00439488,0.027246,1.19622,2.8141,0.295019,0.622307,0.245184,0.132509
4964.15,0.954006,0.113347,5,63,0,-4952.65,-5.03593,-5.08252,-5.40868,0.0454098,0.0493944,0.0212123,0.186987,49.2405,37.1656,0.469114,0.263917,0.386571,0.0265868,0.133651,0.283784,0.0122868,0.08781,0.0858984,0.0536836,0.0104722,0.00414376,3.0602,4.14461,0.433108,0.57988,0.322185,0.0979345
4965.59,0.824057,0.113347,5,31,0,-4951.86,-4.85387,-4.94868,-4.15503,0.0387842,0.046237,0.000879439,0.158654,23.3469,27.4956,0.482178,0.243096,0.0202597,0.0611849,0.247516,0.334059,0.0461448,0.133059,0.110549,0.048917,0.0270499,0.00401062,0.831201,1.23405,0.380815,0.649722,0.270241,0.0800378
4963.6,0.862745,0.113347,5,63,0,-4948.63,-4.83275,-5.02643,-3.78615,0.0368983,0.0456811,0.00044605,0.150335,25.2499,24.6429,0.491695,0.221934,0.0710087,0.0742117,0.246857,0.325961,0.0620041,0.166819,0.11419,0.0380128,0.018976,0.00424416,0.82056,1.41056,0.409125,0.659294,0.263606,0.0770995
4964.39,0.875257,0.113347,5,31,0,-4947.72,-4.99141,-5.00247,-3.25211,0.0401422,0.0495414,0.00110505,0.164035,34.9762,33.4763,0.450017,0.174124,0.168724,0.0113569,0.167828,0.333221,0.00570265,0.148316,0.107152,0.0311832,0.0371964,0.009622,1.29691,1.16686,0.242459,0.5711,0.357208,0.0716914
4963.3,0.968573,0.113347,5,31,0,-4947.88,-4.76858,-5.23114,-2.96274,0.0373222,0.0489871,0.000929623,0.142602,22.543,32.3297,0.485729,0.240863,0.236471,0.0282112,0.194236,0.355802,0.00911622,0.124796,0.114714,0.00965127,0.00618826,0.010793,2.86033,1.23595,0.439972,0.629524,0.284074,0.0864021
4960.81,0.989684,0.113347,5,31,0,-4945.5,-5.21918,-5.17512,-5.54271,0.0494439,0.0493147,0.0242451,0.130534,27.4064,29.4973,0.410008,0.263981,0.18078,0.0250869,0.124024,0.39267,0.103355,0.0846034,0.160514,0.180947,0.0501174,0.00214737,1.20267,3.05222,0.333204,0.607884,0.286951,0.105164
4961.05,0.965024,0.113347,5,31,0,-4946.08,-5.45921,-5.24166,-4.75797,0.0490499,0.0485389,0.0051364,0.105838,40.4296,22.1506,0.493987,0.218854,0.361,0.0850768,0.149596,0.490326,0.0437778,0.0943515,0.138292,0.0745688,0.00542604,0.0444985,1.45539,1.055,0.215062,0.552736,0.340958,0.106306
4957.41,0.874031,0.113347,5,63,0,-4942.3,-4.78868,-5.24287,-3.71875,0.0326866,0.0495887,0.000514786,0.136972,27.282,38.3063,0.498698,0.149962,0.481967,0.0725116,0.259775,0.33678,0.0113802,0.183603,0.101096,0.0428527,0.0432431,0.00843354,1.5583,3.25982,0.525359,0.56565,0.291456,0.142894
4960.29,0.997514,0.113347,5,31,0,-4944.91,-4.77309,-4.82252,-3.74287,0.0363602,0.0497483,0.00719936,0.202933,34.8186,32.3062,0.476494,0.20568,0.441763,0.0429143,0.227725,0.325182,0.00244193,0.154846,0.0961045,0.0429171,0.0146405,0.00107437,0.848183,1.35188,0.483382,0.567253,0.291303,0.141444
4958.55,0.977593,0.113347,5,31,0,-4944.97,-4.97001,-5.12072,-4.54805,0.0415685,0.0498819,0.00133912,0.146294,44.298,46.4466,0.495143,0.205748,0.048325,0.0381299,0.121741,0.385559,0.0466065,0.0950239,0.119657,0.0211322,0.0186397,0.0214239,3.83331,3.5505,0.244724,0.597825,0.331511,0.0706637
4958.03,0.93486,0.113347,5,31,0,-4941.04,-4.97902,-5.20456,-4.72008,0.0459311,0.0480712,0.00410997,0.087229,29.7102,25.9027,0.297582,0.426192,0.336817,0.0452037,0.0659198,0.298232,0.0205679,0.0528613,0.112696,0.0933681,0.0125752,0.00665986,4.374,1.44212,0.404015,0.519977,0.394291,0.0857318
4963.28,0.929888,0.113347,5,31,0,-4946.59,-5.36989,-5.3224,-4.75501,0.0440093,0.0496373,0.00350803,0.0968523,40.3128,31.3346,0.498868,0.134032,0.184258,0.0343388,0.129122,0.336493,0.039933,0.111133,0.127446,0.0654891,0.00275833,0.00808097,0.73217,2.00791,0.24497,0.65389,0.250281,0.095829
4965.09,0.881273,0.113347,5,31,0,-4947.59,-5.14072,-5.17843,-3.79801,0.0435344,0.0487169,0.000357977,0.168701,40.6616,30.5102,0.493567,0.225663,0.239697,0.090451,0.219042,0.454861,0.0266844,0.126487,0.126895,0.034941,0.000749026,0.015152,1.77521,1.38493,0.708321,0.593415,0.303073,0.103512
4967.75,0.827329,0.113347,5,31,0,-4950.09,-5.24156,-5.00891,-4.82095,0.0435306,0.0493332,0.00228231,0.163322,40.5291,43.1934,0.47526,0.237349,0.258101,0.0942649,0.261939,0.328287,0.0254769,0.173994,0.10543,0.0858352,0.00308369,0.0082092,2.57482,1.71952,0.478262,0.546805,0.34618,0.107014
4966.22,0.924397,0.113347,5,31,0,-4957.08,-5.15134,-5.15986,-5.0057,0.0451097,0.0474045,0.00382697,0.174105,33.7927,39.9278,0.49545,0.265069,0.305444,0.0167067,0.219051,0.39157,0.0272085,0.161909,0.121372,0.127386,0.0153737,0.00632148,2.2862,1.31781,0.365571,0.610084,0.291084,0.0988318
4962.51,0.944139,0.113347,5,31,0,-4952.96,-4.9645,-4.97984,-4.4092,0.0386358,0.0497696,0.00676939,0.161709,29.3105,26.0118,0.485247,0.126502,0.135494,0.0067297,0.198018,0.268851,0.0342433,0.187773,0.0910925,0.039424,0.00320091,0.00387256,1.88544,1.01564,0.370117,0.635243,0.276053,0.0887041
4960.87,1,0.113347,5,31,0,-4948.32,-4.67897,-5.08541,-4.49991,0.0358947,0.0498571,0.00907806,0.15504,14.4633,17.4095,0.472319,0.219493,0.17278,0.0942108,0.233114,0.349975,0.0526994,0.154411,0.107068,0.120614,0.00919825,0.00128972,2.20081,1.27536,0.402628,0.585871,0.319271,0.0948578
4963.63,0.824013,0.113347,5,31,0,-4943.82,-4.80684,-5.03118,-4.61983,0.0387691,0.0499254,0.00910286,0.141683,20.74,19.9715,0.468589,0.210164,0.195883,0.112277,0.232215,0.331221,0.053505,0.125246,0.115598,0.104808,0.00687325,0.000971144,2.21348,1.28011,0.40829,0.59214,0.299256,0.108604
4971.32,0.988972,0.113347,5,31,0,-4954.47,-4.99788,-5.24776,-4.69598,0.0384137,0.0498683,0.0111917,0.128967,35.0557,28.8068,0.460101,0.264991,0.175295,0.0147451,0.211389,0.350157,0.0312797,0.154022,0.106292,0.0363771,0.0266033,0.0112068,2.4009,1.1993,0.389662,0.602536,0.325919,0.0715455
4967.93,0.995345,0.113347,4,15,0,-4963.33,-4.90871,-5.17189,-4.35347,0.0333102,0.0498827,0.00819355,0.11157,28.7166,35.7649,0.490415,0.224845,0.168539,0.022598,0.205735,0.358918,0.0150466,0.152726,0.106353,0.0294284,0.0256423,0.0188029,2.15562,0.929818,0.568452,0.603436,0.303612,0.0929516
4967.06,0.971709,0.113347,5,31,0,-4956.34,-5.03737,-5.261,-4.23577,0.0397053,0.0478537,0.0107809,0.131779,37.1568,29.5206,0.433235,0.216204,0.245853,0.0270276,0.21741,0.356239,0.0179247,0.147593,0.116767,0.02392,0.00412655,0.0097823,3.06752,2.16022,0.679567,0.556834,0.347853,0.0953133
4952.53,0.734972,0.113347,5,31,0,-4939.03,-5.21539,-5.1444,-4.91585,0.0427135,0.0499709,0.000500661,0.115801,31.8384,34.0139,0.490327,0.0964784,0.391302,0.00111439,0.141087,0.416069,0.000318758,0.134729,0.120655,0.119092,0.000903844,0.00881616,3.02535,3.43926,0.205448,0.650088,0.231407,0.118505
4968.24,0.997297,0.113347,5,31,0,-4939.71,-4.85158,-4.946,-5.84483,0.0379392,0.049628,0.0407885,0.1849,39.8809,34.8045,0.496256,0.35113,0.0560362,0.0528683,0.148579,0.291913,0.0862717,0.105836,0.0854703,0.0487298,0.0203527,0.00378985,1.53473,2.28493,0.593872,0.529137,0.388958,0.0819047
4967.38,0.799986,0.113347,5,31,0,-4953.97,-4.63134,-5.11792,-3.59335,0.035253,0.0491628,0.00245986,0.163268,26.6662,32.6976,0.471739,0.198485,0.296315,0.0392293,0.200877,0.39739,0.0243573,0.120486,0.135585,0.0186431,0.0128134,0.00863352,1.21792,5.59761,0.315322,0.632315,0.281139,0.086546
4962.32,0.808138,0.113347,5,31,0,-4951.53,-5.39812,-4.90638,-5.92505,0.0474464,0.0446746,0.00801457,0.143307,40.4065,26.9418,0.474142,0.333765,0.376427,0.0295201,0.164069,0.402356,0.00511887,0.14257,0.117223,0.189436,0.0254366,0.0136013,2.18697,1.17407,0.317666,0.547706,0.359571,0.0927232
4965.01,0.776993,0.113347,5,31,0,-4945.89,-4.98465,-5.10394,-4.67749,0.0402303,0.0496151,0.000897416,0.145321,33.1394,38.9258,0.463495,0.0802331,0.492029,0.00370059,0.160297,0.297366,0.0385754,0.128316,0.0884924,0.0427077,0.0108428,0.00554208,1.43996,2.95343,0.31906,0.594579,0.237304,0.168117
4960.68,0.995464,0.113347,5,31,0,-4953.81,-4.90254,-5.07558,-4.74356,0.0381924,0.0497347,0.00391961,0.142315,37.4287,42.1552,0.471327,0.180498,0.182704,0.000933313,0.159439,0.30377,0.00643938,0.106033,0.0912879,0.0701209,0.0158374,0.0243494,1.51483,4.4533,0.466615,0.538498,0.299189,0.162312
4956.07,0.974473,0.113347,5,31,0,-4944.91,-5.35713,-4.70363,-4.57399,0.0474017,0.0440053,0.0028462,0.159506,30.396,21.4777,0.470871,0.224391,0.499821,0.180398,0.244141,0.34271,0.00991008,0.167299,0.0970589,0.0636738,0.0042501,0.000624011,1.34617,2.2909,0.363161,0.622478,0.284354,0.0931683
4961.92,0.906675,0.113347,5,31,0,-4937.76,-5.00088,-4.83813,-5.13567,0.0420675,0.0495627,0.00653161,0.169079,31.3083,30.8693,0.477931,0.043808,0.384976,0.00250055,0.17982,0.254767,0.0937776,0.109729,0.0820196,0.134817,0.00149997,0.000612698,1.52243,1.48881,0.512325,0.574307,0.231506,0.194187
4964.24,0.848449,0.113347,5,31,0,-4948.37,-5.09688,-4.75968,-4.22866,0.0433273,0.04332,0.00547331,0.151923,38.7708,39.6694,0.486249,0.216084,0.22768,0.0534397,0.155907,0.410122,0.0130696,0.0931221,0.108899,0.0310892,0.0543102,0.0121906,1.57046,2.56222,0.279394,0.700873,0.226463,0.0726635
4967.38,0.992034,0.113347,5,31,0,-4950.95,-5.22377,-5.10611,-4.76785,0.0432699,0.0480857,0.00554443,0.164291,40.15,32.6655,0.477565,0.0780234,0.335885,0.0718525,0.20485,0.403799,0.12286,0.143673,0.117697,0.130536,0.00761361,0.00608723,2.07707,5.2876,0.455525,0.608581,0.273006,0.118413
4969.23,0.991868,0.113347,5,31,0,-4953.74,-4.81834,-5.05901,-5.81257,0.0387099,0.0494982,0.047796,0.150992,39.1474,42.6041,0.475939,0.277818,0.24857,0.0281352,0.126819,0.355528,0.0210383,0.0885922,0.102211,0.028056,0.0285177,0.0159137,1.04627,1.13084,0.286063,0.554511,0.344755,0.100734
4961.76,0.680932,0.113347,5,31,0,-4950.33,-4.78902,-5.09362,-6.62082,0.0379196,0.0496322,0.0491768,0.1646,37.6578,43.685,0.484695,0.24635,0.145434,0.0276076,0.131054,0.380628,0.00916737,0.0887635,0.0952976,0.0421336,0.0149082,0.0094752,1.06265,1.09589,0.255595,0.564103,0.344113,0.0917843
4968.4,0.989805,0.113347,5,63,0,-4952.62,-4.95043,-5.29197,-4.58299,0.0423699,0.0494431,0.00129078,0.121286,33.9231,29.9741,0.443181,0.337965,0.0986519,0.0748577,0.0950483,0.426482,0.0387623,0.0698466,0.141074,0.161847,0.00993331,0.00961875,2.07268,3.26418,0.446084,0.577249,0.34991,0.0728414
4968.86,0.986775,0.113347,5,31,0,-4957.71,-4.85044,-5.08487,-4.74268,0.0410792,0.0488719,0.0125118,0.124139,33.2846,34.1394,0.481017,0.256047,0.157228,0.0268916,0.0979099,0.270495,0.0120936,0.0716367,0.0790891,0.0508036,0.0379107,0.0126766,2.30969,0.881801,0.301563,0.589674,0.326258,0.0840676
4962.1,0.742816,0.113347,5,31,0,-4948.95,-5.01399,-4.96181,-3.82787,0.0485126,0.0498386,0.000666087,0.17427,31.2676,28.0097,0.453124,0.323494,0.156421,0.0407423,0.106967,0.335126,0.00933038,0.0766056,0.09016,0.061358,0.00751704,0.0112634,2.26005,3.70579,0.618269,0.543225,0.359091,0.0976832
4968.98,0.99718,0.113347,5,31,0,-4951.5,-4.96856,-5.04672,-4.18805,0.0458591,0.0480845,0.00435265,0.164621,29.5895,24.9318,0.487552,0.262731,0.304454,0.0263764,0.13412,0.378473,0.0863328,0.092817,0.0987739,0.0513587,0.0543965,0.0109035,1.08531,2.38791,0.385661,0.578704,0.312242,0.109054
4967.52,0.957801,0.113347,5,31,0,-4958.44,-5.17704,-5.02051,-4.81136,0.0462394,0.0483541,0.00267311,0.135578,35.8557,28.9211,0.41362,0.177477,0.297934,0.165839,0.128202,0.31013,0.0391941,0.0989241,0.0940274,0.271641,0.0147227,0.0106534,1.06392,2.40375,0.501941,0.600457,0.291271,0.108272
4962.44,0.800818,0.113347,5,31,0,-4947.93,-5.29466,-5.26431,-4.99299,0.0470549,0.0492179,0.00454988,0.0846564,47.8352,33.1418,0.496053,0.200082,0.379909,0.0185893,0.0808196,0.241687,0.0144019,0.0775086,0.0922595,0.076495,0.00208553,0.0112474,1.06996,1.62892,0.67494,0.598424,0.282723,0.118853
4969.68,0.950752,0.113347,5,31,0,-4955.56,-5.12658,-5.10536,-4.43429,0.0452666,0.0493523,0.0037838,0.145181,42.0561,38.5827,0.459538,0.173319,0.25805,0.00684468,0.119516,0.35418,0.0346216,0.0896206,0.0957369,0.0636915,0.00466614,0.021417,1.44739,1.11937,0.800781,0.562813,0.319098,0.118089
4966.36,0.970702,0.113347,5,31,0,-4955.12,-5.15823,-5.25414,-4.5335,0.0458898,0.0497521,0.0033264,0.1083,28.2703,19.8799,0.48499,0.329095,0.0887947,0.10849,0.107909,0.270749,0.048182,0.0875291,0.0826773,0.0724193,0.005073,0.00978208,1.12029,1.36329,0.578572,0.631423,0.286883,0.0816944
4964.83,0.930896,0.113347,5,31,0,-4952.42,-4.87095,-5.10408,-4.9365,0.039494,0.0472423,0.00443491,0.119458,25.9189,25.3317,0.474692,0.154905,0.334192,0.00618713,0.13295,0.463271,0.0326165,0.0903722,0.165338,0.119244,0.0604624,0.00380137,1.67465,1.53438,0.217743,0.591024,0.322578,0.0863977
4961.14,0.971125,0.113347,5,31,0,-4947.08,-5.23491,-4.99973,-4.11724,0.0467641,0.0494562,0.00387636,0.166585,35.6746,26.6305,0.487847,0.289976,0.0726077,0.0714402,0.186665,0.249571,0.0342263,0.118661,0.0617348,0.058766,0.00100665,0.00036947,1.1944,3.11554,0.50812,0.666026,0.246466,0.0875072
4966.2,0.987905,0.113347,5,31,0,-4947.45,-5.12519,-4.9968,-5.18039,0.0433755,0.0491658,0.00450033,0.157318,34.7964,26.7387,0.366822,0.312106,0.367282,0.0904791,0.155939,0.288572,0.0972287,0.121514,0.0806538,0.16961,0.00538679,0.000651869,1.41369,2.11298,0.373191,0.583786,0.299519,0.116694
4967.85,0.960314,0.113347,5,31,0,-4954.55,-4.84232,-5.06343,-5.53535,0.0392225,0.0496776,0.0142144,0.179633,30.107,35.7769,0.497153,0.149215,0.148843,0.0270376,0.181151,0.347878,0.112979,0.114306,0.0996405,0.14753,0.00413133,0.000569682,1.51405,2.98524,0.454273,0.597863,0.305855,0.0962819
4966.39,0.947829,0.113347,5,31,0,-4954.65,-4.93542,-4.81391,-3.31691,0.0380607,0.0449179,0.000900393,0.137066,35.1543,30.3853,0.43321,0.190059,0.129012,0.0109489,0.179399,0.413825,0.00917236,0.118107,0.093728,0.0167492,0.0504489,0.0260744,1.40816,1.59195,0.241794,0.587814,0.324843,0.0873427
4971.41,0.914194,0.113347,5,31,0,-4957.62,-5.00402,-4.99401,-4.46995,0.0467315,0.0477689,0.0031876,0.185771,31.3368,32.4157,0.491963,0.221254,0.304014,0.131908,0.153549,0.38465,0.0208131,0.0895642,0.124331,0.0731611,0.0094923,0.00165604,1.84455,1.53093,0.354603,0.612297,0.275648,0.112056
4971.03,0.884368,0.113347,5,31,0,-4960.68,-5.21006,-5.18277,-4.01527,0.0458897,0.0495143,0.00439946,0.146461,34.9879,33.7714,0.451999,0.207013,0.211503,0.0215102,0.136608,0.437917,0.00719315,0.105809,0.131245,0.0149701,0.0253385,0.00406213,1.38138,1.84127,0.339475,0.615823,0.28256,0.101617
4966.68,0.812964,0.113347,5,31,0,-4954.43,-5.18456,-5.00681,-4.46718,0.0497837,0.0454956,0.00258831,0.184435,37.6829,35.7781,0.484645,0.273619,0.0965962,0.0680482,0.124407,0.345968,0.0569082,0.0841065,0.113294,0.101821,0.00883525,0.00929989,1.32643,3.65388,0.385402,0.541759,0.377145,0.0810961
4963.4,0.994748,0.113347,5,31,0,-4954.21,-5.45372,-4.93942,-4.2587,0.0499636,0.0470365,0.00312198,0.153761,40.8968,28.5707,0.495449,0.168134,0.326831,0.0432372,0.160521,0.363629,0.0543386,0.132795,0.105167,0.0886662,0.0298527,0.00915254,1.88413,1.84143,0.240926,0.629187,0.287439,0.083374
