# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = calibration_model
# start_datetime = 2022-07-04 15:06:10 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 3504925963 (Default)
# output
#   file = fit-vb.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,log_p__,log_g__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Stepsize adaptation complete.
# eta = 1
0,-486.795,-11.2325,-4.98053,-5.05229,-4.49161,0.0430339,0.0494611,0.00360348,0.158414,33.5374,41.6464,0.495131,0.172095,0.216433,0.0345355,0.163902,0.372579,0.0799206,0.114795,0.110905,0.115253,0.138482,0.00540714,1.30899,1.41687,0.243828,0.538944,0.395621,0.0654353
0,-476.466,-10.8484,-4.96928,-4.94396,-4.79007,0.0417389,0.0496544,0.00185683,0.184594,35.9169,37.1717,0.473047,0.141668,0.283448,0.0341411,0.168255,0.341065,0.0391013,0.125804,0.100123,0.108089,0.00120146,0.00904543,1.80715,3.60174,0.339681,0.530523,0.371475,0.0980023
0,-477.023,-7.37383,-5.04328,-5.19806,-4.60884,0.0414739,0.0494791,0.00186039,0.17667,34.5294,43.0884,0.464524,0.174719,0.147178,0.020196,0.187532,0.335512,0.0326214,0.123345,0.0948554,0.070777,0.00399368,0.00800828,1.73381,2.30368,0.359238,0.561641,0.357523,0.0808365
0,-485.283,-12.9496,-5.06696,-5.06645,-4.13924,0.040718,0.0491234,0.00364114,0.167717,36.3187,31.0888,0.49753,0.33854,0.157203,0.0443729,0.15891,0.294934,0.0305392,0.114731,0.103553,0.154922,0.00443316,0.00687935,1.86298,3.33331,0.344219,0.604969,0.276409,0.118622
0,-477.885,-12.9209,-4.96785,-5.09402,-4.25543,0.0421226,0.0496919,0.00553027,0.163059,37.6423,32.9082,0.483966,0.304547,0.12938,0.10576,0.155832,0.355518,0.0149011,0.127338,0.0814003,0.0487792,0.00590052,0.00618948,1.11876,3.01946,0.340391,0.57081,0.359948,0.0692413
0,-479.208,-10.1333,-5.06923,-5.07059,-4.58683,0.0414113,0.049229,0.00530233,0.170268,28.955,37.8872,0.473968,0.197373,0.193043,0.0321334,0.160177,0.336798,0.0766305,0.106371,0.111986,0.0455891,0.018124,0.00561217,1.09712,5.34039,0.246161,0.569534,0.328059,0.102406
0,-476.582,-11.8315,-4.91705,-5.17151,-4.55386,0.0407878,0.0496398,0.00224617,0.178675,43.795,34.8276,0.48921,0.228208,0.31008,0.00528456,0.164957,0.323461,0.0900882,0.117001,0.106882,0.0696214,0.0117301,0.00422329,1.56165,1.79834,0.265628,0.64421,0.29325,0.0625401
0,-479.437,-16.4303,-5.01708,-5.00755,-4.36546,0.0411103,0.0497911,0.000877666,0.185666,32.9342,34.8367,0.496946,0.2338,0.438368,0.00670287,0.16492,0.347679,0.018422,0.13536,0.0974037,0.0946715,0.025811,0.00389664,1.29296,1.31148,0.361105,0.556584,0.331828,0.111587
0,-482.908,-13.8173,-4.88854,-5.15311,-4.48993,0.0396875,0.0485471,0.000628815,0.177511,31.6285,35.3406,0.468836,0.196747,0.285825,0.0752838,0.139049,0.347476,0.0274736,0.107311,0.106054,0.056586,0.00630402,0.00948519,2.31879,1.50955,0.256684,0.612898,0.297175,0.0899271
0,-480.916,-9.02899,-4.88228,-5.0043,-4.28815,0.043812,0.0492006,0.00286793,0.172577,31.8912,45.5972,0.478827,0.199128,0.310524,0.0463278,0.174602,0.316576,0.0381936,0.128617,0.108,0.0790966,0.0275601,0.00451561,1.88215,2.60125,0.412971,0.608375,0.313661,0.0779641
0,-486.192,-17.142,-4.9531,-4.97031,-4.51679,0.0418887,0.0489889,0.000530837,0.167755,34.9193,33.1302,0.491719,0.377836,0.242055,0.133349,0.182981,0.321012,0.0362733,0.125305,0.131348,0.146976,0.0756107,0.0111831,1.22286,1.5153,0.422122,0.506118,0.371558,0.122325
0,-482.355,-16.2389,-4.93855,-4.97933,-4.8117,0.0418876,0.0488079,0.00390148,0.162907,32.8155,28.6518,0.496009,0.161059,0.147373,0.0437537,0.167418,0.405738,0.0311124,0.105789,0.133985,0.14444,0.0885611,0.00535124,1.0383,2.37713,0.687691,0.572139,0.312805,0.115056
0,-475.498,-8.47862,-4.99963,-5.0409,-4.67771,0.040455,0.0487925,0.0052845,0.172626,34.3454,38.8952,0.488381,0.368563,0.339276,0.0311206,0.159781,0.353389,0.0714121,0.114797,0.118878,0.0798071,0.00663343,0.00524383,1.66191,2.23233,0.24705,0.536248,0.365148,0.0986045
0,-483.268,-13.6751,-4.8335,-5.15787,-4.55711,0.0417248,0.0495631,0.00558707,0.161758,32.0923,35.0674,0.496074,0.184677,0.165883,0.0156425,0.159464,0.378574,0.0110319,0.122965,0.117703,0.0476126,0.0161511,0.0100756,1.52513,3.46529,0.63187,0.561842,0.371544,0.0666142
0,-474.444,-14.5637,-4.94924,-5.14503,-4.79164,0.0410961,0.0487701,0.00232074,0.18344,45.429,49.9721,0.464967,0.192856,0.207397,0.0329193,0.157729,0.375546,0.0553521,0.105425,0.12681,0.120642,0.0232203,0.00731304,1.42077,0.922538,0.277446,0.566827,0.310796,0.122378
0,-484.632,-10.5082,-4.91906,-5.04856,-4.77816,0.0435038,0.0494882,0.00226232,0.172026,39.8952,28.0642,0.470034,0.23884,0.278444,0.135517,0.185117,0.383091,0.0592579,0.129655,0.0997417,0.0532765,0.0104622,0.00386027,1.04048,2.35827,0.584913,0.615435,0.281383,0.103182
0,-491.582,-11.6499,-4.95636,-5.03008,-4.34014,0.0416201,0.0494428,0.0254058,0.172921,35.4302,35.1833,0.451938,0.234254,0.133097,0.0253201,0.174816,0.331871,0.0859254,0.115098,0.114265,0.111603,0.0602125,0.00313374,1.51647,2.82978,0.368788,0.563429,0.360958,0.0756131
0,-483,-12.0913,-4.86615,-5.13119,-4.80489,0.0437133,0.0492094,0.00337556,0.164484,40.9162,31.1871,0.49019,0.199723,0.244984,0.0502397,0.170829,0.330605,0.0140758,0.0972363,0.109421,0.0953562,0.00740442,0.00247385,1.15377,1.24581,0.320911,0.545758,0.383903,0.070339
0,-480.749,-15.3264,-4.90959,-5.15209,-5.26178,0.0407193,0.0495611,0.00671254,0.1768,32.8455,35.0101,0.452724,0.245032,0.147982,0.0195573,0.18239,0.338816,0.0308753,0.142152,0.113112,0.1473,0.00827123,0.00232627,1.59551,3.49538,0.83501,0.598395,0.301253,0.100351
0,-477.789,-10.9737,-4.94703,-5.10049,-4.65825,0.04124,0.0492153,0.00298672,0.166943,38.2368,35.7126,0.47685,0.284268,0.316184,0.105593,0.143935,0.416579,0.0537801,0.119649,0.0984587,0.0392041,0.0140491,0.00398613,2.04358,1.1712,0.316819,0.574263,0.312729,0.113007
0,-474.882,-15.4789,-5.07189,-5.12187,-5.09545,0.0440813,0.0487389,0.00558997,0.164365,34.1666,33.4028,0.416008,0.199799,0.333194,0.036472,0.183387,0.409658,0.0775105,0.110804,0.105072,0.0858032,0.0512631,0.0126698,2.06504,2.13839,0.375122,0.582131,0.279663,0.138206
0,-477.213,-9.24569,-4.97154,-4.96724,-5.02113,0.0424657,0.049763,0.0116773,0.162686,40.0155,33.1578,0.494043,0.198514,0.354719,0.0372252,0.178542,0.329738,0.0203847,0.107579,0.104417,0.0946845,0.0185678,0.00851509,1.27088,1.95098,0.3743,0.602584,0.3128,0.0846152
0,-477.282,-12.3144,-5.02088,-5.11087,-4.68126,0.0418765,0.049114,0.0132612,0.180092,29.9848,41.5006,0.426866,0.238897,0.37601,0.0100059,0.164798,0.358097,0.0474081,0.108318,0.124536,0.0538128,0.0553645,0.00435268,1.66108,2.34459,0.427218,0.57031,0.318262,0.111427
0,-478.426,-10.3419,-4.97257,-5.06287,-4.60159,0.0402606,0.0491761,0.000570325,0.181276,33.366,48.7592,0.462683,0.141459,0.150681,0.019273,0.18995,0.373756,0.0345977,0.12513,0.109666,0.0617232,0.00974435,0.00568236,1.70807,1.58249,0.653685,0.53601,0.336441,0.127548
0,-474.944,-11.7836,-4.90888,-5.0425,-4.47659,0.0402297,0.0486007,0.00172941,0.168563,31.8538,31.1688,0.495574,0.17351,0.352079,0.0361202,0.16918,0.375008,0.0162432,0.112014,0.132013,0.0600953,0.00384746,0.00407619,1.53393,2.82459,0.194492,0.563844,0.336678,0.0994774
0,-473.676,-9.03661,-4.9741,-5.08808,-5.12427,0.0407672,0.0493088,0.012186,0.166084,34.3002,40.4757,0.488957,0.155512,0.206131,0.0129874,0.170749,0.359795,0.0285105,0.112922,0.112994,0.138753,0.00141636,0.00628792,1.27317,1.51251,0.262276,0.638983,0.276593,0.0844242
0,-478.822,-12.2405,-4.99777,-4.98605,-5.09523,0.0415175,0.0453348,0.00778771,0.170534,39.0484,31.1972,0.483254,0.300689,0.250083,0.00800026,0.1573,0.325178,0.032457,0.129794,0.118482,0.0626588,0.0157871,0.0082883,1.51936,2.3873,0.608093,0.535497,0.349665,0.114839
0,-484.488,-12.9732,-4.84416,-5.10444,-5.25466,0.0430333,0.0491812,0.00376223,0.156183,32.4879,53.4558,0.496913,0.116585,0.217075,0.0369159,0.1544,0.327541,0.0350756,0.113132,0.104618,0.084029,0.0174036,0.00410144,1.55933,1.88458,0.376591,0.639949,0.276903,0.0831481
0,-480.92,-11.681,-4.95469,-4.96733,-4.44947,0.0417696,0.0487202,0.00575362,0.168757,33.0026,45.698,0.440293,0.151719,0.0858193,0.0404339,0.160479,0.361028,0.0478953,0.137613,0.0959223,0.0789835,0.0108983,0.00784356,1.2567,4.1555,0.274647,0.554624,0.357198,0.0881777
0,-481.217,-13.9513,-4.96914,-5.19489,-3.88275,0.0420346,0.0494758,0.000994476,0.174636,40.3886,26.4054,0.473789,0.159247,0.174407,0.0552588,0.171919,0.376591,0.106553,0.126011,0.106413,0.0356364,0.00488553,0.011563,1.26198,2.06396,0.274488,0.575834,0.34234,0.0818263
0,-488.018,-13.7847,-4.95603,-5.12919,-4.70821,0.041801,0.0492633,0.00254405,0.164125,32.1535,31.7959,0.482444,0.276563,0.112493,0.129288,0.166036,0.370441,0.0281203,0.133046,0.111099,0.11321,0.0019629,0.0088646,0.804916,2.20502,0.296726,0.501525,0.32541,0.173066
0,-476.685,-12.7512,-4.96731,-5.07118,-4.43086,0.0401595,0.0466346,0.000437319,0.173484,39.4495,32.157,0.491247,0.220986,0.119567,0.0787579,0.177675,0.389402,0.0340342,0.127559,0.111526,0.0539275,0.0069064,0.0110977,1.8166,1.71898,0.499843,0.538287,0.390627,0.0710855
0,-499.196,-23.704,-5.1659,-5.2087,-4.51102,0.0419827,0.0494333,0.00971303,0.170587,34.8073,29.3802,0.498557,0.176919,0.0411104,0.133582,0.153113,0.312955,0.00959907,0.117164,0.114084,0.069751,0.00187549,0.0106924,1.25393,1.72457,0.46104,0.639686,0.29126,0.0690532
0,-487.434,-18.7739,-4.96098,-5.02738,-4.82218,0.0409999,0.049378,0.00271172,0.191073,34.1324,21.3514,0.458748,0.372028,0.103698,0.0524849,0.173544,0.356017,0.0145697,0.123329,0.0907064,0.0622465,0.00379506,0.00313408,1.55131,3.17851,0.413411,0.634759,0.291804,0.0734368
0,-490.051,-22.6108,-5.08141,-5.15104,-4.07969,0.043662,0.0465467,0.00232489,0.166358,43.1747,32.2533,0.488144,0.328625,0.445953,0.171758,0.172921,0.372978,0.0516638,0.110158,0.100435,0.0619172,0.053654,0.0032914,2.53957,1.63966,0.428692,0.58663,0.34069,0.0726792
0,-474.328,-6.92308,-5.00642,-5.09888,-5.00312,0.0417554,0.04908,0.00215557,0.166455,31.1973,44.0759,0.488427,0.228099,0.264094,0.0198873,0.166065,0.294557,0.0261287,0.106501,0.0995354,0.106758,0.00835354,0.00678667,1.87344,1.42114,0.435743,0.613007,0.28818,0.0988134
0,-484.611,-12.4185,-4.95493,-5.09461,-4.61294,0.0422026,0.0495913,0.00910531,0.171826,33.0723,30.353,0.494833,0.0801499,0.155039,0.00743451,0.176247,0.348738,0.0418786,0.116743,0.0952044,0.0966691,0.0176154,0.0053702,2.17733,5.42026,0.422455,0.522341,0.356485,0.121174
0,-474.294,-12.5794,-5.01602,-5.04382,-4.5862,0.0428321,0.0477594,0.0151317,0.17098,32.8188,51.6265,0.492861,0.217866,0.170177,0.162423,0.17729,0.320625,0.02043,0.117553,0.0980902,0.0409833,0.0292515,0.00359083,1.84248,1.75747,0.323653,0.611444,0.289183,0.0993738
0,-483.438,-12.3964,-4.97548,-5.04827,-4.24377,0.0431078,0.0496537,0.00439713,0.163126,32.5159,62.0687,0.486157,0.26453,0.330321,0.00281945,0.171955,0.349563,0.0371115,0.112025,0.107854,0.0781862,0.00198252,0.00718428,1.78879,2.51106,0.283365,0.585355,0.33085,0.0837946
0,-474.671,-10.7209,-4.97364,-5.14219,-4.20938,0.0416291,0.0488736,0.00593994,0.160188,36.3556,28.1009,0.476706,0.171829,0.0785373,0.144119,0.179249,0.337081,0.0212402,0.114059,0.091555,0.0703482,0.0208003,0.0125474,1.717,1.06932,0.359314,0.596449,0.317285,0.0862664
0,-481.668,-10.8467,-4.90748,-5.14034,-4.23302,0.0420748,0.0495205,0.00355949,0.164057,42.017,48.5771,0.49188,0.234817,0.129119,0.0153381,0.157943,0.305479,0.0250758,0.113412,0.120747,0.0940693,0.00381671,0.0139096,1.26492,2.06015,0.685702,0.593212,0.309379,0.0974093
0,-503.413,-15.5783,-4.88869,-5.04582,-5.13776,0.0440147,0.0497105,0.00343424,0.146021,36.1276,33.1788,0.46304,0.215402,0.229665,0.0417644,0.214105,0.373867,0.020291,0.131824,0.112392,0.0579282,0.0172098,0.00427018,1.87034,1.77328,0.3303,0.528463,0.340742,0.130795
0,-482.896,-14.0214,-5.0735,-5.04162,-4.65228,0.0413672,0.049777,0.0100826,0.164994,38.3961,48.0099,0.492999,0.140734,0.176702,0.0920561,0.155891,0.398525,0.00937965,0.0969462,0.100453,0.068242,0.0110916,0.00538848,1.40605,3.41087,0.416336,0.558268,0.357407,0.0843248
0,-482.421,-10.3618,-4.97343,-5.0932,-5.34768,0.0414264,0.0497835,0.00174725,0.168099,35.0172,33.3512,0.484613,0.159023,0.174096,0.0301096,0.193918,0.370142,0.0187307,0.117091,0.105642,0.0901729,0.00866658,0.0174991,1.69062,0.836299,0.361502,0.511918,0.371513,0.116569
0,-477.256,-11.4257,-4.9791,-5.09582,-4.41298,0.0421843,0.0497021,0.0060216,0.1578,34.9803,37.7043,0.488809,0.166814,0.191775,0.112466,0.184688,0.36214,0.0245224,0.123757,0.0838045,0.094526,0.0172688,0.0165912,1.81964,2.01975,0.532402,0.625481,0.313038,0.0614813
0,-481.883,-11.2656,-4.96155,-5.0641,-4.88158,0.0417049,0.0497213,0.00334033,0.168284,37.6099,47.1246,0.488185,0.334665,0.245091,0.0341541,0.158676,0.367001,0.0214705,0.134655,0.113755,0.0756591,0.00359636,0.00495061,0.948876,1.28909,0.193751,0.518117,0.368762,0.113121
0,-478.094,-12.089,-4.94521,-5.08501,-4.38284,0.0411603,0.0495266,0.00178067,0.162112,32.0207,38.7059,0.454485,0.134041,0.197155,0.0235831,0.166674,0.368914,0.102811,0.119463,0.0820281,0.0788374,0.0423343,0.00707742,1.53194,1.52182,0.575241,0.624848,0.264573,0.110578
0,-484.735,-17.9293,-5.01677,-5.13109,-4.44907,0.0433605,0.0465418,0.00117326,0.168481,33.588,39.6598,0.492056,0.0917035,0.374194,0.00302906,0.17907,0.317699,0.020434,0.114425,0.107637,0.100334,0.012865,0.0025234,1.67209,1.36744,0.167379,0.534024,0.309112,0.156864
0,-478.609,-14.0685,-5.00072,-5.12011,-4.82002,0.0435763,0.0496261,0.00509313,0.180702,35.1833,42.8,0.483994,0.165154,0.316434,0.0254804,0.166459,0.36393,0.0144959,0.0957163,0.118513,0.0217877,0.0234892,0.00705583,1.1948,1.49986,0.272984,0.572111,0.348822,0.0790665
0,-474.725,-8.2137,-5.01608,-5.16769,-4.46078,0.040811,0.0495539,0.0022974,0.17478,32.6196,38.9282,0.49594,0.142508,0.178185,0.0300535,0.191469,0.366887,0.053658,0.134361,0.098443,0.0595927,0.00380653,0.00748611,1.74641,2.87345,0.373549,0.585416,0.319421,0.0951635
0,-488.483,-16.4386,-4.93686,-5.00158,-5.30876,0.0439484,0.0435383,0.00102743,0.157102,37.3461,28.4855,0.488163,0.169342,0.134133,0.130156,0.165019,0.318725,0.0548642,0.127858,0.106244,0.0662028,0.0134586,0.0036269,1.08407,1.5865,0.404143,0.619282,0.300174,0.0805435
0,-474.3,-9.58227,-5.00486,-4.9881,-4.62993,0.0431845,0.0492182,0.00310582,0.184927,34.5839,37.3637,0.482067,0.177342,0.235317,0.0326899,0.162751,0.396405,0.04078,0.119961,0.118584,0.0773509,0.0271657,0.0166984,1.3648,1.35029,0.305762,0.557138,0.372214,0.0706477
0,-478.738,-13.1097,-5.10768,-5.08947,-4.24225,0.0434916,0.0493036,0.00195633,0.160974,33.8961,44.0794,0.469676,0.135378,0.346571,0.0100231,0.153863,0.321962,0.061528,0.106533,0.103178,0.0475175,0.0504024,0.0156483,1.54375,2.84309,0.416257,0.533449,0.379971,0.0865797
0,-480.198,-13.6697,-4.93633,-5.0207,-4.27688,0.042735,0.0475676,0.00226796,0.1816,40.7244,30.4497,0.485645,0.235548,0.108532,0.00887695,0.211297,0.360907,0.0729733,0.107374,0.105013,0.104299,0.00146871,0.00331932,1.2091,1.54496,0.482536,0.564038,0.321952,0.11401
0,-490.065,-12.8389,-4.91284,-5.02186,-5.3386,0.0427819,0.0481033,0.00365982,0.16445,39.5786,42.7861,0.492796,0.216339,0.122088,0.0221468,0.157769,0.289921,0.055869,0.129485,0.121519,0.041197,0.0116722,0.0117332,2.07554,1.55863,0.409415,0.546752,0.343209,0.110038
0,-480.442,-11.4898,-4.97004,-5.09161,-4.55496,0.0418182,0.0488122,0.000738916,0.173233,38.1547,35.8347,0.436519,0.180873,0.339046,0.0091767,0.175492,0.360752,0.0637815,0.119243,0.107531,0.0990725,0.00354926,0.00372159,0.667535,1.16993,0.375534,0.60659,0.292149,0.101261
0,-478.018,-13.5298,-4.89367,-5.12834,-4.22985,0.041195,0.0495153,0.000767367,0.168889,34.0776,36.8366,0.476071,0.173204,0.240299,0.00788594,0.206834,0.295868,0.0243467,0.127768,0.10991,0.0505158,0.0865883,0.00660957,1.9725,4.62327,0.302452,0.585066,0.329808,0.0851254
0,-488.767,-14.7548,-5.03051,-5.14597,-4.29248,0.0398787,0.0450889,0.00212487,0.161169,38.6655,30.4353,0.493817,0.145339,0.222745,0.090557,0.175395,0.2976,0.0361199,0.113404,0.130104,0.0538115,0.00301469,0.0167736,1.20536,2.10332,0.532181,0.593863,0.314868,0.0912687
0,-482.631,-17.0776,-4.94158,-5.06579,-5.4975,0.0400501,0.0465098,0.00378674,0.174945,33.2163,29.1915,0.4591,0.197034,0.265979,0.144748,0.17415,0.361477,0.124848,0.1114,0.108468,0.122992,0.0748374,0.00250616,1.96707,1.72115,0.420827,0.630988,0.27527,0.0937425
0,-474.735,-12.8857,-4.89822,-5.02647,-4.51823,0.0395222,0.0483026,0.00632856,0.175154,38.0255,33.0447,0.450145,0.297237,0.269165,0.0131729,0.158629,0.32322,0.061412,0.116343,0.098949,0.141012,0.0164881,0.0046363,1.07877,2.24964,0.212276,0.535821,0.392577,0.0716017
0,-472.723,-10.5264,-4.99678,-5.09456,-4.53834,0.0434053,0.0479047,0.00256513,0.176204,38.5067,27.6703,0.487811,0.207846,0.128729,0.0356519,0.162355,0.372409,0.0630465,0.104289,0.120707,0.0688626,0.0034126,0.00387609,1.67447,1.41395,0.665694,0.605378,0.287675,0.106947
0,-487.396,-17.0715,-5.0702,-5.05201,-4.30552,0.0419902,0.0496284,0.00291589,0.172436,32.8522,31.7317,0.495524,0.242491,0.110011,0.257909,0.141177,0.367738,0.0256553,0.113216,0.0929189,0.106481,0.00138158,0.0225023,1.32727,2.94821,0.324439,0.61662,0.318434,0.0649464
0,-483.098,-14.1991,-5.05511,-5.18037,-4.40944,0.0389404,0.0488958,0.00106272,0.166686,34.7657,46.9422,0.489812,0.27193,0.261015,0.0418542,0.175614,0.339065,0.0366653,0.11947,0.119186,0.0608898,0.042082,0.00674872,1.26125,0.703886,0.393215,0.49421,0.371048,0.134741
0,-477.301,-11.4496,-4.90881,-5.09251,-5.06527,0.043101,0.0495141,0.00287196,0.185146,34.9414,34.6959,0.496404,0.211036,0.343213,0.151744,0.183403,0.373324,0.0477978,0.114614,0.114916,0.0592792,0.00442559,0.00303183,1.23731,1.55274,0.234313,0.617524,0.293883,0.0885934
0,-483.398,-16.425,-5.03092,-5.02183,-4.09689,0.0400981,0.0494285,0.00161337,0.165715,37.6906,40.8869,0.428648,0.297885,0.168374,0.188599,0.163115,0.37198,0.0839652,0.13334,0.10165,0.0673695,0.0152735,0.00778109,1.54162,2.52782,0.38705,0.538547,0.274548,0.186904
0,-479.209,-13.012,-4.94284,-5.09812,-4.36488,0.0421792,0.0496999,0.0031912,0.162991,35.0054,40.7091,0.438766,0.261846,0.2895,0.0792657,0.190548,0.288995,0.0147398,0.115454,0.122617,0.0377535,0.0073488,0.0122258,1.18414,5.19411,0.272691,0.550304,0.360145,0.0895501
0,-487.431,-17.4534,-5.07471,-4.9784,-3.92639,0.0405045,0.049482,0.00425149,0.183924,32.3957,48.1828,0.461382,0.101662,0.245968,0.0394149,0.176025,0.2763,0.0295425,0.112541,0.0993725,0.0839193,0.0897136,0.00880951,1.47752,1.76669,0.36072,0.598655,0.340664,0.0606815
0,-478.628,-10.4488,-4.9674,-5.09884,-4.63791,0.0421278,0.0496335,0.00997649,0.163263,33.1643,41.6421,0.471279,0.189461,0.151688,0.0641274,0.150445,0.317977,0.0153396,0.119436,0.0989223,0.0468545,0.00617185,0.0090639,1.70255,2.58295,0.183992,0.517734,0.391804,0.0904618
0,-473.62,-7.54458,-5.00525,-5.04645,-4.19824,0.0412531,0.0481876,0.000942374,0.169675,34.4548,42.6481,0.488717,0.169008,0.180212,0.145068,0.184667,0.353639,0.0466269,0.100672,0.103253,0.0909988,0.014753,0.0076004,1.45179,2.0876,0.316559,0.589932,0.301807,0.10826
0,-483.173,-12.4251,-4.8818,-5.21616,-4.64261,0.0426881,0.0485194,0.000491399,0.168456,40.3191,28.7696,0.487132,0.235312,0.133508,0.0455663,0.176105,0.367999,0.0303913,0.112163,0.0935201,0.103313,0.00681869,0.00253487,2.03742,1.4179,0.341756,0.587268,0.333407,0.0793258
0,-478.622,-7.14642,-4.97613,-5.08327,-4.28089,0.0435834,0.0497517,0.00466152,0.165545,38.116,40.9211,0.493966,0.14354,0.23408,0.0539397,0.168424,0.372309,0.0292046,0.105999,0.110899,0.0774582,0.00730141,0.00409126,1.15093,3.92361,0.399494,0.570669,0.32112,0.108211
0,-493.191,-17.075,-5.02201,-4.99615,-4.23192,0.0440046,0.0490438,0.0038649,0.165039,44.1528,40.258,0.480131,0.234159,0.256112,0.00348218,0.171569,0.430119,0.0539175,0.117456,0.10583,0.0632325,0.00498577,0.00667908,1.8332,0.749111,0.428665,0.570046,0.346624,0.0833299
0,-473.859,-6.68278,-5.03169,-5.05445,-4.03993,0.041492,0.0490674,0.00303972,0.165371,32.8382,38.4165,0.461663,0.120994,0.234787,0.0106982,0.159769,0.35819,0.0170664,0.118646,0.116089,0.0750032,0.0102927,0.00278665,1.22184,1.7952,0.433559,0.589077,0.324703,0.0862199
0,-483.884,-15.2159,-5.01876,-5.02326,-4.23387,0.0408742,0.0493925,0.000659178,0.166301,46.674,43.1949,0.494818,0.213259,0.221875,0.164346,0.1807,0.366874,0.0884154,0.114092,0.107112,0.063113,0.00798538,0.0174777,1.61931,1.30511,0.256376,0.516121,0.352698,0.131181
0,-478.865,-6.89649,-5.00341,-4.97511,-4.72237,0.041536,0.0494828,0.006923,0.162653,42.5748,32.6947,0.483861,0.23416,0.211511,0.106536,0.179697,0.345453,0.058977,0.117449,0.105947,0.0660083,0.00762727,0.00597436,1.04573,2.68654,0.481412,0.552011,0.349453,0.0985353
0,-476.256,-10.5296,-4.90575,-5.04072,-4.74689,0.0393282,0.0493795,0.00238099,0.170545,36.9047,42.4666,0.408447,0.329656,0.293421,0.00636905,0.150891,0.306953,0.0384738,0.115337,0.120379,0.0747661,0.0108072,0.00494412,1.3179,2.28651,0.455452,0.582552,0.328095,0.0893528
0,-478.112,-13.5632,-4.95982,-5.01407,-4.4455,0.0403121,0.0495045,0.0155091,0.166989,38.0719,24.9025,0.434764,0.0936725,0.0820886,0.0224348,0.160829,0.321542,0.0541708,0.108795,0.0940996,0.0564444,0.0111776,0.00436828,1.64816,1.82878,0.337279,0.597458,0.321334,0.081208
0,-474.001,-10.837,-5.06387,-5.01528,-4.87883,0.04014,0.0492124,0.00219184,0.161648,35.4793,40.7697,0.496002,0.226911,0.365647,0.114091,0.156746,0.336606,0.0375709,0.12698,0.103751,0.173672,0.0106257,0.00287255,1.39294,1.62047,0.31238,0.605181,0.308932,0.0858872
0,-489.57,-17.093,-4.94244,-5.03759,-4.93741,0.0405744,0.0487342,0.00493604,0.173843,29.6808,30.6916,0.493104,0.168765,0.352414,0.00715304,0.157004,0.347814,0.0685838,0.100702,0.095487,0.0502043,0.0106359,0.0158085,0.847735,3.86079,0.43926,0.511371,0.413179,0.0754497
0,-475.498,-10.0748,-5.01604,-5.06369,-4.45067,0.0411703,0.0495433,0.00583262,0.153088,42.3278,33.5888,0.483991,0.239776,0.21716,0.125946,0.16414,0.399917,0.0521126,0.127307,0.113297,0.0825678,0.00248942,0.0150058,1.87494,2.42109,0.30472,0.591753,0.317255,0.0909923
0,-476.355,-10.8581,-5.03409,-5.08651,-4.78975,0.0420562,0.0495086,0.00802637,0.158698,41.6819,35.148,0.498592,0.268667,0.346032,0.0107067,0.165116,0.339722,0.0161507,0.12582,0.113909,0.0819596,0.00567955,0.0164769,1.33556,2.82456,0.354864,0.590314,0.310469,0.0992169
0,-489.43,-19.4307,-4.82324,-5.09808,-4.64513,0.043622,0.0497984,0.00184598,0.157583,35.6313,25.4328,0.465415,0.129751,0.413815,0.0174248,0.159832,0.37375,0.0553455,0.111962,0.0950068,0.13522,0.00839828,0.00412166,2.43245,2.13751,0.241786,0.549608,0.312077,0.138315
0,-484.221,-16.2334,-4.91354,-5.16253,-5.09001,0.0408048,0.0488858,0.00236618,0.161966,37.9433,37.681,0.482717,0.270988,0.227616,0.00214932,0.156249,0.387081,0.0153394,0.108812,0.116846,0.0971071,0.0665336,0.0321573,1.59512,2.94854,0.629175,0.594932,0.286299,0.118769
0,-482.118,-17.7215,-5.04061,-5.08415,-5.01147,0.0410993,0.0464905,0.0106342,0.160404,38.802,32.5017,0.4971,0.250529,0.120563,0.0262307,0.196821,0.256311,0.0476552,0.118934,0.112368,0.0442425,0.00148452,0.016889,1.58072,2.00627,0.61172,0.581773,0.345563,0.0726635
