# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = ppc_model
# start_datetime = 2022-07-15 20:21:44 UTC
# method = generate_quantities
#   generate_quantities
#     fitted_params = fit-3.csv
# id = 1 (Default)
# data
#   file = calibration.json
# init = 2 (Default)
# random
#   seed = 179292344 (Default)
# output
#   file = ppc-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
p_MSI_MLH1,p_MSI_MSH2,p_MSI_MSH6,pred_log_risk_ratio_under60,pred_log_risk_ratio_lowrisk,ppc_Dabir_MSI_MLH1,ppc_Dabir_MSI_MSH2,ppc_Dabir_MSI_MSH6,ppc_risk_ratio_under60,ppc_risk_ratio_lowrisk,ppc_PLSD_crc_MLH1_male.1,ppc_PLSD_crc_MLH1_male.2,ppc_PLSD_crc_MLH1_male.3,ppc_PLSD_crc_MLH1_male.4,ppc_PLSD_crc_MLH1_male.5,ppc_PLSD_crc_MLH1_male.6,ppc_PLSD_crc_MLH1_male.7,ppc_PLSD_crc_MLH1_male.8,ppc_PLSD_crc_MLH1_male.9,ppc_PLSD_crc_MLH1_male.10,ppc_PLSD_crc_MLH1_male.11,ppc_PLSD_crc_MLH1_female.1,ppc_PLSD_crc_MLH1_female.2,ppc_PLSD_crc_MLH1_female.3,ppc_PLSD_crc_MLH1_female.4,ppc_PLSD_crc_MLH1_female.5,ppc_PLSD_crc_MLH1_female.6,ppc_PLSD_crc_MLH1_female.7,ppc_PLSD_crc_MLH1_female.8,ppc_PLSD_crc_MLH1_female.9,ppc_PLSD_crc_MLH1_female.10,ppc_PLSD_crc_MLH1_female.11,ppc_PLSD_crc_MSH2_male.1,ppc_PLSD_crc_MSH2_male.2,ppc_PLSD_crc_MSH2_male.3,ppc_PLSD_crc_MSH2_male.4,ppc_PLSD_crc_MSH2_male.5,ppc_PLSD_crc_MSH2_male.6,ppc_PLSD_crc_MSH2_male.7,ppc_PLSD_crc_MSH2_male.8,ppc_PLSD_crc_MSH2_male.9,ppc_PLSD_crc_MSH2_male.10,ppc_PLSD_crc_MSH2_male.11,ppc_PLSD_crc_MSH2_female.1,ppc_PLSD_crc_MSH2_female.2,ppc_PLSD_crc_MSH2_female.3,ppc_PLSD_crc_MSH2_female.4,ppc_PLSD_crc_MSH2_female.5,ppc_PLSD_crc_MSH2_female.6,ppc_PLSD_crc_MSH2_female.7,ppc_PLSD_crc_MSH2_female.8,ppc_PLSD_crc_MSH2_female.9,ppc_PLSD_crc_MSH2_female.10,ppc_PLSD_crc_MSH2_female.11,ppc_PLSD_crc_MSH6_male.1,ppc_PLSD_crc_MSH6_male.2,ppc_PLSD_crc_MSH6_male.3,ppc_PLSD_crc_MSH6_male.4,ppc_PLSD_crc_MSH6_male.5,ppc_PLSD_crc_MSH6_male.6,ppc_PLSD_crc_MSH6_male.7,ppc_PLSD_crc_MSH6_male.8,ppc_PLSD_crc_MSH6_male.9,ppc_PLSD_crc_MSH6_male.10,ppc_PLSD_crc_MSH6_male.11,ppc_PLSD_crc_MSH6_female.1,ppc_PLSD_crc_MSH6_female.2,ppc_PLSD_crc_MSH6_female.3,ppc_PLSD_crc_MSH6_female.4,ppc_PLSD_crc_MSH6_female.5,ppc_PLSD_crc_MSH6_female.6,ppc_PLSD_crc_MSH6_female.7,ppc_PLSD_crc_MSH6_female.8,ppc_PLSD_crc_MSH6_female.9,ppc_PLSD_crc_MSH6_female.10,ppc_PLSD_crc_MSH6_female.11,ppc_PLSD_crc_PMS2.1,ppc_PLSD_crc_PMS2.2,ppc_PLSD_crc_PMS2.3,ppc_PLSD_crc_PMS2.4,ppc_PLSD_crc_PMS2.5,ppc_PLSD_crc_PMS2.6,ppc_PLSD_crc_PMS2.7,ppc_PLSD_crc_PMS2.8,ppc_PLSD_crc_PMS2.9,ppc_PLSD_crc_PMS2.10,ppc_PLSD_crc_PMS2.11,ppc_Germany_index_findings.1,ppc_Germany_index_findings.2,ppc_Germany_index_findings.3,ppc_Netherlands_index_findings.1,ppc_Netherlands_index_findings.2,ppc_Netherlands_index_findings.3,ppc_Finland_index_findings.1,ppc_Finland_index_findings.2,ppc_Finland_index_findings.3,ppc_Germany_fu_adenomas,ppc_Netherlands_fu_adenomas,ppc_Finland_fu_adenomas,ppc_Germany_fu_crc.1,ppc_Germany_fu_crc.2,ppc_Germany_fu_crc.3,ppc_Germany_fu_crc.4,ppc_Netherlands_fu_crc.1,ppc_Netherlands_fu_crc.2,ppc_Netherlands_fu_crc.3,ppc_Netherlands_fu_crc.4,ppc_Finland_fu_crc.1,ppc_Finland_fu_crc.2,ppc_Finland_fu_crc.3,ppc_Finland_fu_crc.4
0.826693,0.879933,0.328734,0.529737,-1.10151,228,193,10,1.59006,0.306068,9,9,8,7,15,7,11,5,6,4,0,7,5,8,9,15,9,27,5,6,3,2,3,2,4,3,6,2,8,5,2,2,1,7,4,7,7,7,9,13,10,8,2,2,1,0,2,1,2,0,3,0,1,0,1,1,1,1,0,1,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,300,58,7,503,90,20,577,78,21,166,505,365,89,4,2,0,37,26,5,1,37,25,13,3
0.793623,0.876697,0.389862,0.530659,-1.24596,229,192,13,1.61483,0.263873,7,1,11,15,17,3,11,6,5,5,2,8,7,13,13,15,14,18,14,8,6,6,1,3,6,9,4,6,8,1,4,2,1,4,6,7,9,18,12,15,8,5,8,4,1,2,1,1,2,1,9,3,8,2,2,1,1,1,1,1,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,294,55,16,506,79,28,575,66,35,177,525,319,87,5,2,1,38,30,1,0,40,31,5,2
0.831092,0.860997,0.323964,0.534614,-1.27389,247,193,12,1.56966,0.260237,4,4,9,7,10,5,4,3,3,3,1,6,5,11,5,19,10,10,6,8,3,1,2,5,6,4,7,8,4,5,3,0,1,2,4,7,6,11,5,12,5,8,5,2,0,0,0,2,0,0,3,0,3,0,1,1,1,2,2,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,302,51,12,513,75,25,557,87,32,179,529,449,83,3,8,1,47,21,1,0,38,30,9,1
0.836952,0.876835,0.378385,0.541416,-1.32193,245,195,16,1.89284,0.339241,7,5,6,7,8,7,7,4,3,1,3,2,5,7,7,13,11,12,13,15,5,6,4,3,8,4,8,3,5,0,2,1,2,2,2,6,6,12,8,13,11,10,3,1,0,1,1,2,0,2,7,3,2,2,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,52,13,515,81,17,571,87,18,190,557,342,85,6,1,3,43,23,1,2,34,27,12,5
0.865673,0.871803,0.396546,0.553164,-1.28954,241,194,10,1.73688,0.30736,4,7,5,10,12,3,10,2,7,2,1,5,7,11,10,11,5,10,7,14,1,2,2,4,6,4,5,7,7,0,4,1,2,4,1,8,11,14,9,9,7,13,4,6,1,0,5,3,2,1,4,3,5,0,3,0,0,0,4,2,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,296,54,15,494,96,23,561,88,27,184,536,352,89,2,0,4,41,25,1,2,32,27,18,1
0.825297,0.885078,0.322843,0.552458,-1.28791,233,197,12,1.52702,0.2575,7,3,9,6,12,5,7,4,5,2,1,11,8,11,14,14,11,13,7,13,6,2,2,4,5,2,7,3,4,6,2,2,0,1,2,4,4,12,9,13,6,15,2,2,1,0,2,3,2,1,5,2,2,0,2,0,0,1,2,2,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,292,50,23,512,71,30,554,79,43,203,551,353,89,4,0,2,49,19,1,0,43,23,11,1
0.830874,0.865662,0.50751,0.538661,-1.24385,237,197,18,1.60774,0.281019,7,8,7,4,14,8,6,5,4,3,2,12,6,7,16,22,14,19,7,1,7,3,1,1,4,2,8,8,6,0,2,1,1,5,0,3,3,5,9,17,12,7,1,4,0,1,1,3,4,2,5,2,2,3,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,298,52,15,487,90,36,574,80,22,181,522,367,81,7,1,6,35,31,2,1,36,24,16,2
0.808668,0.8772,0.355654,0.537768,-1.3059,222,197,15,1.79861,0.270821,7,6,10,6,9,7,9,6,6,4,2,7,6,5,13,10,15,18,7,4,4,7,6,8,13,3,6,5,11,4,5,5,2,6,1,7,10,15,6,16,15,6,2,6,0,0,1,2,2,1,6,2,2,2,1,0,1,2,0,2,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,299,52,14,507,76,30,571,76,29,202,574,377,87,5,2,1,46,16,5,2,36,28,12,2
0.846152,0.835639,0.518655,0.535401,-1.34067,254,189,12,2.15797,0.230729,5,5,22,8,14,8,15,4,3,2,1,9,9,8,11,21,10,14,5,9,3,3,3,2,4,9,8,5,2,5,4,0,1,4,3,5,1,11,10,17,9,14,5,4,1,3,2,3,3,2,2,3,4,1,2,0,0,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,305,51,9,526,68,19,553,94,29,185,519,398,89,3,1,2,37,29,1,2,43,24,10,1
0.830754,0.89688,0.280565,0.556118,-1.15809,239,190,8,1.5618,0.321822,7,5,11,8,14,14,9,2,7,3,2,13,4,14,10,18,11,17,11,6,6,5,2,1,8,6,8,3,9,6,4,2,3,3,4,9,3,13,4,18,8,9,6,2,0,2,0,3,4,2,4,6,6,0,2,3,1,1,0,3,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,288,56,21,510,73,30,571,79,26,177,575,389,85,4,2,4,49,17,0,3,30,30,14,4
0.8375,0.864082,0.424204,0.522405,-1.20589,234,186,14,1.9193,0.244136,3,1,6,6,15,10,11,3,7,4,3,6,5,10,9,18,7,12,7,10,6,5,2,2,7,5,13,4,3,5,3,4,1,1,2,7,8,8,7,10,6,10,8,7,1,3,3,1,5,2,3,3,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,306,47,12,511,82,20,552,94,30,165,559,360,91,1,2,1,51,17,1,0,38,27,9,4
0.829393,0.871915,0.48791,0.54103,-1.28597,248,187,14,1.72447,0.282906,8,4,11,7,15,6,11,3,5,5,0,4,5,14,9,16,13,11,6,12,5,5,1,4,6,8,7,2,5,2,2,2,3,4,5,7,6,14,7,17,13,10,5,4,0,1,1,2,4,2,3,1,0,1,4,0,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,307,51,7,525,72,16,565,79,32,193,555,354,92,2,1,0,36,31,2,0,30,24,20,4
0.823613,0.906748,0.532685,0.554726,-1.14939,239,202,19,2.19539,0.278107,5,4,5,4,9,11,7,8,5,2,0,5,5,8,11,10,7,8,6,8,4,10,2,4,6,5,5,5,10,2,2,1,1,3,5,8,6,11,9,11,9,8,3,4,0,1,1,1,1,4,4,1,4,1,1,0,1,2,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,303,49,13,501,92,20,579,72,25,190,518,349,87,5,1,2,43,24,1,1,47,19,10,2
0.871108,0.877279,0.375192,0.568039,-1.35001,251,193,16,1.76433,0.302167,7,5,10,3,7,6,8,6,6,1,2,5,3,5,4,20,7,16,6,8,3,3,3,2,3,5,9,6,7,2,1,0,1,1,5,7,8,12,10,22,12,9,6,2,0,0,0,0,3,2,6,3,2,1,0,1,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,305,47,13,501,88,24,559,81,36,182,540,390,87,5,2,1,45,21,2,1,39,25,12,2
0.82483,0.838463,0.554722,0.524214,-1.3166,245,175,18,1.65411,0.208323,6,7,10,12,8,6,7,4,7,0,1,3,7,16,10,11,13,20,9,7,3,6,3,4,4,3,13,6,5,6,4,3,2,3,2,6,9,11,7,14,4,16,6,6,0,2,3,1,3,2,1,4,4,1,3,0,1,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,310,48,7,526,65,22,566,80,30,191,573,419,89,4,1,1,48,18,1,2,43,19,14,2
0.830477,0.817614,0.451979,0.521407,-1.41605,238,180,16,1.5649,0.267687,3,8,6,11,11,7,9,6,3,1,0,5,4,12,13,15,6,11,9,7,7,6,2,6,6,1,10,5,3,5,3,2,3,5,4,2,3,15,6,13,7,13,6,5,0,0,1,1,4,0,4,8,1,2,3,1,0,0,1,1,2,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,319,37,9,517,76,20,561,82,33,181,554,391,90,2,3,0,46,21,2,0,44,21,12,1
0.852885,0.898391,0.383173,0.569933,-1.3639,230,195,17,1.81237,0.241077,5,1,12,5,17,6,10,6,5,1,2,8,5,16,4,13,11,13,8,14,9,5,1,3,5,8,12,4,7,6,5,1,3,2,4,5,14,13,11,10,8,3,4,2,0,0,3,4,4,1,4,4,3,1,4,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292,59,14,505,85,23,560,95,21,216,572,410,89,2,2,2,36,29,3,1,37,32,9,0
0.828533,0.818347,0.334898,0.501641,-1.2207,234,181,16,1.73607,0.332139,3,5,7,3,8,10,5,3,3,1,2,7,1,15,8,12,5,16,0,4,6,3,3,5,8,4,10,9,14,4,8,2,5,3,3,10,3,16,8,17,8,19,10,3,2,0,2,1,2,2,3,2,4,2,2,0,0,2,1,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,310,48,7,515,83,15,582,71,23,166,493,378,88,5,1,1,49,20,0,0,38,27,9,4
0.808886,0.867508,0.378481,0.53924,-1.43216,242,184,14,1.51892,0.201794,0,2,10,9,21,4,9,3,3,0,0,3,3,19,11,15,11,11,8,12,4,1,5,1,11,2,6,5,5,1,4,6,1,2,4,8,3,16,15,16,8,8,7,4,0,0,3,5,1,0,3,2,1,1,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,294,62,9,520,64,29,574,78,24,189,534,369,90,2,2,1,44,24,1,0,40,25,12,1
0.835568,0.837215,0.524262,0.530757,-1.30454,232,195,21,1.72253,0.256417,4,7,10,4,8,5,12,4,6,0,1,13,8,9,8,15,10,14,7,8,4,6,4,5,3,4,11,7,8,1,1,1,0,6,1,6,4,11,4,10,5,8,4,9,0,0,0,0,2,2,0,1,1,1,4,0,0,2,1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,303,47,15,518,74,21,561,88,27,190,555,364,88,5,1,1,46,22,1,0,31,33,11,3
0.830783,0.882242,0.309993,0.532734,-1.21174,231,200,9,1.70532,0.291382,7,4,8,6,8,4,10,5,4,1,1,5,5,15,12,12,9,11,8,13,8,7,2,2,7,6,4,7,8,3,3,1,0,6,6,6,5,15,13,18,6,17,6,6,0,0,3,2,3,0,4,4,3,1,0,2,0,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,298,51,16,504,92,17,569,84,23,176,566,436,93,1,1,0,39,28,1,1,47,23,7,1
0.816594,0.85212,0.37061,0.511544,-1.28563,233,186,15,1.66681,0.252999,8,7,9,7,11,6,6,4,3,4,1,6,4,7,7,14,12,15,5,10,4,4,1,1,3,3,9,5,8,5,4,0,3,3,3,5,3,10,6,10,13,8,3,3,0,1,2,1,1,0,4,1,0,1,1,0,0,4,1,3,4,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,297,61,7,512,79,22,559,95,22,156,551,368,86,6,2,1,38,27,2,2,32,30,16,0
0.831409,0.875947,0.290619,0.539175,-1.3736,239,190,6,1.67499,0.278074,5,7,10,10,15,5,11,4,4,2,1,5,5,10,9,26,17,19,8,13,6,5,2,2,6,9,7,5,5,4,1,3,2,0,3,12,11,11,10,14,11,8,8,1,0,0,3,1,2,2,4,3,1,2,0,0,0,2,0,3,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,299,55,11,521,68,24,567,72,37,169,589,369,91,3,0,1,48,19,1,1,39,27,9,3
0.812092,0.850801,0.434377,0.522991,-1.28436,226,193,11,1.65208,0.221556,8,5,13,11,11,6,12,4,3,3,0,10,7,12,12,26,6,12,5,8,2,3,3,3,1,0,8,1,4,0,5,2,1,6,1,4,9,7,7,15,9,11,6,4,0,0,1,3,4,2,2,5,3,2,2,0,0,1,1,1,2,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,289,58,18,500,87,26,548,91,37,173,535,319,88,3,1,3,33,34,1,1,37,28,12,1
0.823397,0.859808,0.331209,0.522945,-1.27714,231,191,7,1.56567,0.267406,6,8,7,9,12,8,8,5,9,1,0,8,3,10,14,15,11,20,4,8,7,6,4,1,4,5,5,4,6,2,2,4,1,3,1,5,4,15,11,11,7,6,3,2,1,0,1,4,1,0,6,1,2,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,309,42,14,523,68,22,559,77,40,185,531,358,87,5,1,2,46,20,2,1,37,32,8,1
0.828514,0.852826,0.466847,0.52903,-1.34531,240,190,14,1.51439,0.247481,3,6,12,5,14,11,8,4,8,1,4,5,4,11,10,19,10,11,10,10,1,4,2,4,6,3,4,8,6,0,4,0,0,2,1,5,9,9,10,10,9,11,5,7,2,0,2,2,1,0,3,6,4,0,2,0,1,0,0,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,304,48,13,520,72,21,568,78,30,174,546,392,84,6,2,3,37,31,0,1,27,34,14,3
0.820981,0.852174,0.458129,0.51679,-1.26086,250,195,13,1.52953,0.280156,5,10,12,10,7,7,12,3,4,2,4,6,6,13,13,14,8,8,10,6,5,6,4,2,5,5,8,0,3,1,2,0,0,4,2,9,4,11,9,8,9,12,2,1,1,0,3,3,4,2,5,1,2,3,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,298,53,14,510,79,24,560,89,27,159,529,400,89,1,1,4,45,21,3,0,45,22,9,2
0.821944,0.866899,0.240108,0.525257,-1.28526,244,193,13,1.77659,0.278273,8,5,8,6,10,7,13,5,6,1,1,3,10,12,12,17,13,18,4,15,3,3,4,3,8,3,11,6,4,3,4,0,2,3,2,4,3,20,8,17,17,10,6,2,1,0,2,1,1,2,2,1,2,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,282,61,22,488,90,35,555,92,29,146,588,408,82,7,2,4,40,26,2,1,37,28,13,0
0.802432,0.839996,0.358021,0.501967,-1.2445,232,189,9,1.50837,0.259535,6,9,13,9,14,4,6,5,4,2,4,7,2,11,14,21,16,13,9,15,4,7,3,2,7,6,10,6,5,3,2,2,0,8,7,11,6,12,8,21,13,12,5,4,0,0,6,1,3,0,2,3,2,1,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,291,56,18,505,83,25,564,83,29,177,564,329,90,5,0,0,48,19,1,1,38,26,9,5
0.81989,0.837955,0.372724,0.507583,-1.23847,237,193,14,1.75717,0.24603,4,0,11,8,5,6,15,3,1,1,0,9,7,12,9,19,9,7,8,9,7,7,1,3,1,6,9,3,4,4,2,3,0,4,2,6,4,10,5,12,9,10,5,3,1,2,3,0,2,0,5,2,3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,50,14,492,101,20,566,88,22,162,530,366,84,5,1,5,42,26,0,1,34,29,15,0
0.810186,0.845839,0.46387,0.502347,-1.25465,242,188,18,1.43219,0.359491,4,4,8,6,14,5,11,5,4,5,6,7,3,5,12,25,6,19,8,10,6,5,1,5,3,1,13,4,2,6,3,0,2,5,4,8,6,15,4,10,9,7,3,2,1,0,0,4,1,1,2,1,7,1,0,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,297,56,12,506,86,21,555,98,23,187,560,378,88,3,3,1,36,28,3,2,38,30,8,2
0.841321,0.887139,0.420674,0.555471,-1.2414,243,198,11,1.86862,0.261608,7,4,3,5,10,5,7,2,5,2,1,9,3,13,6,15,7,13,6,12,3,7,2,2,7,6,9,10,6,2,3,2,0,5,3,5,5,9,9,15,16,14,3,1,0,3,1,1,2,1,4,2,4,0,2,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308,45,12,521,69,23,581,68,27,212,515,345,87,3,2,3,45,23,1,0,41,25,11,1
0.787846,0.838291,0.320295,0.495148,-1.21774,228,188,11,1.59447,0.275391,6,7,11,8,17,10,11,6,5,2,0,7,4,8,12,15,12,21,13,8,6,5,3,1,6,5,6,6,4,5,4,2,1,10,4,9,9,9,12,12,11,9,7,2,0,0,1,0,2,2,3,0,3,0,3,0,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,297,52,16,504,85,24,565,79,32,147,527,362,84,7,3,1,42,22,3,2,36,25,17,0
0.816309,0.885133,0.557059,0.542559,-1.26032,240,195,13,1.68884,0.35418,14,3,8,4,12,5,12,3,4,0,1,1,5,9,8,21,7,10,6,6,1,1,2,5,3,10,5,3,5,4,6,2,3,3,3,7,9,12,10,14,7,14,4,6,0,1,0,0,5,2,1,4,1,2,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,308,45,12,521,72,20,571,76,29,223,528,380,89,5,0,1,50,18,0,1,41,26,10,1
0.856622,0.843154,0.378574,0.538149,-1.25156,241,191,12,1.58492,0.304544,1,4,4,10,8,3,9,4,7,1,1,5,4,8,8,11,15,14,9,5,5,5,3,3,3,6,9,3,7,4,3,2,2,3,3,2,5,12,6,15,12,8,4,5,0,1,2,0,3,1,5,3,5,1,1,1,0,0,1,3,6,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,298,50,17,516,80,17,571,77,28,184,566,432,88,6,0,1,33,30,2,4,43,24,9,2
0.789582,0.849405,0.511634,0.509183,-1.3312,215,190,20,1.61262,0.29874,7,9,5,5,14,11,8,3,3,4,1,8,7,15,5,18,10,16,12,7,2,5,4,1,7,5,8,6,10,1,7,2,3,4,1,9,9,12,6,20,4,9,5,4,3,0,3,2,4,1,3,2,6,1,1,0,0,0,1,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,300,54,11,515,80,18,569,67,40,141,498,356,86,3,5,1,41,25,2,1,39,30,6,3
0.828373,0.876255,0.552076,0.543807,-1.28519,247,196,14,1.48328,0.353531,5,6,8,5,11,7,4,4,6,3,2,4,4,11,14,16,11,15,5,9,6,6,3,4,2,3,12,5,7,2,3,2,1,1,5,7,7,15,12,12,8,11,8,4,1,0,1,2,0,0,0,7,1,2,0,1,0,1,0,0,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,293,50,22,502,85,26,553,96,27,202,570,409,88,3,1,3,46,20,2,1,34,32,10,2
0.846466,0.850642,0.332922,0.529404,-1.22778,242,188,8,1.85961,0.332283,3,7,4,7,12,7,10,4,6,2,0,8,6,9,5,14,16,10,11,9,4,3,1,1,6,5,12,3,9,4,2,1,2,3,1,4,4,6,6,8,9,12,6,6,0,2,3,0,1,0,4,5,3,1,2,2,2,1,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,57,14,504,82,27,549,92,35,173,557,415,91,2,1,1,37,27,4,1,36,27,12,3
0.834388,0.886784,0.271745,0.53901,-1.20537,244,200,12,1.52584,0.315538,7,6,10,5,13,5,6,6,9,0,1,6,3,11,12,22,15,12,3,10,2,4,3,3,7,6,7,5,3,3,3,2,1,3,7,10,5,11,10,13,7,13,8,4,2,1,0,2,4,3,2,1,3,0,1,1,1,0,2,4,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,314,38,13,516,80,17,590,66,20,178,551,389,89,0,3,3,43,24,1,1,38,31,9,0
0.815186,0.857851,0.504773,0.523725,-1.2789,242,189,15,1.96017,0.239715,8,5,12,10,11,7,5,10,4,1,1,5,7,14,9,13,8,18,7,12,7,0,5,3,6,5,8,8,7,6,3,1,0,8,0,3,4,10,3,12,8,10,6,6,1,2,2,0,2,0,5,3,3,2,1,2,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,288,56,21,497,92,24,549,85,42,162,563,418,85,4,4,2,45,23,1,0,44,21,12,1
0.82617,0.864338,0.278957,0.52537,-1.19542,244,188,7,1.89455,0.323614,4,3,9,8,10,9,14,4,6,5,1,2,5,7,9,20,6,16,6,8,5,2,6,2,3,3,7,10,11,4,2,0,2,2,3,6,6,11,17,15,6,10,1,6,0,2,3,3,2,3,4,2,3,3,1,1,2,1,3,1,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,310,41,14,519,69,25,576,72,28,155,502,394,90,1,2,2,44,22,3,0,36,25,15,2
0.809858,0.865638,0.569769,0.531946,-1.38159,233,193,22,1.70967,0.239778,7,3,9,7,11,8,7,8,4,5,1,7,7,11,10,13,14,20,9,12,2,5,4,2,3,4,11,8,9,2,1,2,1,3,7,6,4,11,10,11,8,6,3,9,0,2,1,1,1,4,3,5,4,2,0,2,2,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,306,48,11,507,86,20,579,73,24,197,559,395,90,3,0,2,48,18,2,1,38,24,16,0
0.819912,0.858321,0.358355,0.531535,-1.35184,225,185,7,1.85242,0.268983,6,5,11,9,11,6,7,4,7,1,0,5,5,10,7,19,8,19,4,6,3,5,1,3,7,5,5,9,6,5,3,3,2,8,4,10,4,18,7,22,6,7,4,0,2,1,3,4,2,3,5,4,1,3,1,1,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,49,18,502,83,28,558,89,29,180,567,359,81,7,5,2,37,29,3,0,38,29,10,1
0.845783,0.870489,0.421646,0.541307,-1.21972,250,190,16,1.81353,0.298009,4,2,10,9,13,8,12,3,5,3,0,7,5,10,7,12,9,12,3,13,2,3,1,5,6,4,7,5,9,2,1,1,0,1,5,3,3,12,5,17,12,7,3,5,0,1,3,2,2,1,2,2,2,2,1,1,1,3,0,4,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286,64,15,508,88,17,557,94,25,181,500,387,85,6,2,2,49,18,1,1,45,25,7,1
0.81889,0.873035,0.41572,0.528859,-1.32068,232,200,18,1.92391,0.281848,3,6,6,6,8,4,6,4,8,0,2,9,2,12,8,21,11,20,9,10,6,3,1,3,4,3,8,4,2,4,1,2,0,4,4,8,7,7,8,9,11,8,3,7,0,0,3,1,4,0,1,4,1,2,0,1,0,0,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,303,55,7,513,86,14,578,82,16,214,531,408,88,3,1,3,45,22,2,0,45,21,11,1
0.861609,0.860478,0.324234,0.553234,-1.29413,252,190,13,1.74812,0.31189,9,7,12,7,7,6,5,3,7,3,0,4,2,13,13,11,10,16,7,3,3,7,3,4,5,7,11,8,7,5,5,1,4,7,3,8,7,9,8,17,10,10,4,4,1,1,4,2,4,1,2,3,4,0,0,1,0,3,1,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,304,46,15,496,91,26,557,82,37,194,537,352,91,2,2,0,44,22,2,1,36,26,14,2
0.83876,0.867211,0.289962,0.541408,-1.29298,245,200,12,1.90069,0.251331,8,3,13,9,10,9,6,7,9,0,2,4,11,14,8,17,11,10,10,16,9,4,1,4,11,6,8,4,2,2,1,1,2,0,5,4,12,12,8,18,10,11,3,5,1,1,1,2,3,1,7,2,2,4,3,1,1,1,1,3,2,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,304,43,18,496,83,34,577,72,27,166,527,397,89,2,2,2,45,21,3,0,44,20,12,2
