# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = ppc_model
# start_datetime = 2022-07-15 20:21:25 UTC
# method = generate_quantities
#   generate_quantities
#     fitted_params = fit-1.csv
# id = 1 (Default)
# data
#   file = calibration.json
# init = 2 (Default)
# random
#   seed = 179273488 (Default)
# output
#   file = ppc-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
p_MSI_MLH1,p_MSI_MSH2,p_MSI_MSH6,pred_log_risk_ratio_under60,pred_log_risk_ratio_lowrisk,ppc_Dabir_MSI_MLH1,ppc_Dabir_MSI_MSH2,ppc_Dabir_MSI_MSH6,ppc_risk_ratio_under60,ppc_risk_ratio_lowrisk,ppc_PLSD_crc_MLH1_male.1,ppc_PLSD_crc_MLH1_male.2,ppc_PLSD_crc_MLH1_male.3,ppc_PLSD_crc_MLH1_male.4,ppc_PLSD_crc_MLH1_male.5,ppc_PLSD_crc_MLH1_male.6,ppc_PLSD_crc_MLH1_male.7,ppc_PLSD_crc_MLH1_male.8,ppc_PLSD_crc_MLH1_male.9,ppc_PLSD_crc_MLH1_male.10,ppc_PLSD_crc_MLH1_male.11,ppc_PLSD_crc_MLH1_female.1,ppc_PLSD_crc_MLH1_female.2,ppc_PLSD_crc_MLH1_female.3,ppc_PLSD_crc_MLH1_female.4,ppc_PLSD_crc_MLH1_female.5,ppc_PLSD_crc_MLH1_female.6,ppc_PLSD_crc_MLH1_female.7,ppc_PLSD_crc_MLH1_female.8,ppc_PLSD_crc_MLH1_female.9,ppc_PLSD_crc_MLH1_female.10,ppc_PLSD_crc_MLH1_female.11,ppc_PLSD_crc_MSH2_male.1,ppc_PLSD_crc_MSH2_male.2,ppc_PLSD_crc_MSH2_male.3,ppc_PLSD_crc_MSH2_male.4,ppc_PLSD_crc_MSH2_male.5,ppc_PLSD_crc_MSH2_male.6,ppc_PLSD_crc_MSH2_male.7,ppc_PLSD_crc_MSH2_male.8,ppc_PLSD_crc_MSH2_male.9,ppc_PLSD_crc_MSH2_male.10,ppc_PLSD_crc_MSH2_male.11,ppc_PLSD_crc_MSH2_female.1,ppc_PLSD_crc_MSH2_female.2,ppc_PLSD_crc_MSH2_female.3,ppc_PLSD_crc_MSH2_female.4,ppc_PLSD_crc_MSH2_female.5,ppc_PLSD_crc_MSH2_female.6,ppc_PLSD_crc_MSH2_female.7,ppc_PLSD_crc_MSH2_female.8,ppc_PLSD_crc_MSH2_female.9,ppc_PLSD_crc_MSH2_female.10,ppc_PLSD_crc_MSH2_female.11,ppc_PLSD_crc_MSH6_male.1,ppc_PLSD_crc_MSH6_male.2,ppc_PLSD_crc_MSH6_male.3,ppc_PLSD_crc_MSH6_male.4,ppc_PLSD_crc_MSH6_male.5,ppc_PLSD_crc_MSH6_male.6,ppc_PLSD_crc_MSH6_male.7,ppc_PLSD_crc_MSH6_male.8,ppc_PLSD_crc_MSH6_male.9,ppc_PLSD_crc_MSH6_male.10,ppc_PLSD_crc_MSH6_male.11,ppc_PLSD_crc_MSH6_female.1,ppc_PLSD_crc_MSH6_female.2,ppc_PLSD_crc_MSH6_female.3,ppc_PLSD_crc_MSH6_female.4,ppc_PLSD_crc_MSH6_female.5,ppc_PLSD_crc_MSH6_female.6,ppc_PLSD_crc_MSH6_female.7,ppc_PLSD_crc_MSH6_female.8,ppc_PLSD_crc_MSH6_female.9,ppc_PLSD_crc_MSH6_female.10,ppc_PLSD_crc_MSH6_female.11,ppc_PLSD_crc_PMS2.1,ppc_PLSD_crc_PMS2.2,ppc_PLSD_crc_PMS2.3,ppc_PLSD_crc_PMS2.4,ppc_PLSD_crc_PMS2.5,ppc_PLSD_crc_PMS2.6,ppc_PLSD_crc_PMS2.7,ppc_PLSD_crc_PMS2.8,ppc_PLSD_crc_PMS2.9,ppc_PLSD_crc_PMS2.10,ppc_PLSD_crc_PMS2.11,ppc_Germany_index_findings.1,ppc_Germany_index_findings.2,ppc_Germany_index_findings.3,ppc_Netherlands_index_findings.1,ppc_Netherlands_index_findings.2,ppc_Netherlands_index_findings.3,ppc_Finland_index_findings.1,ppc_Finland_index_findings.2,ppc_Finland_index_findings.3,ppc_Germany_fu_adenomas,ppc_Netherlands_fu_adenomas,ppc_Finland_fu_adenomas,ppc_Germany_fu_crc.1,ppc_Germany_fu_crc.2,ppc_Germany_fu_crc.3,ppc_Germany_fu_crc.4,ppc_Netherlands_fu_crc.1,ppc_Netherlands_fu_crc.2,ppc_Netherlands_fu_crc.3,ppc_Netherlands_fu_crc.4,ppc_Finland_fu_crc.1,ppc_Finland_fu_crc.2,ppc_Finland_fu_crc.3,ppc_Finland_fu_crc.4
0.847978,0.902835,0.410028,0.566769,-1.20313,248,196,16,1.87434,0.313034,6,8,11,5,15,8,12,6,2,0,2,5,6,11,10,17,8,14,4,8,3,4,4,1,3,9,7,7,7,0,1,2,2,3,3,10,7,14,5,12,4,8,4,1,0,1,2,0,6,2,5,2,3,3,0,0,1,0,3,4,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,308,42,15,505,90,18,546,104,26,181,573,400,93,1,1,0,41,22,3,3,41,22,14,1
0.826496,0.857268,0.435181,0.52778,-1.2842,235,193,17,1.7258,0.304989,7,7,9,8,13,4,13,8,2,1,2,7,4,9,9,17,11,22,8,9,4,5,1,3,6,2,15,5,3,3,4,2,2,5,1,9,9,5,8,17,8,9,8,8,0,0,7,2,1,2,4,2,4,1,3,0,1,0,3,3,1,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,299,51,15,496,84,33,570,79,27,187,564,399,91,1,1,2,38,27,4,0,42,22,13,1
0.816754,0.861682,0.406361,0.518704,-1.19892,221,182,15,1.77638,0.294625,6,5,12,8,7,3,4,4,2,0,0,7,5,14,11,20,14,12,8,10,2,5,5,2,3,9,7,9,16,4,2,3,0,0,4,4,5,9,12,17,9,10,3,4,0,0,1,1,1,1,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,47,10,508,85,20,544,98,34,183,542,377,87,3,2,3,50,17,1,1,42,26,8,2
0.800795,0.861118,0.433891,0.518578,-1.32211,225,189,15,1.49944,0.295336,1,9,11,8,13,4,11,4,0,2,0,13,8,11,7,12,10,10,5,9,1,5,2,4,2,8,10,7,3,3,2,1,3,4,3,3,7,11,14,16,7,11,3,3,0,0,1,0,4,1,3,3,3,1,0,2,3,1,0,2,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,299,52,14,488,100,25,578,71,27,158,540,350,91,2,0,2,44,18,6,1,33,34,10,1
0.829289,0.869454,0.399108,0.546219,-1.26425,233,192,11,1.73624,0.26705,6,9,9,14,15,8,9,4,2,4,1,14,4,16,12,15,8,14,7,7,8,8,1,4,6,4,6,6,8,2,3,1,1,2,4,3,2,5,10,15,11,11,5,4,1,1,2,3,4,2,7,1,3,2,1,0,0,2,1,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,297,54,14,506,85,22,551,96,29,174,537,391,89,4,0,2,38,29,1,1,39,23,14,2
0.870921,0.870031,0.385113,0.553639,-1.25114,247,190,17,1.75871,0.262143,3,5,7,9,9,5,8,6,5,0,2,9,0,11,11,15,10,15,12,7,5,2,4,1,7,4,4,4,3,3,0,0,1,4,2,9,4,3,9,11,5,5,3,6,2,0,4,3,4,1,3,2,3,2,1,0,1,2,2,1,2,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,306,47,12,543,53,17,579,73,24,161,550,383,89,5,0,1,41,27,0,1,40,21,17,0
0.813632,0.870531,0.348807,0.519093,-1.21113,226,201,10,1.85132,0.329283,5,4,6,7,14,9,3,10,4,3,0,5,5,11,12,18,12,19,9,7,4,2,4,5,11,6,8,5,10,6,1,0,2,4,3,10,4,13,12,12,8,10,9,2,0,2,1,0,2,0,2,1,3,2,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,60,10,505,87,21,578,70,28,185,536,346,91,2,2,0,38,29,1,1,31,26,20,1
0.834863,0.853556,0.459194,0.528069,-1.20552,240,185,11,1.55955,0.351265,5,4,5,11,10,5,9,9,5,0,1,16,6,13,11,14,6,14,2,9,2,7,3,1,4,6,7,4,6,3,2,2,1,3,2,8,3,16,9,11,13,9,3,3,0,1,3,3,3,2,2,2,4,1,1,1,0,0,1,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,298,51,16,522,67,24,571,80,25,167,556,369,92,0,1,2,48,19,1,1,38,31,7,2
0.824246,0.861112,0.42543,0.533471,-1.25174,247,190,18,1.8056,0.261399,7,6,7,8,12,9,8,2,3,2,0,3,5,9,6,12,8,11,5,8,4,3,1,2,8,8,15,2,6,5,0,2,1,7,5,6,10,14,6,19,8,9,6,5,1,0,0,2,1,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,295,58,12,495,91,27,570,77,29,164,512,389,88,3,3,1,48,18,2,1,26,34,16,2
0.832177,0.875156,0.37498,0.544249,-1.34333,231,198,11,1.64582,0.328609,8,7,16,6,10,6,9,2,9,4,1,7,4,13,10,17,10,15,12,10,4,11,4,1,7,5,7,6,4,1,2,2,5,4,4,4,5,8,14,11,8,7,5,5,1,2,0,2,0,2,5,3,2,2,2,0,0,2,0,1,3,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,298,56,11,510,84,19,546,88,42,180,519,410,90,3,1,1,42,24,2,1,38,19,18,3
0.835688,0.874837,0.46366,0.547978,-1.29257,243,193,17,1.56164,0.245458,4,3,12,8,16,3,6,11,2,3,1,11,7,11,6,14,10,11,8,10,2,6,3,4,8,6,6,3,7,6,3,1,0,4,7,12,6,9,6,18,8,9,6,4,3,0,2,1,1,4,2,0,4,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,288,66,11,497,91,25,550,90,36,178,546,425,91,4,0,0,35,33,1,0,33,28,14,3
0.837288,0.887302,0.44932,0.553502,-1.20322,240,199,17,1.7861,0.242092,6,5,13,6,9,5,9,0,9,5,1,5,4,6,7,15,12,6,11,9,0,2,6,1,8,5,5,2,4,5,4,2,2,6,3,6,6,10,9,18,7,5,6,5,0,1,3,0,1,1,0,2,0,1,0,0,1,1,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292,54,19,503,90,20,549,90,37,183,538,386,89,2,3,1,34,34,0,1,31,25,17,5
0.824087,0.856674,0.393511,0.5245,-1.31352,235,192,10,1.65091,0.363538,3,2,10,2,6,6,13,4,4,2,2,6,6,9,6,15,12,15,12,9,9,7,4,5,6,3,17,8,5,2,4,3,1,6,3,3,8,7,8,11,8,17,6,7,0,3,4,3,4,2,6,3,2,0,2,1,1,1,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301,52,12,497,97,19,562,93,21,169,553,380,88,4,2,1,44,21,3,1,41,22,13,2
0.85716,0.882212,0.397073,0.559617,-1.24397,253,194,13,1.6194,0.297297,4,8,12,9,9,5,11,5,4,3,1,4,10,12,10,10,10,10,11,8,3,4,4,4,6,7,7,4,12,5,2,2,3,3,5,6,7,17,12,14,13,19,4,4,0,0,2,0,0,2,1,2,0,0,4,0,1,2,0,5,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,303,44,18,505,86,22,560,89,27,201,518,415,92,0,3,0,43,23,1,2,29,37,10,2
0.826588,0.848223,0.498909,0.521592,-1.28543,238,201,14,1.80791,0.258749,7,8,12,8,9,5,12,4,1,3,1,6,4,16,10,15,10,11,9,7,3,10,2,1,5,5,10,3,7,2,3,3,2,3,4,9,8,13,13,13,11,14,8,5,2,1,2,2,2,1,9,5,2,2,0,0,0,2,2,2,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,286,56,23,496,94,23,570,77,29,173,521,380,90,2,1,2,33,28,5,3,39,25,11,3
0.809479,0.871575,0.256242,0.518142,-1.28354,233,198,7,1.85435,0.252629,2,5,13,8,7,5,5,4,8,2,0,7,2,12,9,21,11,17,10,9,4,9,4,6,6,7,9,4,5,5,3,1,1,5,2,10,5,15,9,22,16,16,2,5,0,0,2,3,4,1,5,3,4,3,1,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,291,59,15,491,100,22,569,82,25,180,568,340,90,2,0,3,45,20,4,0,34,28,13,3
0.822994,0.865108,0.487571,0.522464,-1.25772,235,191,17,1.51858,0.298035,4,9,6,8,11,5,9,3,5,3,2,4,4,8,12,12,9,10,12,13,2,6,1,3,7,2,6,5,6,1,5,1,1,2,2,7,9,10,10,12,6,14,5,6,0,0,2,1,4,1,4,2,3,3,2,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,327,33,5,520,70,23,577,67,32,203,582,418,90,0,2,3,47,17,1,4,50,19,9,0
0.821265,0.878669,0.37313,0.534017,-1.21007,233,186,11,1.54405,0.286783,9,9,5,9,11,5,9,8,5,1,4,11,4,5,10,10,9,13,6,8,7,3,5,4,8,5,10,4,12,1,0,3,4,7,5,10,10,13,5,22,10,8,3,10,0,2,4,3,6,2,4,2,3,2,0,0,1,2,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,58,16,501,86,26,559,93,24,169,548,378,89,3,3,0,40,27,1,1,35,28,13,2
0.840019,0.884558,0.389934,0.550453,-1.34713,237,203,11,1.55042,0.318766,8,3,4,5,11,8,13,4,3,2,1,6,2,8,9,21,9,13,14,12,9,6,2,2,11,5,11,9,3,7,3,2,1,7,5,9,4,13,5,13,7,6,2,1,0,0,2,1,2,4,3,2,2,1,2,0,1,2,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,317,38,10,516,77,20,557,90,29,172,560,374,84,4,6,1,38,29,2,0,49,16,13,0
0.813267,0.85929,0.305373,0.525061,-1.30776,231,191,10,1.76007,0.317399,5,5,8,7,10,4,13,5,1,3,1,5,5,9,11,18,10,13,8,4,1,4,4,1,10,9,10,9,7,4,2,2,3,3,3,6,3,13,11,11,4,15,6,4,2,0,0,1,0,1,0,2,1,2,1,0,1,2,2,0,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,285,53,27,513,70,30,575,72,29,176,522,366,91,2,2,0,41,25,2,1,37,33,7,1
0.823214,0.872245,0.460636,0.539219,-1.37588,233,198,15,1.61513,0.233202,5,8,13,6,12,6,8,4,7,1,4,7,8,11,11,13,12,21,9,12,7,5,3,2,5,7,5,7,6,2,7,2,0,4,2,5,5,11,10,13,14,8,6,5,1,1,0,1,1,0,3,5,4,1,1,0,2,2,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,307,46,12,517,67,29,567,75,34,185,537,363,91,3,1,0,46,22,1,0,45,21,12,0
0.836301,0.845842,0.328463,0.520683,-1.19016,244,190,12,1.89378,0.299163,4,3,10,6,10,11,7,5,4,3,0,6,4,12,12,20,12,15,7,10,2,3,3,1,7,4,13,5,6,6,2,7,1,5,6,9,2,14,9,13,15,5,4,7,0,0,1,2,2,3,2,3,0,2,1,2,1,0,1,1,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,307,37,21,512,77,24,561,89,26,165,511,412,91,3,0,1,49,19,1,0,37,28,13,0
0.876209,0.875423,0.289728,0.561837,-1.21154,247,201,12,1.7682,0.304767,7,2,7,9,7,7,12,7,6,2,0,9,2,18,10,18,14,21,6,9,1,5,1,3,5,5,5,6,6,5,6,3,5,4,3,4,3,19,12,22,8,12,8,5,0,1,2,1,2,3,6,5,3,2,3,0,0,1,0,3,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,315,39,11,513,77,23,580,68,28,184,496,454,87,8,0,0,44,22,2,1,39,32,7,0
0.799455,0.853566,0.282102,0.490817,-1.2359,234,198,9,1.57257,0.264257,6,5,12,4,11,4,11,6,7,4,1,9,4,13,9,16,7,12,5,10,6,6,4,4,3,7,5,7,4,3,4,4,3,4,4,7,5,15,5,10,11,13,3,2,0,1,1,0,0,3,3,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,53,15,505,94,14,571,75,30,156,536,412,86,5,0,4,49,16,2,2,38,28,10,2
0.822866,0.846664,0.351659,0.520616,-1.34151,236,183,10,1.45517,0.234643,6,3,6,7,9,5,3,4,6,0,6,4,5,5,6,8,6,9,10,6,3,4,4,0,8,5,9,0,10,3,8,1,2,4,3,8,5,14,10,15,6,11,2,5,1,1,0,1,0,0,5,2,4,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,52,20,529,56,28,564,91,21,188,503,396,90,2,2,1,42,25,1,1,38,28,10,2
0.837534,0.856614,0.585322,0.534502,-1.23259,241,189,23,1.75656,0.336252,4,1,7,11,7,4,9,3,7,2,3,3,4,10,10,17,8,10,5,7,4,3,1,1,7,3,4,5,5,4,3,4,1,1,5,9,6,9,7,12,3,6,3,4,0,0,0,0,2,2,3,2,5,2,1,0,2,0,0,1,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,297,53,15,517,77,19,576,83,17,197,573,397,89,4,1,1,42,26,1,0,35,25,15,3
0.833676,0.893774,0.420351,0.559859,-1.31609,231,201,15,1.87252,0.325396,8,8,10,13,7,3,11,2,9,1,1,7,3,7,13,13,12,24,7,11,7,3,3,2,9,3,4,4,7,4,2,7,1,5,2,11,6,12,5,13,11,9,8,2,2,1,3,2,1,3,1,5,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,57,11,510,84,19,568,90,18,223,583,380,87,3,2,3,40,27,1,1,30,37,11,0
0.847939,0.890656,0.32128,0.552737,-1.20435,241,199,9,1.8119,0.272204,3,4,9,9,19,5,10,5,3,2,3,11,6,12,9,16,18,8,10,9,4,3,6,1,6,2,6,2,7,3,2,1,1,6,5,12,6,8,8,18,14,9,5,3,0,2,2,3,4,1,4,2,1,2,1,1,0,1,1,0,4,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,305,51,9,508,75,30,569,79,28,165,495,388,92,1,2,0,46,21,1,1,43,31,4,0
0.834353,0.848637,0.328359,0.527664,-1.3187,238,197,7,1.62202,0.182244,12,5,8,8,11,8,12,7,7,1,2,5,5,9,11,16,15,12,8,9,3,4,2,4,7,6,7,2,9,3,5,1,4,5,3,10,9,11,8,14,9,13,3,5,1,0,2,2,0,1,2,1,1,1,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,303,50,12,504,81,28,564,92,20,165,558,378,90,2,2,1,50,13,2,4,40,24,11,3
0.821525,0.85519,0.379589,0.520454,-1.22871,239,185,12,1.80654,0.247252,4,8,10,5,5,6,8,2,2,2,0,6,3,16,19,13,20,15,6,9,5,4,6,4,2,3,6,9,3,5,1,6,3,6,1,9,6,10,12,14,10,15,5,4,0,0,4,3,4,0,1,1,4,2,2,1,1,0,1,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294,58,13,514,78,21,565,82,29,167,498,378,85,3,4,3,41,26,2,0,39,28,11,0
0.837392,0.878908,0.371295,0.541491,-1.27652,248,187,7,1.70394,0.293465,5,8,7,8,12,5,6,3,4,1,0,4,6,6,6,13,10,17,7,5,3,3,1,1,3,8,8,3,7,1,7,1,0,1,2,5,5,13,6,12,7,6,3,2,1,2,0,0,3,3,3,2,2,1,3,0,2,0,0,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,299,55,11,507,87,19,570,85,21,207,546,378,91,1,2,1,45,20,1,3,38,27,12,1
0.859846,0.874466,0.68782,0.565913,-1.3161,243,195,28,1.68375,0.210255,4,6,6,6,12,11,11,6,4,2,1,7,4,8,10,12,13,14,11,7,2,3,3,1,3,6,7,10,5,7,4,1,1,3,2,6,4,12,10,15,7,13,5,5,0,0,1,1,2,0,5,3,2,2,2,0,0,1,2,5,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,314,44,7,511,79,23,564,82,30,200,500,368,88,6,0,1,38,26,3,2,45,23,10,0
0.82615,0.874201,0.24315,0.53377,-1.28174,235,190,9,1.98182,0.283923,5,4,11,9,6,3,11,6,3,3,1,8,2,7,10,10,11,15,11,7,4,3,4,1,4,6,9,3,7,3,3,3,2,4,6,8,7,12,7,15,3,14,4,3,1,2,4,3,2,2,2,6,4,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,54,14,514,76,23,585,64,27,203,530,377,89,4,0,2,47,22,0,0,45,21,8,4
0.801219,0.854396,0.41128,0.519237,-1.24138,232,187,16,1.53756,0.312466,11,5,8,5,16,7,7,7,11,1,2,4,8,11,13,25,14,14,10,9,3,6,5,3,4,8,1,6,7,4,1,2,2,5,2,9,6,8,2,13,9,8,4,4,1,0,1,2,1,3,2,6,1,1,0,1,0,6,3,5,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,300,52,13,519,67,27,565,79,32,179,533,399,90,2,2,1,42,21,4,2,34,30,11,3
0.82805,0.867256,0.502443,0.529829,-1.20574,252,203,17,1.71994,0.289968,9,3,9,13,8,5,10,1,2,3,1,6,9,12,11,6,8,18,11,17,5,3,0,3,4,4,11,8,11,2,2,1,2,3,1,8,8,20,15,21,9,17,5,9,1,1,1,3,1,2,5,2,2,1,2,0,0,3,3,4,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,304,43,18,511,84,18,564,79,33,182,568,397,91,1,1,2,46,18,1,4,38,28,6,6
0.822075,0.849964,0.372709,0.522006,-1.2904,230,194,13,1.85584,0.237077,5,4,5,10,19,10,7,5,4,3,0,5,0,16,10,15,12,13,11,10,4,6,1,2,11,8,12,8,11,5,6,1,3,1,4,6,10,11,7,12,12,8,8,3,0,1,2,2,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,300,54,11,498,94,21,584,77,15,170,552,388,91,4,0,0,38,29,2,0,38,27,12,1
0.838879,0.855974,0.427128,0.534023,-1.3311,247,187,17,1.82607,0.263487,5,10,2,7,9,8,8,2,7,2,1,4,3,10,7,16,14,18,6,9,3,5,3,3,5,7,14,7,6,3,4,2,1,10,2,9,8,8,9,14,11,13,5,5,0,0,1,1,6,2,2,2,0,0,1,0,0,2,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,312,49,4,497,88,28,560,90,26,197,512,396,89,2,2,2,45,21,2,1,41,26,9,2
0.831535,0.870486,0.404079,0.532299,-1.21648,241,192,12,1.75266,0.285754,5,7,9,5,13,8,8,2,5,2,3,4,6,13,9,14,8,22,8,12,4,7,4,1,8,2,8,4,6,4,6,4,3,2,3,11,9,12,8,13,10,12,4,3,0,1,2,0,1,2,5,3,2,2,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,42,8,498,89,26,558,86,32,188,559,399,89,3,3,0,36,30,2,1,34,29,12,3
0.824601,0.876729,0.310211,0.527892,-1.29313,229,198,10,1.81995,0.277325,2,4,4,6,10,9,10,4,3,5,1,9,7,9,12,13,6,8,5,9,2,3,4,4,5,5,8,3,8,0,3,1,2,6,3,7,3,3,9,19,11,6,5,2,1,2,2,0,2,3,1,7,1,1,1,1,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294,48,23,486,89,38,556,85,35,193,508,382,85,5,1,4,56,12,1,0,41,30,6,1
0.82752,0.865879,0.297924,0.54492,-1.40475,232,187,12,1.80067,0.21968,5,5,14,9,12,7,6,4,5,5,4,7,5,6,13,15,18,12,8,16,11,2,3,4,7,6,13,5,9,3,1,2,3,2,6,5,1,15,3,17,6,8,5,4,0,1,5,1,6,3,3,4,3,1,0,0,0,0,0,1,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,299,49,17,510,82,21,561,79,36,206,558,350,92,2,0,1,39,27,3,0,37,28,12,1
0.818855,0.869918,0.287803,0.543288,-1.41669,244,187,6,1.82108,0.237937,3,2,10,5,13,5,9,2,6,1,2,6,5,16,13,16,12,9,10,12,2,3,8,4,9,2,9,3,8,4,9,3,1,1,3,7,9,8,9,15,9,12,5,4,0,0,1,0,2,1,6,2,4,1,2,1,0,3,2,8,5,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,298,49,18,514,72,27,576,75,25,211,541,383,86,3,3,3,48,19,1,1,35,24,16,3
0.840426,0.836498,0.403128,0.531298,-1.26715,243,177,14,1.80676,0.32308,6,8,12,4,11,6,10,8,5,1,1,8,4,10,11,12,10,13,6,4,5,2,3,2,7,3,10,1,5,2,3,3,2,5,5,11,5,16,14,11,13,11,10,8,1,1,4,1,4,2,6,1,3,1,3,0,0,1,1,2,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,302,48,15,514,82,17,568,83,25,158,554,417,91,3,1,0,38,29,2,0,35,29,13,1
0.809158,0.884912,0.382361,0.544555,-1.20891,240,205,9,1.99054,0.303746,6,4,12,10,12,7,8,5,3,0,1,3,5,14,6,18,12,10,4,7,7,2,5,2,7,6,7,5,3,3,2,2,2,7,1,10,7,14,3,19,10,5,2,0,1,0,3,1,2,3,3,4,2,2,0,0,0,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,62,23,501,92,20,567,90,19,186,589,393,91,3,1,0,37,27,5,0,43,22,12,1
0.836403,0.858282,0.42976,0.531498,-1.32328,252,188,14,1.46599,0.269063,7,2,5,5,10,7,9,5,6,6,2,7,9,21,16,17,8,18,15,10,8,5,2,4,3,4,5,3,6,3,5,2,3,6,2,4,4,12,8,9,7,11,5,4,2,1,3,1,4,1,2,2,2,1,1,0,1,0,1,2,3,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,305,45,15,513,83,17,572,72,32,189,514,429,91,3,1,0,40,26,3,0,27,32,15,4
0.814354,0.87258,0.456231,0.542949,-1.27459,247,193,16,1.88082,0.297761,6,5,7,6,10,5,7,7,4,1,1,8,5,11,12,15,12,14,8,8,2,6,5,0,14,2,7,4,8,2,3,0,0,4,6,4,2,21,10,17,12,11,3,3,0,1,1,3,4,1,2,4,3,2,2,1,1,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,299,58,8,505,80,28,568,81,27,165,522,372,89,3,3,0,36,31,1,1,38,31,9,0
0.831322,0.865529,0.410502,0.531046,-1.27756,246,186,10,1.7003,0.233709,1,6,5,10,11,4,5,3,3,2,1,7,5,12,10,19,10,14,12,7,2,5,5,3,4,7,8,4,3,2,6,4,3,4,2,5,11,14,8,15,8,10,5,3,1,2,2,0,0,2,6,2,4,0,1,0,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312,45,8,519,73,21,562,82,32,207,583,366,91,1,1,2,39,27,1,2,37,28,13,0
0.851779,0.865934,0.284541,0.544544,-1.3374,246,182,5,1.29598,0.227943,7,4,5,10,10,3,12,2,5,1,3,5,5,7,11,20,8,17,8,9,4,3,1,0,5,4,7,8,10,2,5,2,4,4,2,11,9,11,11,10,9,15,7,7,2,0,2,4,2,2,2,1,4,1,1,0,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,55,16,511,82,20,565,82,29,193,530,383,89,2,1,3,45,21,2,1,39,25,12,2
